Mach, Altitude
   0.174950,    0.000000
   0.175991,  328.083990
   0.177041,  656.167979
   0.178099,  984.251969
   0.179167, 1312.335958
   0.180243, 1640.419948
   0.181328, 1968.503937
   0.182422, 2296.587927
   0.183525, 2624.671916
   0.184637, 2952.755906
   0.185759, 3280.839895
   0.186889, 3608.923885
   0.188030, 3937.007874
   0.189180, 4265.091864
   0.190340, 4593.175853
   0.191509, 4921.259843
   0.192689, 5249.343832
   0.193878, 5577.427822
   0.195078, 5905.511811
   0.196287, 6233.595801
   0.197508, 6561.679790
   0.198738, 6889.763780
   0.199979, 7217.847769
   0.201231, 7545.931759
   0.202494, 7874.015748
   0.203768, 8202.099738
   0.205052, 8530.183727
   0.206348, 8858.267717
   0.207655, 9186.351706
   0.208974, 9514.435696
   0.210304, 9842.519685
   0.211645, 10170.603675
   0.212999, 10498.687664
   0.214364, 10826.771654
   0.215742, 11154.855643
   0.217132, 11482.939633
   0.218534, 11811.023622
   0.219948, 12139.107612
   0.221376, 12467.191601
   0.222816, 12795.275591
   0.224268, 13123.359580
   0.225734, 13451.443570
   0.227214, 13779.527559
   0.228706, 14107.611549
   0.230212, 14435.695538
   0.231732, 14763.779528
   0.233265, 15091.863517
   0.234813, 15419.947507
   0.236375, 15748.031496
   0.237951, 16076.115486
   0.239541, 16404.199475
   0.241147, 16732.283465
   0.242767, 17060.367454
   0.244402, 17388.451444
   0.246807, 17716.535433
   0.249224, 18044.619423
   0.251653, 18372.703412
   0.254844, 18700.787402
   0.257296, 19028.871391
   0.259761, 19356.955381
   0.263727, 19685.039370
   0.267700, 20013.123360
   0.271678, 20341.207349
   0.275662, 20669.291339
   0.281126, 20997.375328
   0.286589, 21325.459318
   0.292051, 21653.543307
   0.298244, 21981.627297
   0.305160, 22309.711286
   0.312068, 22637.795276
   0.319692, 22965.879265
   0.326579, 23293.963255
   0.334900, 23622.047244
   0.345364, 23950.131234
   0.354362, 24278.215223
   0.368350, 24606.299213
   0.422992, 24934.383202
   0.438534, 24606.299213
   0.444852, 24278.215223
   0.451230, 23950.131234
   0.457666, 23622.047244
   0.461987, 23293.963255
   0.464902, 22965.879265
   0.467126, 22637.795276
   0.469382, 22309.711286
   0.471670, 21981.627297
   0.473990, 21653.543307
   0.475606, 21325.459318
   0.477987, 20997.375328
   0.479659, 20669.291339
   0.480617, 20341.207349
   0.480854, 20013.123360
   0.481110, 19685.039370
   0.481385, 19356.955381
   0.481678, 19028.871391
   0.481239, 18700.787402
   0.481567, 18372.703412
   0.481912, 18044.619423
   0.481519, 17716.535433
   0.481897, 17388.451444
   0.481534, 17060.367454
   0.481184, 16732.283465
   0.481609, 16404.199475
   0.481288, 16076.115486
   0.480979, 15748.031496
   0.481450, 15419.947507
   0.481169, 15091.863517
   0.480900, 14763.779528
   0.479873, 14435.695538
   0.479628, 14107.611549
   0.478621, 13779.527559
   0.477623, 13451.443570
   0.476634, 13123.359580
   0.475653, 12795.275591
   0.474682, 12467.191601
   0.473719, 12139.107612
   0.472765, 11811.023622
   0.471819, 11482.939633
   0.470881, 11154.855643
   0.469952, 10826.771654
   0.469030, 10498.687664
   0.467328, 10170.603675
   0.466421, 9842.519685
   0.463939, 9514.435696
   0.461459, 9186.351706
   0.459776, 8858.267717
   0.458099, 8530.183727
   0.455629, 8202.099738
   0.453960, 7874.015748
   0.452296, 7545.931759
   0.450637, 7217.847769
   0.448982, 6889.763780
   0.446529, 6561.679790
   0.444883, 6233.595801
   0.444048, 5905.511811
   0.442412, 5577.427822
   0.440781, 5249.343832
   0.439155, 4921.259843
   0.436723, 4593.175853
   0.435104, 4265.091864
   0.433490, 3937.007874
   0.431067, 3608.923885
   0.429460, 3280.839895
   0.427042, 2952.755906
   0.425443, 2624.671916
   0.423849, 2296.587927
   0.422258, 1968.503937
   0.419851, 1640.419948
   0.418268, 1312.335958
   0.416689,  984.251969
   0.414290,  656.167979
   0.412718,  328.083990
   0.411150,    0.000000
