Ground Distance, Angular Velocity
   0.000000,    0.000000
   1.552581,    0.000000
   6.194861,    0.000000
  13.903565,    0.000000
  24.655307,    0.000000
  38.426598,    0.000000
  55.193855,    0.000000
  74.933397,    0.000000
  97.621461,    0.000000
 123.234202,    0.000000
 151.747692,    0.000000
 183.137943,    0.000000
 217.380894,    0.000000
 254.452420,    0.000000
 294.328359,    0.000000
 336.984478,    0.000000
 382.396512,    0.000000
 430.540166,    0.000000
 481.391088,    0.000000
 534.924921,    0.000000
 591.117286,    0.000000
 649.943770,    0.000000
 711.379973,    0.000000
 775.401505,    0.000000
 841.983979,    0.000000
 911.103042,    0.000000
 982.734388,    0.000000
1056.853758,    0.000000
1133.436948,    0.000000
1212.459821,    0.000000
1293.898341,    0.000000
1377.728538,    0.000000
1463.926518,    0.000000
1552.468476,    0.000000
1643.330693,    0.000000
1736.489524,    0.000000
1824.877900,    0.000000
1922.398242,    0.000000
2022.163745,    0.000000
2124.169540,    0.000000
2146.505219,    0.160118
2251.214168,    1.304327
2277.025392,    1.570258
2384.355505,    1.908611
2493.521616,    1.968444
2604.117497,    1.955281
2715.797728,    1.895573
2828.343401,    1.803450
2897.164309,    1.737959
3010.793420,    1.612930
3124.948951,    1.470598
3239.539057,    1.313882
3354.486084,    1.143212
3469.726689,    0.964980
3585.211081,    0.773559
3700.902640,    0.579565
3816.778873,    0.378185
3932.831073,    0.172893
4036.368932,   -0.004754
4152.770657,    0.015978
4269.363497,    0.036548
4386.144112,    0.056777
4503.107868,    0.076490
4620.248881,    0.095523
4737.560092,    0.113717
4855.033332,    0.130927
4972.659414,    0.147017
5090.428220,    0.161862
5208.328801,    0.175351
5326.349480,    0.187387
5444.477965,    0.197885
5562.701457,    0.206774
5681.006772,    0.213998
5693.922465,    0.214683
5812.302261,    0.219807
5930.732217,    0.222791
6049.195670,    0.223631
6167.676171,    0.222339
6175.383949,    0.222182
6293.867422,    0.116679
6412.350536,    0.055510
6530.833386,    0.016461
6649.316003,   -0.000221
6767.798534,   -0.005735
6886.280761,   -0.011348
7004.762672,   -0.017012
7123.244640,   -0.022676
7241.726770,   -0.017045
7360.208915,   -0.022709
7478.691277,   -0.017087
7597.173677,   -0.022743
7715.656284,   -0.017130
7834.138936,   -0.022778
7952.621793,   -0.017174
7969.202651,   -0.017965
8087.685152,   -0.454341
8206.167090,   -0.680387
8324.648505,   -0.784470
8443.129533,   -0.844120
8561.610317,   -0.870134
8680.091029,   -0.884596
8798.571954,   -0.887433
8917.053138,   -0.889691
9035.534748,   -0.453675
9154.016910,   -0.234893
9272.499501,   -0.130309
9390.982454,   -0.069028
9509.465679,   -0.040373
9627.949144,   -0.022510
9746.432846,   -0.015535
9864.916721,   -0.019481
9983.400790,   -0.012431
10101.885013,   -0.005351
10220.369353,   -0.009262
10338.853639,   -0.013155
10457.338254,   -0.006078
10575.822739,   -0.009980
10694.307271,   -0.013858
10812.792089,   -0.006800
10931.276712,   -0.010696
11049.761462,   -0.014561
11168.246421,   -0.007522
11286.731195,   -0.011409
11405.216194,   -0.004353
11523.701292,   -0.008239
11642.186267,   -0.012115
11760.671549,   -0.005070
11879.156811,   -0.008950
11997.642026,   -0.012815
12116.127561,   -0.005786
12234.612946,   -0.009664
12353.098341,   -0.013519
12471.584060,   -0.006503
12590.069626,   -0.010371
12708.555308,   -0.014210
12827.041239,   -0.007214
12945.526992,   -0.011074
13064.012951,   -0.004065
13182.499024,   -0.007925
13300.984947,   -0.011778
13419.471149,   -0.004779
13537.957355,   -0.008635
13656.443481,   -0.012476
13774.929925,   -0.005492
13893.416260,   -0.009343
14011.902583,   -0.013174
14130.389231,   -0.006203
14248.875728,   -0.010047
14367.362305,   -0.013863
14485.849166,   -0.006910
14604.335855,   -0.010745
14722.822721,   -0.014546
14841.309784,   -0.007611
14959.796703,   -0.011436
15078.283894,   -0.004482
15196.771162,   -0.008310
15315.258336,   -0.012127
15433.745832,   -0.005185
15552.233297,   -0.009009
15670.720733,   -0.012815
15789.208516,   -0.005887
15907.696195,   -0.009704
16026.183925,   -0.013498
16144.671969,   -0.006587
16263.159848,   -0.010399
16381.647853,   -0.014180
16500.136130,   -0.007285
16618.624259,   -0.011086
16737.112621,   -0.004177
16855.601109,   -0.007979
16974.089478,   -0.011771
17092.578153,   -0.004872
17211.066858,   -0.008668
17329.555518,   -0.012449
17448.044514,   -0.005565
17566.533401,   -0.009358
17685.022297,   -0.013130
17803.511529,   -0.006260
17922.000624,   -0.010045
18040.489819,   -0.013802
18158.979327,   -0.006947
18277.468697,   -0.010721
18395.958276,   -0.014462
18514.448036,   -0.007629
18632.937664,   -0.011396
18751.427576,   -0.004540
18869.917556,   -0.008309
18988.407467,   -0.012066
19106.897706,   -0.005224
19225.387873,   -0.008991
19343.878023,   -0.012738
19462.368513,   -0.005910
19580.858885,   -0.009669
19699.349323,   -0.013403
19817.840113,   -0.006586
19936.330789,   -0.010335
20054.821647,   -0.014051
20173.312726,   -0.007257
20291.803658,   -0.011000
20410.294838,   -0.004187
20528.786130,   -0.007931
20647.277321,   -0.011664
20765.768825,   -0.004863
20884.260319,   -0.008603
21002.751774,   -0.012326
21121.243582,   -0.005535
21239.735327,   -0.009267
21358.227121,   -0.012976
21476.719257,   -0.006201
21595.211261,   -0.009927
21713.703389,   -0.013624
21832.195793,   -0.006871
21950.688008,   -0.010594
22069.180390,   -0.014282
22187.672940,   -0.007555
22306.165234,   -0.011321
22424.657186,   -0.015169
22543.148589,   -0.019057
22661.639497,   -0.022950
22780.130232,   -0.026812
22898.621250,   -0.020230
23017.112144,   -0.024087
23135.603137,   -0.027903
23254.094341,   -0.021334
23372.585376,   -0.025164
23491.076687,   -0.018565
23609.567980,   -0.022395
23728.059217,   -0.026197
23846.550755,   -0.019611
23965.042098,   -0.023424
24083.533503,   -0.027199
24202.025135,   -0.020625
24320.516559,   -0.024417
24439.008196,   -0.017813
24557.499905,   -0.021600
24675.991498,   -0.025365
24794.483407,   -0.018765
24912.975214,   -0.022535
25031.467026,   -0.026272
25149.959131,   -0.019685
25268.451032,   -0.023436
25386.943058,   -0.027145
25505.435276,   -0.020571
25623.927310,   -0.024299
25742.419596,   -0.017692
25860.911870,   -0.021422
25979.404038,   -0.025128
26097.896526,   -0.018524
26216.388909,   -0.022235
26246.719160,   -0.023181
