Ground distance, Fuel Used
   0.000000,    0.000000
  34.569533,    0.111445
  69.135709,    0.222894
 103.696730,    0.334349
 138.252467,    0.445810
 172.803174,    0.557278
 207.348722,    0.668753
 241.889276,    0.780234
 276.424706,    0.891721
 310.955040,    1.003215
 345.480147,    1.114716
 380.000237,    1.226222
 414.515182,    1.337736
 449.025231,    1.449256
 483.530259,    1.560782
 518.030434,    1.672315
 552.525632,    1.783855
 587.016054,    1.895402
 621.501578,    2.006955
 655.982371,    2.118516
 690.458314,    2.230083
 724.929602,    2.341657
 759.396116,    2.453238
 793.857996,    2.564826
 828.315123,    2.676421
 862.767692,    2.788023
 897.215586,    2.899632
 931.659000,    3.011249
 966.097819,    3.122872
1000.532195,    3.234503
1034.962012,    3.346141
1069.387454,    3.457786
1103.808407,    3.569438
1138.224875,    3.681098
1172.636743,    3.792765
1207.044175,    3.904439
1241.447058,    4.016120
1275.845568,    4.127808
1310.239593,    4.239504
1344.629244,    4.351207
1379.014408,    4.462917
1413.395241,    4.574634
1447.771634,    4.686359
1482.143789,    4.798092
1516.511597,    4.909831
1550.875279,    5.021578
1585.234730,    5.133333
1619.590060,    5.245096
1653.941165,    5.356866
1688.288215,    5.468644
1722.631106,    5.580429
1756.970016,    5.692222
1791.304844,    5.804023
1825.635683,    5.915832
1859.962431,    6.027648
1894.285216,    6.139473
1928.603935,    6.251305
1962.918749,    6.363144
1997.229558,    6.474992
2031.536553,    6.586848
2065.839638,    6.698712
2100.138976,    6.810584
2134.434473,    6.922464
2168.726220,    7.034351
2203.014121,    7.146248
2237.298293,    7.258152
2271.578639,    7.370064
2305.855302,    7.481984
2340.128189,    7.593913
2374.397465,    7.705849
2408.663039,    7.817794
2442.925097,    7.929748
2477.183549,    8.041710
2511.438595,    8.153680
2545.690148,    8.265659
2579.938393,    8.377646
2614.183245,    8.489642
2648.424747,    8.601647
2682.662812,    8.713660
2716.897517,    8.825682
2751.128773,    8.937713
2785.356671,    9.049752
2819.581123,    9.161800
2853.802231,    9.273856
2888.019910,    9.385921
2922.234273,    9.497994
2956.445234,    9.610076
2990.652919,    9.722167
3024.857242,    9.834267
3059.058336,    9.946375
3093.256118,   10.058492
3127.450725,   10.170617
3161.642077,   10.282752
3195.830314,   10.394895
3230.015357,   10.507048
3264.197346,   10.619209
3298.376205,   10.731379
3332.552072,   10.843559
3366.724871,   10.955747
3400.894737,   11.067945
3435.061595,   11.180152
3469.225572,   11.292368
3503.386597,   11.404593
3537.544787,   11.516827
3571.700071,   11.629071
3605.852558,   11.741324
3640.002177,   11.853587
3674.149025,   11.965858
3708.293033,   12.078140
3742.434287,   12.190430
3776.572715,   12.302730
3810.708394,   12.415039
3844.841252,   12.527358
3878.971354,   12.639686
3913.098627,   12.752024
3947.223127,   12.864370
3981.344780,   12.976727
4015.463631,   13.089092
4049.579609,   13.201467
4083.692749,   13.313851
4117.802979,   13.426244
4151.910329,   13.538647
4186.014725,   13.651058
4220.116195,   13.763479
4254.214663,   13.875909
4288.310156,   13.988347
4322.402597,   14.100795
4356.492012,   14.213252
4390.578324,   14.325718
4424.661564,   14.438192
4458.741651,   14.550676
4492.818622,   14.663168
4526.892396,   14.775669
4560.963014,   14.888178
4595.030397,   15.000697
4629.094592,   15.113224
4663.155520,   15.225760
4697.213239,   15.338304
4731.267666,   15.450857
4765.318870,   15.563418
4799.366768,   15.675989
4833.411440,   15.788567
4867.452802,   15.901155
4901.490942,   16.013750
4935.525778,   16.126355
4969.557407,   16.238968
5003.585748,   16.351590
5037.610904,   16.464220
5071.632796,   16.576859
5105.651534,   16.689506
5139.667038,   16.802163
5173.679425,   16.914828
5207.688616,   17.027501
5241.694730,   17.140184
5275.697690,   17.252875
5309.697617,   17.365575
5343.694433,   17.478284
5377.688261,   17.591002
5411.679024,   17.703729
5445.666841,   17.816464
5479.651637,   17.929209
5513.633527,   18.041962
5547.612438,   18.154725
5581.588479,   18.267496
5615.561578,   18.380277
5649.531837,   18.493067
5683.499185,   18.605866
5717.463717,   18.718674
5751.425360,   18.831491
5785.384204,   18.944317
5819.340176,   19.057153
5853.293356,   19.169997
5887.243673,   19.282851
5921.191197,   19.395714
5955.135857,   19.508586
5989.077716,   19.621467
6023.016704,   19.734357
6056.952875,   19.847256
6090.886158,   19.960165
6124.816603,   20.073082
6158.744138,   20.186009
6192.668807,   20.298944
6226.590538,   20.411889
6260.509373,   20.524842
6294.425237,   20.637805
6328.338171,   20.750776
6362.248100,   20.863756
6396.155064,   20.976745
6430.058988,   21.089743
6463.959913,   21.202750
6497.857762,   21.315766
6531.752580,   21.428790
6565.644289,   21.541823
6599.532938,   21.654864
6633.418449,   21.767915
6667.300876,   21.880974
6701.180140,   21.994041
6735.056301,   22.107117
6768.929279,   22.220202
6802.799143,   22.333295
6836.665811,   22.446397
6870.529358,   22.559508
6904.389705,   22.672627
6938.246931,   22.785754
6972.100958,   22.898891
7005.951873,   23.012035
7039.799596,   23.125189
7073.644221,   23.238350
7107.485669,   23.351521
7141.324038,   23.464700
7175.159251,   23.577887
7208.991409,   23.691083
7242.820435,   23.804288
7276.646436,   23.917502
7310.469332,   24.030724
7344.289233,   24.143955
7378.106062,   24.257194
7411.919926,   24.370443
7445.730751,   24.483700
7479.538642,   24.596965
7513.343525,   24.710240
7547.145505,   24.823523
7580.944507,   24.936816
7614.740633,   25.050117
7648.533809,   25.163427
7682.324132,   25.276746
7716.111529,   25.390074
7749.896093,   25.503410
7783.677750,   25.616756
7817.456587,   25.730110
7851.232532,   25.843474
7885.005664,   25.956846
7918.775912,   26.070228
7952.543351,   26.183618
7986.307908,   26.297017
8020.069652,   26.410425
8053.828510,   26.523842
8087.584547,   26.637268
8121.337689,   26.750703
8155.087997,   26.864147
8188.835396,   26.977600
8222.579942,   27.091061
8256.321563,   27.204531
8290.060309,   27.318011
8323.796108,   27.431499
8357.529011,   27.544995
8391.258943,   27.658501
8424.985953,   27.772015
8458.709969,   27.885538
8492.431039,   27.999070
8526.149089,   28.112610
8559.864172,   28.226159
8593.576211,   28.339717
8627.285260,   28.453283
8660.991245,   28.566858
8694.694223,   28.680441
8728.394118,   28.794033
8762.090991,   28.907633
8795.784767,   29.021242
8829.475512,   29.134860
8863.163149,   29.248486
8896.847750,   29.362120
8930.529237,   29.475764
8964.207688,   29.589415
8997.883026,   29.703075
9031.555331,   29.816744
9065.224528,   29.930421
9098.890701,   30.044106
9132.553775,   30.157800
9166.213839,   30.271503
9199.870816,   30.385214
9233.524801,   30.498933
9267.175716,   30.612662
9300.823657,   30.726398
9334.468550,   30.840144
9368.110490,   30.953897
9401.749402,   31.067660
9435.385385,   31.181431
9469.018363,   31.295211
9502.648435,   31.408999
9536.275524,   31.522796
9569.899728,   31.636602
9603.520973,   31.750416
9637.139353,   31.864239
9670.754794,   31.978071
9704.367387,   32.091911
9737.977059,   32.205760
9771.583898,   32.319618
9805.187832,   32.433485
9838.788942,   32.547360
9872.387159,   32.661244
9905.982559,   32.775137
9939.575073,   32.889039
9973.164774,   33.002949
10006.751590,   33.116869
10040.335593,   33.230796
10073.916710,   33.344733
10107.495008,   33.458678
10141.070416,   33.572633
10174.642996,   33.686595
10208.212677,   33.800567
10241.779519,   33.914547
10275.343450,   34.028536
10308.904527,   34.142534
10342.462680,   34.256540
10376.017964,   34.370555
10409.570306,   34.484578
10443.119763,   34.598611
10476.666262,   34.712651
10510.209859,   34.826701
10543.750480,   34.940758
10577.288183,   35.054825
10610.822895,   35.168900
10644.354673,   35.282983
10677.883445,   35.397075
10711.409271,   35.511176
10744.932077,   35.625285
10778.451927,   35.739402
10811.968747,   35.853528
10845.482604,   35.967662
10878.993423,   36.081805
10912.501276,   36.195956
10946.006086,   36.310115
10979.507930,   36.424283
11013.006732,   36.538460
11046.502570,   36.652645
11079.995368,   36.766838
11113.485209,   36.881040
11146.972017,   36.995250
11180.455877,   37.109468
11213.936714,   37.223695
11247.414614,   37.337931
11280.889502,   37.452175
11314.361468,   37.566427
11347.830437,   37.680688
11381.296499,   37.794957
11414.759580,   37.909235
11448.219769,   38.023521
11481.676993,   38.137816
11515.131343,   38.252119
11548.582744,   38.366431
11582.031286,   38.480751
11615.476896,   38.595080
11648.919661,   38.709417
11682.359510,   38.823763
11715.796526,   38.938118
11749.230639,   39.052481
11782.661931,   39.166852
11816.090331,   39.281233
11849.515917,   39.395621
11882.938620,   39.510019
11916.358515,   39.624425
11949.775532,   39.738840
11983.189744,   39.853263
12016.601080,   39.967695
12050.009612,   40.082135
12083.415267,   40.196584
12116.818114,   40.311041
12150.218082,   40.425507
12183.615236,   40.539982
12217.009505,   40.654465
12250.400954,   40.768957
12283.789509,   40.883457
12317.175233,   40.997966
12350.558055,   41.112484
12383.938036,   41.227009
12417.315102,   41.341544
12450.689317,   41.456087
12484.060606,   41.570638
12517.429031,   41.685198
12550.794519,   41.799766
12584.157131,   41.914342
12617.516796,   42.028927
12650.873575,   42.143521
12684.227396,   42.258123
12717.578322,   42.372733
12750.926281,   42.487351
12784.271340,   42.601978
12817.613423,   42.716614
12850.952602,   42.831257
12884.288801,   42.945909
12917.622092,   43.060570
12950.952401,   43.175239
12984.279802,   43.289916
13017.604222,   43.404601
13050.925736,   43.519295
13084.244271,   43.633997
13117.559905,   43.748707
13150.872565,   43.863426
13184.182332,   43.978153
13217.489131,   44.092888
13250.793045,   44.207632
13284.094001,   44.322384
13317.392082,   44.437144
13350.687215,   44.551913
13383.979484,   44.666690
13417.268817,   44.781476
13450.555298,   44.896270
13483.838855,   45.011072
13517.119571,   45.125883
13550.397375,   45.240702
13583.672350,   45.355530
13616.944425,   45.470366
13650.213681,   45.585210
13683.480048,   45.700063
13716.743606,   45.814927
13750.004283,   45.929802
13783.262160,   46.044689
13816.517164,   46.159588
13849.769374,   46.274499
13883.018717,   46.389421
13916.265270,   46.504356
13949.508961,   46.619303
13982.749863,   46.734262
14015.987905,   46.849233
14049.223158,   46.964215
14082.455551,   47.079210
14115.685153,   47.194217
14148.911894,   47.309235
14182.135839,   47.424266
14215.356919,   47.539309
14248.575199,   47.654363
14281.790608,   47.769430
14315.003211,   47.884508
14348.212935,   47.999599
14381.419846,   48.114701
14414.623872,   48.229816
14447.825076,   48.344942
14481.023388,   48.460080
14514.218870,   48.575231
14547.411451,   48.690393
14580.601195,   48.805567
14613.788031,   48.920753
14646.972023,   49.035951
14680.153100,   49.151161
14713.331328,   49.266383
14746.506635,   49.381617
14779.679088,   49.496863
14812.848616,   49.612121
14846.015288,   49.727391
14879.179031,   49.842672
14912.339917,   49.957966
14945.497873,   50.073272
14978.652973,   50.188589
15011.805144,   50.303919
15044.954461,   50.419260
15078.100850,   50.534613
15111.244390,   50.649978
15144.385007,   50.765356
15177.522780,   50.880745
15210.657635,   50.996146
15243.789653,   51.111559
15276.918760,   51.226984
15310.045036,   51.342421
15343.168410,   51.457870
15376.288963,   51.573331
15409.406621,   51.688804
15442.521466,   51.804288
15475.633425,   51.919785
15508.742580,   52.035294
15541.848858,   52.150815
15574.952340,   52.266347
15608.052955,   52.381892
15641.150780,   52.497449
15674.245745,   52.613017
15707.337928,   52.728598
15740.427258,   52.844190
15773.513812,   52.959795
15806.597518,   53.075412
15839.678452,   53.191040
15872.756542,   53.306681
15905.831864,   53.422333
15938.904345,   53.537998
15971.974058,   53.653674
16005.040933,   53.769363
16038.105039,   53.885064
16071.166307,   54.000776
16104.224805,   54.116501
16137.280463,   54.232237
16170.333349,   54.347986
16203.383393,   54.463746
16236.430660,   54.579519
16269.475081,   54.695303
16302.516722,   54.811100
16335.555511,   54.926908
16368.591516,   55.042729
16401.624665,   55.158561
16434.655023,   55.274406
16467.682520,   55.390262
16500.707221,   55.506131
16533.729056,   55.622011
16566.748091,   55.737903
16599.764254,   55.853808
16632.777613,   55.969724
16665.788096,   56.085653
16698.795771,   56.201593
16731.800567,   56.317545
16764.802553,   56.433509
16797.801657,   56.549486
16830.797949,   56.665474
16863.791358,   56.781474
16896.781956,   56.897486
16929.769670,   57.013510
16962.754574,   57.129546
16995.736596,   57.245595
17028.715809,   57.361655
17061.692143,   57.477727
17094.665672,   57.593811
17127.636325,   57.709907
17160.604178,   57.826015
17193.569159,   57.942135
17226.531345,   58.058266
17259.490665,   58.174410
17292.447196,   58.290566
17325.400867,   58.406734
17358.351755,   58.522914
17391.299789,   58.639106
17424.245047,   58.755310
17457.187457,   58.871526
17490.127098,   58.987754
17523.063898,   59.103994
17555.997934,   59.220245
17588.929135,   59.336509
17621.857578,   59.452785
17654.783192,   59.569073
17687.706052,   59.685373
17720.626088,   59.801685
17753.543375,   59.918009
17786.457842,   60.034345
17819.369561,   60.150693
17852.278464,   60.267053
17885.184622,   60.383425
17918.087965,   60.499809
17950.988564,   60.616205
17983.886349,   60.732613
18016.781391,   60.849033
18049.673617,   60.965466
18082.563099,   61.081910
18115.449766,   61.198366
18148.333686,   61.314834
18181.214789,   61.431314
18214.093142,   61.547806
18246.968676,   61.664311
18279.841457,   61.780827
18312.711416,   61.897355
18345.578619,   62.013895
18378.442996,   62.130448
18411.304615,   62.247012
18444.163404,   62.363588
18477.019430,   62.480177
18509.872624,   62.596777
18542.723053,   62.713389
18575.570647,   62.830014
18608.415472,   62.946650
18641.257460,   63.063299
18674.096678,   63.179959
18706.933056,   63.296631
18739.766664,   63.413316
18772.597431,   63.530012
18805.425427,   63.646721
18838.250582,   63.763441
18871.072967,   63.880173
18903.892511,   63.996918
18936.709287,   64.113674
18969.523223,   64.230443
19002.334393,   64.347223
19035.142727,   64.464016
19067.948297,   64.580820
19100.751034,   64.697637
19133.551012,   64.814465
19166.348160,   64.931306
19199.142552,   65.048158
19231.934120,   65.165023
19264.722936,   65.281900
19297.508933,   65.398788
19330.292183,   65.515689
19363.072618,   65.632602
19395.850312,   65.749526
19428.625195,   65.866463
19461.397342,   65.983412
19494.166683,   66.100373
19526.933292,   66.217345
19559.697100,   66.334330
19592.458180,   66.451327
19625.216462,   66.568336
19657.972021,   66.685357
19690.724785,   66.802390
19723.474827,   66.919435
19756.222079,   67.036492
19788.966611,   67.153561
19821.708353,   67.270642
19854.447378,   67.387736
19887.183614,   67.504841
19919.917133,   67.621958
19952.647865,   67.739088
19985.375879,   67.856229
20018.101106,   67.973382
20050.823614,   68.090548
20083.543333,   68.207725
20116.260334,   68.324915
20148.974544,   68.442117
20181.686034,   68.559330
20214.394732,   68.676556
20247.100707,   68.793794
20279.803889,   68.911043
20312.504345,   69.028305
20345.202007,   69.145579
20377.896941,   69.262865
20410.589077,   69.380163
20443.278485,   69.497473
20475.965093,   69.614795
20508.648971,   69.732129
20541.330048,   69.849475
20574.008393,   69.966833
20606.683936,   70.084204
20639.356746,   70.201586
20672.026754,   70.318980
20704.694029,   70.436386
20737.358501,   70.553805
20770.020675,   70.671233
20802.680134,   70.788673
20835.335386,   70.906132
20867.988791,   71.023598
20900.639468,   71.141077
20933.287345,   71.258568
20965.932494,   71.376070
20998.574847,   71.493585
21031.214476,   71.611111
21063.851310,   71.728650
21096.485424,   71.846201
21129.116746,   71.963764
21161.745351,   72.081339
21194.371168,   72.198926
21226.994272,   72.316525
21259.614592,   72.434136
21292.232201,   72.551759
21324.847031,   72.669394
21357.459155,   72.787041
21390.068502,   72.904701
21422.675146,   73.022372
21455.279018,   73.140055
21487.880190,   73.257751
21520.478593,   73.375458
21553.074298,   73.493178
21585.667238,   73.610910
21618.257483,   73.728653
21650.844964,   73.846409
21683.429752,   73.964177
21716.011779,   74.081957
21748.591114,   74.199749
21781.167689,   74.317553
21813.741573,   74.435369
21846.312698,   74.553197
21878.881133,   74.671038
21911.446808,   74.788890
21944.009794,   74.906754
21976.570020,   75.024631
22009.127556,   75.142519
22041.682332,   75.260420
22074.234416,   75.378333
22106.783741,   75.496258
22139.330372,   75.614194
22171.874242,   75.732143
22204.415419,   75.850104
22236.953833,   75.968077
22269.489552,   76.086062
22302.022508,   76.204060
22334.552768,   76.322069
22367.080263,   76.440090
22399.605061,   76.558123
22432.127094,   76.676169
22464.646429,   76.794226
22497.162998,   76.912296
22529.676870,   77.030378
22562.187974,   77.148471
22594.696382,   77.266577
22627.202023,   77.384695
22659.704967,   77.502825
22692.205145,   77.620967
22724.702627,   77.739121
22757.197344,   77.857287
22775.445947,   77.923649
22807.935131,   78.041840
22840.424017,   78.160032
22872.907822,   78.278246
22905.391373,   78.396462
22937.870590,   78.514697
22947.995498,   78.551555
22980.455805,   78.668057
23012.888195,   78.781552
23045.273826,   78.893453
23064.252914,   78.957581
23096.387738,   79.063754
23128.261704,   79.152853
23160.123239,   79.241139
23191.691865,   79.329076
23223.246533,   79.416996
23254.389351,   79.504423
23285.435652,   79.591734
23316.037711,   79.678508
23346.551164,   79.765174
23376.552701,   79.851216
23406.456949,   79.937138
23435.799107,   80.022367
23465.034659,   80.107464
23493.654294,   80.191794
23522.157377,   80.275977
23549.987075,   80.359311
23577.689659,   80.442482
23604.657834,   80.524715
23631.487746,   80.606769
23657.518838,   80.687788
23683.399977,   80.768610
23708.414761,   80.848292
23733.267428,   80.927757
23757.183459,   81.005970
23780.924817,   81.083946
23803.657007,   81.160550
23826.201689,   81.236894
23847.663045,   81.311738
23868.923907,   81.386299
23889.026417,   81.459226
23908.915450,   81.531846
23927.571123,   81.602690
23946.000515,   81.673202
23963.122569,   81.741794
23980.005908,   81.810026
23995.510074,   81.876189
24010.763670,   81.941967
24024.569599,   82.005524
24038.113896,   82.068670
24050.146616,   82.129443
24061.907653,   82.189780
24072.099041,   82.247597
24082.009915,   82.304952
24090.300121,   82.359644
24098.302398,   82.413851
24104.641167,   82.465260
24110.686179,   82.516163
24115.034015,   82.564142
24119.083992,   82.611597
24121.413100,   82.656019
24123.495588,   82.700160
24124.153242,   82.742681
24124.245709,   82.748659
