V (EAS), 
 108.982133,    0.000000
 108.982133,    1.000000
 113.997897,    1.094251
 119.013661,    1.192660
 124.029425,    1.295307
 129.045189,    1.402190
 134.060953,    1.513309
 139.076717,    1.628666
 144.092482,    1.748259
 149.108246,    1.872089
 154.124010,    2.000000
 196.167839,    2.000000
 196.167839,    0.000000
