Ground Distance, Acceleration
   0.000000,    2.745931
   0.000001,    2.745918
   0.000007,    2.745877
   0.000069,    2.745753
   0.000394,    2.745502
   0.001556,    2.745075
   0.004700,    2.744441
   0.010499,    2.743702
   0.018564,    2.742964
   0.029000,    2.742220
   0.041756,    2.741475
   0.056871,    2.740727
   0.074425,    2.739974
   0.094385,    2.739219
   0.116856,    2.738458
   0.141609,    2.737699
   0.168971,    2.736934
   0.198645,    2.736170
   0.231359,    2.735390
   0.266220,    2.734617
   0.304232,    2.733830
   0.344924,    2.733038
   0.387949,    2.732249
   0.434061,    2.731451
   0.483018,    2.730647
   0.534589,    2.729842
   0.589654,    2.729023
   0.647850,    2.728198
   0.709730,    2.727359
   0.774217,    2.726522
   0.842328,    2.725674
   0.913530,    2.724822
   0.988511,    2.723959
   1.066121,    2.723099
   1.147750,    2.722226
   1.232834,    2.721348
   1.321899,    2.720459
   1.414373,    2.719567
   1.510851,    2.718665
   1.610941,    2.717758
   1.715562,    2.716839
   1.824201,    2.715912
   1.937758,    2.714972
   2.056302,    2.714018
   2.179322,    2.713055
   2.305814,    2.712092
   2.435616,    2.711129
   2.572458,    2.710141
   2.712467,    2.709155
   2.856700,    2.708164
   3.005394,    2.707167
   3.158016,    2.706168
   3.315869,    2.705159
   3.481738,    2.704122
   3.652872,    2.703077
   3.825646,    2.702044
   4.004533,    2.700999
   4.187249,    2.699953
   4.376724,    2.698891
   4.572091,    2.697818
   4.774659,    2.696728
   4.981507,    2.695638
   5.194403,    2.694537
   5.414882,    2.693419
   5.643413,    2.692282
   5.876719,    2.691144
   6.113131,    2.690012
   6.356622,    2.688867
   6.607255,    2.687709
   6.862762,    2.686549
   7.128323,    2.685365
   7.398130,    2.684183
   7.675537,    2.682988
   7.961738,    2.681776
   8.252482,    2.680565
   8.548933,    2.679350
   8.854069,    2.678119
   9.166880,    2.676878
   9.485631,    2.675633
   9.809335,    2.674388
  10.144238,    2.673120
  10.486747,    2.671842
  10.832848,    2.670570
  11.190065,    2.669276
  11.554790,    2.667975
  11.925715,    2.666670
  12.302135,    2.665365
  12.684228,    2.664058
  13.079911,    2.662724
  13.480891,    2.661390
  13.890097,    2.660047
  14.310304,    2.658687
  14.737761,    2.657321
  15.174540,    2.655944
  15.621281,    2.654553
  16.072635,    2.653166
  16.530898,    2.651776
  16.999722,    2.650371
  17.476361,    2.648961
  17.960860,    2.647545
  18.460244,    2.646103
  18.968043,    2.644654
  19.481393,    2.643207
  20.008684,    2.641738
  20.539969,    2.640275
  21.079884,    2.638805
  21.628876,    2.637328
  22.185289,    2.635848
  22.757522,    2.634342
  23.338896,    2.632829
  23.926065,    2.631318
  24.527531,    2.629787
  25.137185,    2.628252
  25.761749,    2.626696
  25.786970,    2.626633
