Time, Aircraft mass
   0.000000, 19624.425586
   0.392684, 19617.154955
  13.168382, 19430.045817
  27.021098, 19255.324044
  37.354431, 19198.034706
  42.317600, 19118.941215
  59.679412, 18859.476422
  65.346078, 18827.318321
 110.346078, 18689.248162
 111.312745, 18683.794558
 111.476487, 18683.360641
