Ground Roll Distance, Horizontal Forces
   0.000000,  380.478056
   0.000000,  384.403573
   0.000000,  410.944173
   0.000000,  416.167088
   0.000000,  421.362020
   0.000000,  426.529145
   0.000000,  431.668638
   0.000000,  431.873645
   0.000000,  432.283529
   0.000000,  432.447433
   0.000000,  432.517026
   0.000000,  432.656198
   0.000000,  432.667728
   0.000000,  432.677588
   0.000000,  432.683000
   0.000000,  432.685735
   0.000000,  432.686797
   0.000000,  432.687451
   0.000000,  432.687877
   0.000000, 9903.700580
   0.000000, 9903.713798
   0.000000, 9903.845982
   0.000000, 9905.167890
   0.000000, 9918.393552
   0.000000, 10051.310866
   0.000000, 11448.380726
   0.000000, 13425.197116
   0.000000, 15558.221925
   0.000000, 17810.703551
   0.000000, 20161.210687
   0.000000, 22586.089170
   0.000000, 25059.243827
   0.000000, 26048.483547
   0.000000, 26700.151397
   0.000000, 27387.040057
   0.000000, 28016.299441
   0.000000, 28595.836883
   0.000000, 29706.980547
   0.000000, 30436.711461
   0.000000, 30771.369831
   0.000000, 31098.281028
   0.000000, 33400.120795
   0.000000, 33959.252450
   0.000000, 34683.269489
   0.000000, 34881.530726
   0.000000, 35081.502362
   0.000000, 37020.000198
   0.000000, 39007.097659
   0.000000, 39399.167113
   0.000000, 39836.046729
   0.000000, 39915.287922
   0.000000, 39952.034143
   0.000000, 39997.640512
   0.000000, 40444.775750
   0.000000, 42200.054901
   0.000000, 42632.892161
   0.000000, 42846.342366
   0.000000, 43026.524112
   0.000000, 43185.993891
   0.000000, 43356.450079
   0.000000, 43385.446104
   0.000000, 43413.046198
   0.000000, 43426.893409
   0.000000, 43435.882765
   0.000000, 43440.417165
