Mach, Rate of Climb
   0.244858, 1094.539421
   0.250263, 1129.192985
   0.255668, 1170.311633
   0.261074, 1210.635771
   0.266479, 1249.885269
   0.271885, 1286.332313
   0.277290, 1321.645670
   0.282696, 1354.928719
   0.288101, 1386.917469
   0.293507, 1415.005175
   0.298912, 1443.363229
   0.304318, 1465.918248
   0.309723, 1485.222176
   0.315129, 1503.901394
   0.320534, 1517.205457
   0.325940, 1530.075106
   0.331345, 1542.510817
   0.336751, 1549.769457
   0.342156, 1555.190583
   0.347562, 1559.884534
   0.352967, 1563.847057
   0.358373, 1561.888685
   0.363778, 1558.245028
   0.369184, 1553.581323
   0.374589, 1547.889155
   0.379995, 1540.735405
   0.385400, 1527.076221
   0.390805, 1512.110691
   0.396211, 1495.826808
   0.401616, 1478.212565
   0.407022, 1461.890909
   0.412427, 1444.887084
   0.417833, 1420.836406
   0.423238, 1395.191910
   0.428644, 1368.009783
   0.434049, 1339.274990
   0.439455, 1308.972496
   0.444860, 1277.087265
   0.450266, 1243.604260
   0.455671, 1208.508447
   0.461077, 1166.346729
   0.466482, 1121.969935
   0.471888, 1075.724898
   0.477293, 1027.594115
   0.482699,  977.560086
   0.488104,  925.605309
   0.493510,  871.712284
   0.498915,  815.863508
   0.504321,  758.987817
   0.509726,  701.342060
   0.515132,  641.734278
   0.520537,  576.869985
   0.525942,  507.393425
   0.531348,  435.718911
   0.536753,  361.827035
   0.542159,  285.698393
   0.547564,  207.313579
   0.552970,  126.653187
   0.558375,   43.697810
   0.563781,  -41.571957
   0.569186, -129.175520
   0.574592, -219.132285
   0.579997, -311.461657
   0.585403, -406.183043
   0.590808, -503.315849
   0.596214, -602.879480
   0.601619, -705.244662
   0.607025, -814.735692
   0.612430, -926.805685
   0.617836, -1045.724431
   0.623241, -1168.883178
   0.628647, -1294.832921
   0.634052, -1423.594411
   0.639458, -1555.188401
   0.644863, -1689.635642
   0.650268, -1826.956884
   0.655674, -1967.172881
   0.661079, -2110.304383
   0.666485, -2256.372141
   0.671890, -2405.396908
   0.677296, -2557.399435
   0.682701, -2712.400474
   0.688107, -2870.420775
   0.693512, -3031.481091
   0.698918, -3195.602173
   0.704323, -3361.381071
   0.709729, -3529.619913
   0.715134, -3700.950234
   0.720540, -3875.392787
   0.725945, -4052.968322
   0.731351, -4233.697591
   0.736756, -4417.604672
   0.742162, -4604.770281
   0.747567, -4795.390711
   0.752973, -4989.784742
   0.758378, -5188.432403
   0.763784, -5391.981220
   0.769189, -5601.262699
   0.774595, -5817.309500
   0.780000, -6041.373336
