Ground Distance, Speed
   0.000000,   65.004864
  65.003608,   65.002371
 130.004718,   64.999804
 195.003066,   64.996786
 259.998146,   64.993433
 324.990051,   64.990407
 389.978959,   64.987380
 454.964692,   64.983998
 519.946736,   64.980024
 584.924846,   64.976254
 649.899304,   64.972664
 714.870124,   64.968923
 779.836991,   64.964708
 844.799354,   64.960051
 909.757237,   64.955766
 974.710939,   64.951640
1039.660466,   64.947365
1104.605521,   64.942645
1169.545537,   64.937347
1234.480351,   64.932349
1299.410327,   64.927627
1364.335604,   64.922904
1429.256042,   64.917902
1494.171228,   64.912359
1559.080524,   64.906194
1623.983751,   64.900330
1688.881287,   64.894771
1753.773315,   64.889277
1818.659782,   64.883607
1883.540394,   64.877530
1948.414635,   64.870835
2013.281864,   64.863657
2078.142124,   64.856940
2142.995869,   64.850595
2207.843369,   64.844416
2272.684687,   64.838196
2337.519679,   64.831728
2402.347997,   64.824819
2467.169113,   64.817299
2531.982344,   64.809027
2596.787044,   64.800463
2661.583459,   64.792451
2726.372093,   64.784878
2791.153313,   64.777598
2855.927335,   64.770454
2920.694212,   64.763282
2985.453835,   64.755921
3050.205940,   64.748220
3114.950118,   64.740048
3179.685840,   64.731292
3244.412480,   64.721872
3309.129345,   64.711737
3373.835710,   64.700871
3438.530849,   64.689292
3503.214072,   64.677051
3567.884757,   64.664231
3632.542377,   64.650941
3697.186525,   64.637311
3761.816934,   64.623486
3826.433485,   64.609621
3891.036215,   64.595871
3955.625313,   64.582382
4020.201113,   64.569293
4084.764070,   64.556717
4149.314748,   64.544746
4213.853786,   64.533444
4278.381869,   64.522840
4342.899698,   64.512932
4407.407954,   64.503686
4471.907269,   64.495037
4536.398197,   64.486893
4600.881185,   64.479137
4665.356557,   64.471638
4729.824498,   64.464252
4794.285049,   64.456831
4858.738100,   64.449231
4923.183405,   64.441316
4987.620588,   64.432968
5052.049164,   64.424089
5116.468565,   64.414608
5180.878164,   64.404481
5245.277308,   64.393698
5309.665347,   64.382277
5374.041665,   64.370268
5438.405712,   64.357749
5502.757026,   64.344820
5567.095256,   64.331601
5631.420177,   64.318226
5695.731701,   64.304832
5760.029881,   64.291560
5824.314906,   64.278542
5888.587090,   64.265899
5952.846863,   64.253733
6017.094741,   64.242121
6081.331308,   64.231117
6145.557185,   64.220743
6209.773001,   64.210992
6273.979365,   64.201828
6338.176833,   64.193188
6402.365887,   64.184985
6466.546913,   64.177111
6530.720178,   64.169443
6594.885825,   64.161852
6659.043862,   64.154203
6723.194169,   64.146368
6787.336496,   64.138226
6851.470485,   64.129675
6915.595682,   64.120631
6979.711563,   64.111035
7043.817556,   64.100854
7107.913073,   64.090084
7171.997535,   64.078749
7236.070401,   64.066902
7300.131192,   64.054616
7364.179518,   64.041987
7428.215090,   64.029128
7492.237737,   64.016160
7556.247415,   64.003209
7620.244204,   63.990401
7684.228305,   63.977854
7748.200033,   63.965670
7812.159796,   63.953937
7876.108079,   63.942720
7940.045421,   63.932057
8003.972384,   63.921963
8067.889531,   63.912422
8131.797398,   63.903394
8195.696469,   63.894816
8259.587152,   63.886601
8323.469760,   63.878650
8387.344500,   63.870846
8451.211463,   63.863073
8515.070616,   63.855209
8578.921812,   63.847140
8642.764794,   63.838763
8706.599206,   63.829990
8770.424619,   63.820753
8834.240542,   63.811006
8898.046454,   63.800730
8961.841827,   63.789930
9025.626150,   63.778637
9089.398955,   63.766906
9153.159840,   63.754811
9216.908488,   63.742446
9280.644678,   63.729916
9344.368301,   63.717331
9408.079361,   63.704808
9471.777975,   63.692457
9535.464366,   63.680379
9599.138854,   63.668663
9662.801837,   63.657380
9726.453774,   63.646577
9790.095160,   63.636281
9853.726506,   63.626494
9917.348310,   63.617191
9980.961035,   63.608329
10044.565091,   63.599838
10108.160808,   63.591636
10171.748428,   63.583626
10235.328089,   63.575701
10298.899823,   63.567754
10362.463554,   63.559678
10426.019102,   63.551373
10489.566193,   63.542751
10553.104475,   63.533743
10616.633533,   63.524296
10680.152910,   63.514379
10743.662132,   63.503986
10807.160729,   63.493134
10870.648260,   63.481861
10934.124331,   63.470227
