Speed (CAS), Climb Angle
 130.082149,    3.449985
 132.669413,    3.449126
 135.256676,    3.441044
 137.843939,    3.426419
 140.431202,    3.404978
 143.018466,    3.377566
 145.605729,    3.345019
 148.192992,    3.307050
 150.780256,    3.264045
 153.367519,    3.216325
 155.954782,    3.165267
 158.542045,    3.110042
 161.129309,    3.050734
 163.716572,    2.988438
 166.303835,    2.923536
 168.891098,    2.855265
 171.478362,    2.782935
 174.065625,    2.709867
 176.652888,    2.634110
 179.240152,    2.555428
 181.827415,    2.474933
 184.414678,    2.393578
 187.001941,    2.309187
 189.589205,    2.222805
 192.176468,    2.137301
 194.763731,    2.048483
 197.350995,    1.958484
 199.938258,    1.867670
 202.525521,    1.776654
 205.112784,    1.682604
 207.700048,    1.588128
 210.287311,    1.493702
 212.874574,    1.396815
 215.461838,    1.299318
 218.049101,    1.200682
 220.636364,    1.101362
 223.223627,    1.000977
 225.810891,    0.898313
 228.398154,    0.796102
 230.985417,    0.693041
 233.572681,    0.586562
 236.159944,    0.481024
 238.747207,    0.374765
 241.334470,    0.266021
 243.921734,    0.156251
 246.508997,    0.046218
 249.096260,   -0.064569
 251.683524,   -0.177961
 254.270787,   -0.292159
 256.858050,   -0.407140
 259.445313,   -0.522906
 262.032577,   -0.639880
 264.619840,   -0.759324
 267.207103,   -0.879580
 269.794366,   -1.000498
 272.381630,   -1.121949
 274.968893,   -1.244779
 277.556156,   -1.370373
 280.143420,   -1.496474
 282.730683,   -1.623388
 285.317946,   -1.751143
 287.905209,   -1.879596
 290.492473,   -2.009372
 293.079736,   -2.141746
 295.666999,   -2.274970
 298.254263,   -2.408860
 300.841526,   -2.543618
 303.428789,   -2.679244
 306.016052,   -2.815647
 308.603316,   -2.953214
 311.190579,   -3.093543
 313.777842,   -3.234749
 316.365106,   -3.376791
 318.952369,   -3.519728
 321.539632,   -3.663561
 324.126895,   -3.808291
 326.714159,   -3.953919
 329.301422,   -4.100447
 331.888685,   -4.248890
 334.475949,   -4.399383
 337.063212,   -4.550798
 339.650475,   -4.703137
 342.237738,   -4.856534
 344.825002,   -5.010867
 347.412265,   -5.166130
 349.999528,   -5.322432
 352.586792,   -5.479771
 355.174055,   -5.638044
 357.761318,   -5.797279
 360.348581,   -5.958762
 362.935845,   -6.122066
 365.523108,   -6.286328
 368.110371,   -6.451787
 370.697634,   -6.618330
 373.284898,   -6.785839
 375.872161,   -6.954415
 378.459424,   -7.124292
 381.046688,   -7.295142
 383.633951,   -7.466967
 386.221214,   -7.640176
