Speed (TAS), Efficiency
 182.183918,   12.894695
 185.212914,   13.202155
 188.241911,   13.506540
 191.270907,   13.806235
 194.299903,   14.097845
 197.328900,   14.383851
 200.357896,   14.663480
 203.386892,   14.936054
 206.415889,   15.201004
 209.444885,   15.457888
 212.473881,   15.706411
 215.502878,   15.946441
 218.531874,   16.178020
 221.560870,   16.401375
 224.589867,   16.613826
 227.618863,   16.814502
 230.647859,   17.007103
 233.676856,   17.192566
 236.705852,   17.363209
 239.734848,   17.524446
 242.763845,   17.680528
 245.792841,   17.817906
 248.821837,   17.950458
 251.850834,   18.070788
 254.879830,   18.180417
 257.908826,   18.281943
 260.937823,   18.370008
 263.966819,   18.451295
 266.995815,   18.519890
 270.024812,   18.579858
 273.053808,   18.631759
 276.082804,   18.669696
 279.111801,   18.708209
 282.140797,   18.723849
 285.169794,   18.739600
 288.198790,   18.746212
 291.227786,   18.739310
 294.256783,   18.732340
 297.285779,   18.712262
 300.314775,   18.682905
 303.343772,   18.653345
 306.372768,   18.612928
 309.401764,   18.561726
 312.430761,   18.510305
 315.459757,   18.456613
 318.488753,   18.384681
 321.517750,   18.312627
 324.546746,   18.240462
 327.575742,   18.161925
 330.604739,   18.070835
 333.633735,   17.979828
 336.662731,   17.888916
 339.691728,   17.795995
 342.720724,   17.688048
 345.749720,   17.580462
 348.778717,   17.473247
 351.807713,   17.366414
 354.836709,   17.254086
 357.865706,   17.132538
 360.894702,   17.011679
 363.923698,   16.891516
 366.952695,   16.772055
 369.981691,   16.653303
 373.010687,   16.521898
 376.039684,   16.391079
 379.068680,   16.261282
 382.097676,   16.132507
 385.126673,   16.004756
 388.155669,   15.878026
 391.184665,   15.743572
 394.213662,   15.607243
 397.242658,   15.472230
 400.271654,   15.338526
 403.300651,   15.206124
 406.329647,   15.075015
 409.358643,   14.945192
 412.387640,   14.812290
 415.416636,   14.675260
 418.445632,   14.539766
 421.474629,   14.405795
 424.503625,   14.273329
 427.532621,   14.142355
 430.561618,   14.012857
 433.590614,   13.884819
 436.619610,   13.758227
 439.648607,   13.627232
 442.677603,   13.495767
 445.706599,   13.365937
 448.735596,   13.237722
 451.764592,   13.111099
 454.793588,   12.986048
 457.822585,   12.862548
 460.851581,   12.740578
 463.880577,   12.620117
 466.909574,   12.501147
 469.938570,   12.382963
 472.967566,   12.260938
 475.996563,   12.140533
 479.025559,   12.021723
 482.054556,   11.904485
