Time, CL
   0.000000,    1.941400
   1.000000,    1.941400
   2.000000,    1.941400
   3.000000,    1.941400
   4.000000,    1.941400
   5.000000,    1.941400
   6.000000,    1.941400
   7.000000,    1.941400
   8.000000,    1.941400
   9.000000,    1.941400
  10.000000,    1.941400
  11.000000,    1.941400
  12.000000,    1.941400
  13.000000,    1.941400
  14.000000,    1.941400
  15.000000,    1.941400
  16.000000,    1.941400
  17.000000,    1.941400
  18.000000,    1.941400
  18.697330,    1.941400
  18.707330,    1.941400
  19.335992,    2.255255
  19.471282,    2.349889
  19.971282,    2.349889
  19.981282,    2.349772
  20.981282,    2.321671
  21.981282,    2.293577
  22.981282,    2.265481
  23.226589,    2.258459
  24.226589,    2.230647
  25.226589,    2.202531
  26.226589,    2.174410
  27.226589,    2.146291
  28.226589,    2.118170
  29.226589,    2.090047
  30.226589,    2.061925
  31.226589,    2.033806
  32.226589,    2.005685
  33.021715,    1.983319
  33.031715,    1.984797
  34.031715,    1.984797
  35.031715,    1.984797
  35.226589,    1.984797
  36.226589,    1.984797
  37.226589,    1.984797
  38.226589,    1.984797
  39.226589,    1.984797
  40.226589,    1.984797
  41.226589,    1.984797
  42.226589,    1.984797
  43.226589,    1.984797
  44.226589,    1.984797
  45.226589,    1.984797
  46.226589,    1.984797
  47.226589,    1.984797
  48.226589,    1.984797
  49.226589,    1.984797
  50.226589,    1.984797
  51.226589,    1.984797
  52.226589,    1.984797
  53.226589,    1.984797
  54.226589,    1.984797
  55.226589,    1.984797
  56.226589,    1.984797
  57.226589,    1.984797
  58.226589,    1.984797
  59.226589,    1.984797
  60.226589,    1.984797
  61.226589,    1.984797
  62.226589,    1.984797
  63.226589,    1.984797
  64.226589,    1.984797
  65.226589,    1.984797
  66.226589,    1.984797
  67.226589,    1.984797
  68.226589,    1.984797
  69.226589,    1.984797
  70.226589,    1.984797
  71.226589,    1.984797
  72.226589,    1.984797
  73.226589,    1.984797
  74.226589,    1.984797
  75.226589,    1.984797
  76.226589,    1.984797
  77.226589,    1.984797
  78.226589,    1.984797
  79.226589,    1.984797
  80.226589,    1.984797
  81.226589,    1.984797
  82.226589,    1.984797
  83.226589,    1.984797
  84.226589,    1.984797
  85.226589,    1.984797
  86.226589,    1.984797
  87.226589,    1.984797
  88.226589,    1.984797
  89.226589,    1.984797
  90.226589,    1.984797
  91.226589,    1.984797
  92.226589,    1.984797
  93.226589,    1.984797
  94.226589,    1.984797
  95.226589,    1.984797
  96.226589,    1.984797
  97.226589,    1.984797
  98.226589,    1.984797
  99.226589,    1.984797
 100.226589,    1.984797
 101.226589,    1.984797
 102.226589,    1.984797
 103.226589,    1.984797
 104.226589,    1.984797
 105.226589,    1.984797
 106.226589,    1.984797
 107.226589,    1.984797
 108.226589,    1.984797
 109.226589,    1.984797
 110.226589,    1.984797
 111.226589,    1.984797
 112.226589,    1.984797
 113.226589,    1.984797
 114.226589,    1.984797
 115.226589,    1.984797
 116.226589,    1.984797
 117.226589,    1.984797
 118.226589,    1.984797
 119.226589,    1.984797
 120.226589,    1.984797
 121.226589,    1.984797
 122.226589,    1.984797
 123.226589,    1.984797
 124.226589,    1.984797
 125.226589,    1.984797
 126.226589,    1.984797
 127.226589,    1.984797
 128.226589,    1.984797
 129.226589,    1.984797
 130.226589,    1.984797
 131.226589,    1.984797
 132.226589,    1.984797
 133.226589,    1.984797
 134.226589,    1.984797
 135.226589,    1.984797
 136.226589,    1.984797
 137.226589,    1.984797
 137.503238,    1.984797
