Speed (CAS), Rate of Climb
 124.076953, 1181.734435
 125.735186, 1202.546853
 127.393419, 1222.495231
 129.051653, 1241.672350
 130.709886, 1260.225674
 132.368119, 1277.928486
 134.026353, 1294.790868
 135.684586, 1310.827335
 137.342819, 1326.498132
 139.001052, 1341.283969
 140.659286, 1355.192607
 142.317519, 1368.332427
 143.975752, 1381.125552
 145.633986, 1393.425621
 147.292219, 1404.665455
 148.950452, 1415.225470
 150.608685, 1425.446216
 152.266919, 1435.116129
 153.925152, 1444.104494
 155.583385, 1452.548309
 157.241618, 1459.915560
 158.899852, 1467.611272
 160.558085, 1474.305329
 162.216318, 1480.473923
 163.874552, 1485.792186
 165.532785, 1491.022232
 167.191018, 1495.624728
 168.849251, 1499.660133
 170.507485, 1502.791859
 172.165718, 1505.827181
 173.823951, 1508.075811
 175.482185, 1510.109715
 177.140418, 1511.010945
 178.798651, 1511.535686
 180.456884, 1511.958163
 182.115118, 1511.345508
 183.773351, 1510.467220
 185.431584, 1508.648555
 187.089818, 1506.472010
 188.748051, 1504.086194
 190.406284, 1500.639270
 192.064517, 1496.528004
 193.722751, 1492.283211
 195.380984, 1487.297872
 197.039217, 1481.453171
 198.697451, 1475.265324
 200.355684, 1468.673022
 202.013917, 1460.914727
 203.672150, 1452.787010
 205.330384, 1444.288831
 206.988617, 1435.028891
 208.646850, 1424.792066
 210.305084, 1414.171949
 211.963317, 1403.152368
 213.621550, 1391.481950
 215.279783, 1378.604891
 216.938017, 1365.352419
 218.596250, 1351.671047
 220.254483, 1337.559321
 221.912717, 1322.307939
 223.570950, 1306.301168
 225.229183, 1289.835948
 226.887416, 1272.910635
 228.545650, 1255.523584
 230.203883, 1237.123101
 231.862116, 1217.762355
 233.520350, 1197.911840
 235.178583, 1177.569740
 236.836816, 1156.782626
 238.495049, 1135.524576
 240.153283, 1112.812038
 241.811516, 1089.415127
 243.469749, 1065.513108
 245.127983, 1041.117686
 246.786216, 1016.195802
 248.444449,  990.745479
 250.102682,  964.363780
 251.760916,  936.744072
 253.419149,  908.567926
 255.077382,  879.833214
 256.735616,  850.537809
 258.393849,  820.680137
 260.052082,  790.257708
 261.710315,  759.268214
 263.368549,  726.697585
 265.026782,  693.412960
 266.685015,  659.518892
 268.343249,  625.027387
 270.001482,  589.936183
 271.659715,  554.235765
 273.317948,  517.884497
 274.976182,  480.926094
 276.634415,  443.123950
 278.292648,  403.816800
 279.950882,  363.806665
 281.609115,  323.144823
 283.267348,  281.843118
 284.925581,  239.899169
 286.583815,  197.251340
 288.242048,  153.900877
