Speed, Power
  68.412598, 1302252.665577
  69.773287, 1306748.257074
  71.133977, 1312821.304075
  72.494666, 1320458.703430
  73.855356, 1329839.323701
  75.216045, 1340769.027249
  76.576735, 1353155.862777
  77.937424, 1367324.674499
  79.298113, 1383038.016467
  80.658803, 1400272.600720
  82.019492, 1419045.798725
  83.380182, 1439363.809730
  84.740871, 1461221.163379
  86.101560, 1484600.222337
  87.462250, 1509470.684911
  88.822939, 1535811.472027
  90.183629, 1564028.342987
  91.544318, 1593696.263584
  92.905007, 1624737.898928
  94.265697, 1657314.857628
  95.626386, 1691780.516462
  96.987076, 1727459.839955
  98.347765, 1764898.338806
  99.708455, 1803956.366754
 101.069144, 1844316.114077
 102.429833, 1886732.992196
 103.790523, 1930207.181373
 105.151212, 1975917.971909
 106.511902, 2022689.491743
 107.872591, 2071581.388159
 109.233280, 2121821.629171
 110.593970, 2173731.170829
 111.954659, 2227598.831552
 113.315349, 2282461.413917
 114.676038, 2339949.011666
 116.036727, 2398672.675846
 117.397417, 2458728.778161
 118.758106, 2521442.117670
 120.118796, 2585340.696772
 121.479485, 2650534.493342
 122.840175, 2718621.714980
 124.200864, 2787995.554995
 125.561553, 2858670.446940
 126.922243, 2931743.171310
 128.282932, 3006871.366911
 129.643622, 3083402.080173
 131.004311, 3161350.369136
 132.365000, 3242030.275450
 133.725690, 3324670.932632
 135.086379, 3408830.171076
 136.447069, 3494523.623570
 137.807758, 3582326.673940
 139.168447, 3672922.381538
 140.529137, 3765152.301462
 141.889826, 3859032.591511
 143.250516, 3954579.409482
 144.611205, 4052204.621559
 145.971895, 4152913.108800
 147.332584, 4255387.043113
 148.693273, 4359643.057566
 150.053963, 4465697.785230
 151.414652, 4573567.859174
 152.775342, 4683732.305231
 154.136031, 4797062.955014
 155.496720, 4912306.570041
 156.857410, 5029480.208918
 158.218099, 5148600.930247
 159.578789, 5269685.792633
 160.939478, 5392751.854681
 162.300167, 5518086.528961
 163.660857, 5646939.077205
 165.021546, 5777868.773621
 166.382236, 5910893.052608
 167.742925, 6046029.348567
 169.103615, 6183295.095899
 170.464304, 6322707.729004
 171.824993, 6464284.682284
 173.185683, 6608043.390138
 174.546372, 6754834.354341
 175.907062, 6904793.098305
 177.267751, 7057027.681474
 178.628440, 7211555.864308
 179.989130, 7368395.407265
 181.349819, 7527564.070805
 182.710509, 7689079.615388
 184.071198, 7852959.801473
 185.431887, 8019222.389519
 186.792577, 8187885.139987
 188.153266, 8358965.813334
 189.513956, 8533440.988138
 190.874645, 8711194.527672
 192.235334, 8891457.718986
 193.596024, 9074248.598860
 194.956713, 9259585.204074
 196.317403, 9447485.571409
 197.678092, 9637967.737646
 199.038782, 9831049.739565
 200.399471, 10026749.613946
 201.760160, 10225085.397569
 203.120850, 10426075.127216
