Speed, Power
 285.430271, 10532.896522
 287.089823, 10593.510211
 288.749375, 10655.293270
 290.408927, 10717.052257
 292.068479, 10779.729713
 293.728031, 10844.050050
 295.387583, 10908.376940
 297.047134, 10972.710382
 298.706686, 11037.431769
 300.366238, 11102.196857
 302.025790, 11166.973281
 303.685342, 11231.585608
 305.344894, 11296.015076
 307.004446, 11360.451716
 308.663998, 11424.881268
 310.323550, 11488.932424
 311.983102, 11552.986311
 313.642654, 11617.042931
 315.302206, 11680.971338
 316.961758, 11744.810728
 318.621310, 11808.650437
 320.280862, 11872.479750
 321.940414, 11936.248388
 323.599966, 12000.016580
 325.259518, 12063.784325
 326.919069, 12127.552487
 328.578621, 12191.320569
 330.238173, 12255.088218
 331.897725, 12318.860659
 333.557277, 12382.647296
 335.216829, 12446.433705
 336.876381, 12510.219884
 338.535933, 12574.018855
 340.195485, 12637.820560
 341.855037, 12701.622197
 343.514589, 12765.426102
 345.174141, 12829.233802
 346.833693, 12893.041496
 348.493245, 12956.849183
 350.152797, 13020.657517
 351.812349, 13084.465894
 353.471901, 13148.274272
 355.131453, 13212.082650
 356.791004, 13275.891028
 358.450556, 13339.699406
 360.110108, 13403.507783
 361.769660, 13467.316161
 363.429212, 13531.124539
 365.088764, 13594.932917
 366.748316, 13658.741295
 368.407868, 13722.549672
 370.067420, 13786.358050
 371.726972, 13850.166428
 373.386524, 13913.974806
 375.046076, 13977.783183
 376.705628, 14041.591561
 378.365180, 14105.399939
 380.024732, 14169.208317
 381.684284, 14233.016695
 383.343836, 14296.825072
 385.003388, 14360.633450
 386.662939, 14424.441828
 388.322491, 14488.250206
 389.982043, 14552.058583
 391.641595, 14615.866961
 393.301147, 14679.675339
 394.960699, 14743.483717
 396.620251, 14807.292095
 398.279803, 14871.100472
 399.939355, 14934.908850
 401.598907, 14998.717228
 403.258459, 15062.525606
 404.918011, 15126.333983
 406.577563, 15190.142361
 408.237115, 15253.950739
 409.896667, 15317.759117
 411.556219, 15381.567495
 413.215771, 15445.375872
 414.875323, 15509.184250
 416.534875, 15572.992628
 418.194426, 15636.801006
 419.853978, 15700.609384
 421.513530, 15764.417761
 423.173082, 15828.226139
 424.832634, 15892.034517
 426.492186, 15955.842895
 428.151738, 16019.651272
 429.811290, 16083.459650
 431.470842, 16147.268028
 433.130394, 16211.076406
 434.789946, 16274.884784
 436.449498, 16338.693161
 438.109050, 16402.501539
 439.768602, 16466.309917
 441.428154, 16530.118295
 443.087706, 16593.926672
 444.747258, 16657.735050
 446.406810, 16721.543428
 448.066361, 16785.351806
 449.725913, 16849.160184
