Mach, Rate of Climb
   0.221074,    1.624435
   0.223487,    2.092724
   0.225901,    2.451458
   0.228314,    2.645094
   0.230728,    2.844711
   0.233141,    2.995334
   0.235554,    3.112371
   0.237968,    3.232708
   0.240381,    3.343199
   0.242795,    3.432619
   0.245208,    3.528683
   0.247621,    3.627120
   0.250035,    3.717542
   0.252448,    3.795175
   0.254862,    3.874546
   0.257275,    3.955683
   0.259688,    4.038347
   0.262102,    4.099246
   0.264515,    4.161330
   0.266928,    4.224617
   0.269342,    4.289130
   0.271755,    4.354888
   0.274169,    4.398906
   0.276582,    4.445646
   0.278995,    4.498940
   0.281409,    4.553074
   0.283822,    4.608063
   0.286236,    4.659996
   0.288649,    4.692700
   0.291062,    4.725700
   0.293476,    4.759005
   0.295889,    4.792627
   0.298303,    4.826575
   0.300716,    4.860859
   0.303129,    4.887394
   0.305543,    4.897566
   0.307956,    4.907515
   0.310370,    4.917313
   0.312783,    4.933221
   0.315196,    4.949022
   0.317610,    4.964720
   0.320023,    4.980323
   0.322437,    4.992240
   0.324850,    4.982554
   0.327263,    4.972226
   0.329677,    4.961258
   0.332090,    4.949652
   0.334504,    4.937408
   0.336917,    4.924528
   0.339330,    4.911012
   0.341744,    4.896863
   0.344157,    4.882082
   0.346570,    4.869603
   0.348984,    4.838478
   0.351397,    4.806363
   0.353811,    4.773253
   0.356224,    4.739149
   0.358637,    4.704047
   0.361051,    4.667946
   0.363464,    4.630845
   0.365878,    4.592740
   0.368291,    4.553631
   0.370704,    4.513515
   0.373118,    4.472390
   0.375531,    4.430255
   0.377945,    4.379657
   0.380358,    4.316504
   0.382771,    4.255980
   0.385185,    4.194106
   0.387598,    4.130875
   0.390012,    4.066284
   0.392425,    4.000328
   0.394838,    3.933002
   0.397252,    3.864303
   0.399665,    3.794224
   0.402079,    3.722762
   0.404492,    3.649913
   0.406905,    3.575670
   0.409319,    3.500031
   0.411732,    3.422991
   0.414146,    3.345505
   0.416559,    3.272275
   0.418972,    3.188703
   0.421386,    3.090900
   0.423799,    2.991374
   0.426212,    2.890117
   0.428626,    2.787122
   0.431039,    2.682383
   0.433453,    2.575894
   0.435866,    2.467647
   0.438279,    2.357636
   0.440693,    2.245854
   0.443106,    2.132294
   0.445520,    2.016949
   0.447933,    1.899814
   0.450346,    1.785783
   0.452760,    1.670817
   0.455173,    1.554100
   0.457587,    1.435627
   0.460000,    1.315390
