Speed, Power
  67.983794, 1025375.929350
  68.713838, 1028219.995851
  69.443881, 1030944.643778
  70.173925, 1034035.959877
  70.903969, 1037480.561654
  71.634012, 1041262.700314
  72.364056, 1045364.203578
  73.094099, 1049935.267629
  73.824143, 1054876.054944
  74.554187, 1060104.101916
  75.284230, 1065627.430806
  76.014274, 1071698.176886
  76.744318, 1078008.983724
  77.474361, 1084603.287655
  78.204405, 1091739.527568
  78.934448, 1099052.557515
  79.664492, 1106825.837521
  80.394536, 1114924.860891
  81.124579, 1123300.898351
  81.854623, 1132168.666629
  82.584666, 1141188.525644
  83.314710, 1150799.918742
  84.044754, 1160502.908319
  84.774797, 1170824.614342
  85.504841, 1181248.151153
  86.234884, 1192238.346159
  86.964928, 1203417.817295
  87.694972, 1215025.845059
  88.425015, 1226994.470785
  89.155059, 1239160.522564
  89.885103, 1251949.219078
  90.615146, 1264802.549508
  91.345190, 1278241.255556
  92.075233, 1291961.522334
  92.805277, 1305817.402052
  93.535321, 1320430.328909
  94.265364, 1335145.294856
  94.995408, 1350140.211919
  95.725451, 1365788.949892
  96.455495, 1381558.788853
  97.185539, 1397611.339617
  97.915582, 1414352.802757
  98.645626, 1431234.424715
  99.375670, 1448257.250495
 100.105713, 1466130.504738
 100.835757, 1484177.247017
 101.565800, 1502384.311131
 102.295844, 1521102.062054
 103.025888, 1540363.380516
 103.755931, 1559804.026107
 104.485975, 1579425.269545
 105.216018, 1599738.486154
 105.946062, 1620457.814641
 106.676106, 1641376.686362
 107.406149, 1662496.476312
 108.136193, 1684254.779336
 108.866236, 1706511.608862
 109.596280, 1728988.179195
 110.326324, 1751685.963890
 111.056367, 1774700.368242
 111.786411, 1798568.859131
 112.516455, 1822677.201246
 113.246498, 1847026.960985
 113.976542, 1871619.704743
 114.706585, 1896616.295759
 115.436629, 1922424.534539
 116.166673, 1948494.232709
 116.896716, 1974827.043789
 117.626760, 2001424.621300
 118.356803, 2028288.618761
 119.086847, 2056000.420727
 119.816891, 2084134.460794
 120.546934, 2112553.241752
 121.276978, 2141258.498525
 122.007022, 2170251.966038
 122.737065, 2199535.379216
 123.467109, 2229675.283046
 124.197152, 2260275.151239
 124.927196, 2291183.045829
 125.657240, 2322400.777428
 126.387283, 2353930.156645
 127.117327, 2385772.994092
 127.847370, 2417960.002700
 128.577414, 2451156.748930
 129.307458, 2484684.708136
 130.037501, 2518545.760899
 130.767545, 2552741.787795
 131.497589, 2587274.669405
 132.227632, 2622146.286305
 132.957676, 2657358.519075
 133.687719, 2693210.843502
 134.417763, 2729835.645774
 135.147807, 2766818.535399
 135.877850, 2804161.457203
 136.607894, 2841866.356015
 137.337937, 2879935.176663
 138.067981, 2918369.863973
 138.798025, 2957172.362774
 139.528068, 2996344.617894
 140.258112, 3036389.903587
