Time, Load Factor
   0.000000,    1.000000
   0.500000,    0.999959
   1.000000,    0.999835
   1.500000,    0.999829
   2.000000,    0.999944
   2.500000,    0.999946
   3.000000,    0.999832
   3.500000,    0.999830
   4.000000,    0.999945
   4.500000,    0.999945
   5.000000,    0.999828
   5.500000,    0.999829
   6.000000,    0.999952
   6.500000,    0.999961
   7.000000,    0.999854
   7.500000,    0.999864
   8.000000,    0.999994
   8.500000,    1.000010
   9.000000,    0.999910
   9.500000,    0.999813
  10.000000,    0.999718
  10.500000,    0.999738
  11.000000,    0.999876
  11.500000,    0.999902
  12.000000,    0.999811
  12.500000,    0.999838
  13.000000,    0.999985
  13.500000,    1.000018
  14.000000,    0.999935
  14.500000,    0.999854
  15.000000,    0.999775
  15.500000,    0.999808
  16.000000,    0.999958
  16.500000,    0.999992
  17.000000,    0.999909
  17.500000,    0.999828
  18.000000,    0.999749
  18.500000,    0.999785
  19.000000,    0.999938
  19.500000,    0.999977
  20.000000,    0.999899
  20.500000,    0.999824
  21.000000,    0.999752
  21.500000,    0.999797
  22.000000,    0.999964
  22.500000,    1.000017
  23.000000,    0.999952
  23.500000,    0.999889
  24.000000,    0.999827
  24.500000,    0.999769
  25.000000,    0.999713
  25.500000,    0.999771
  26.000000,    0.999946
  26.500000,    1.000008
  27.000000,    0.999952
  27.500000,    0.999898
  28.000000,    0.999845
  28.500000,    0.999795
  29.000000,    0.999747
  29.500000,    0.999816
  30.000000,    1.000005
  30.500000,    1.000080
  31.000000,    1.000038
  31.500000,    0.999996
  32.000000,    0.999954
  32.500000,    0.999914
  33.000000,    0.999874
  33.500000,    0.999836
  34.000000,    0.999801
  34.500000,    0.999768
  35.000000,    0.999737
  35.500000,    0.999710
  36.000000,    0.999686
  36.500000,    0.999780
  37.000000,    0.999995
  37.500000,    1.000095
  38.000000,    1.000076
  38.500000,    1.000057
  39.000000,    1.000038
  39.500000,    1.000019
  40.000000,    0.999999
  40.500000,    0.999980
  41.000000,    0.999961
  41.500000,    0.999942
  42.000000,    0.999925
  42.500000,    0.999908
  43.000000,    0.999893
  43.500000,    0.999878
  44.000000,    0.999865
  44.500000,    0.999854
  45.000000,    0.999844
  45.500000,    0.999836
  46.000000,    0.999830
  46.500000,    0.999825
  47.000000,    0.999823
  47.500000,    0.999822
  48.000000,    0.999823
  48.500000,    0.999826
  49.000000,    0.999830
  49.500000,    0.999837
  50.000000,    0.999845
  50.500000,    0.999854
  51.000000,    0.999865
  51.500000,    0.999877
  52.000000,    0.999890
  52.500000,    0.999904
  53.000000,    0.999919
  53.500000,    0.999934
  54.000000,    0.999950
  54.500000,    0.999967
  55.000000,    0.999983
  55.500000,    1.000000
  56.000000,    1.000016
  56.500000,    1.000032
  57.000000,    1.000047
  57.500000,    1.000061
  58.000000,    1.000075
  58.500000,    1.000088
  59.000000,    1.000099
  59.500000,    1.000110
  60.000000,    1.000119
  60.500000,    1.000126
  61.000000,    1.000133
  61.500000,    1.000137
  62.000000,    1.000141
  62.500000,    1.000142
  63.000000,    1.000142
  63.500000,    1.000141
  64.000000,    1.000138
  64.500000,    1.000134
  65.000000,    1.000128
  65.500000,    1.000121
  66.000000,    1.000112
  66.500000,    1.000103
  67.000000,    1.000092
  67.500000,    1.000081
  68.000000,    1.000069
  68.500000,    1.000056
  69.000000,    1.000043
  69.500000,    1.000029
  70.000000,    1.000015
  70.500000,    1.000002
  71.000000,    0.999988
  71.500000,    0.999974
  72.000000,    0.999961
  72.500000,    0.999949
  73.000000,    0.999937
  73.500000,    0.999926
  74.000000,    0.999915
  74.500000,    0.999906
  75.000000,    0.999898
  75.500000,    0.999891
  76.000000,    0.999885
  76.500000,    0.999880
  77.000000,    0.999877
  77.500000,    0.999875
  78.000000,    0.999874
  78.500000,    0.999874
  79.000000,    0.999876
  79.500000,    0.999879
  80.000000,    0.999884
  80.500000,    0.999889
  81.000000,    0.999895
  81.500000,    0.999903
  82.000000,    0.999911
  82.500000,    0.999920
  83.000000,    0.999930
  83.500000,    0.999941
  84.000000,    0.999952
  84.500000,    0.999963
  85.000000,    0.999975
  85.500000,    0.999986
  86.000000,    0.999998
  86.500000,    1.000009
  87.000000,    1.000020
  87.500000,    1.000031
  88.000000,    1.000041
  88.500000,    1.000051
  89.000000,    1.000060
  89.500000,    1.000068
  90.000000,    1.000076
  90.500000,    1.000082
  91.000000,    1.000088
  91.500000,    1.000092
  92.000000,    1.000095
  92.500000,    1.000098
  93.000000,    1.000099
  93.500000,    1.000099
  94.000000,    1.000098
  94.500000,    1.000096
  95.000000,    1.000093
  95.500000,    1.000089
  96.000000,    1.000084
  96.500000,    1.000078
  97.000000,    1.000071
  97.500000,    1.000064
  98.000000,    1.000055
  98.500000,    1.000047
  99.000000,    1.000038
  99.500000,    1.000029
 100.000000,    1.000019
 100.500000,    1.000009
 101.000000,    0.999999
 101.500000,    0.999990
 102.000000,    0.999980
 102.500000,    0.999971
 103.000000,    0.999962
 103.500000,    0.999954
 104.000000,    0.999946
 104.500000,    0.999939
 105.000000,    0.999932
 105.500000,    0.999927
 106.000000,    0.999922
 106.500000,    0.999918
 107.000000,    0.999914
 107.500000,    0.999912
 108.000000,    0.999911
 108.500000,    0.999910
 109.000000,    0.999911
 109.500000,    0.999912
 110.000000,    0.999915
 110.500000,    0.999918
 111.000000,    0.999922
 111.500000,    0.999927
 112.000000,    0.999932
 112.500000,    0.999938
 113.000000,    0.999945
 113.500000,    0.999952
 114.000000,    0.999959
 114.500000,    0.999967
 115.000000,    0.999975
 115.500000,    0.999983
 116.000000,    0.999991
 116.500000,    0.999999
 117.000000,    1.000007
 117.500000,    1.000015
 118.000000,    1.000023
 118.500000,    1.000030
 119.000000,    1.000037
 119.500000,    1.000043
 120.000000,    1.000049
 120.500000,    1.000054
 121.000000,    1.000058
 121.500000,    1.000062
 122.000000,    1.000065
 122.500000,    1.000067
 123.000000,    1.000068
 123.500000,    1.000069
 124.000000,    1.000068
 124.500000,    1.000067
 125.000000,    1.000066
 125.500000,    1.000063
 126.000000,    1.000060
 126.500000,    1.000056
 127.000000,    1.000052
 127.500000,    1.000047
 128.000000,    1.000042
 128.500000,    1.000036
 129.000000,    1.000030
 129.500000,    1.000023
 130.000000,    1.000016
 130.500000,    1.000010
 131.000000,    1.000003
 131.500000,    0.999996
 132.000000,    0.999989
 132.500000,    0.999982
 133.000000,    0.999976
 133.500000,    0.999970
 134.000000,    0.999964
 134.500000,    0.999959
 135.000000,    0.999954
 135.500000,    0.999950
 136.000000,    0.999946
 136.500000,    0.999943
 137.000000,    0.999940
 137.500000,    0.999938
 138.000000,    0.999937
 138.500000,    0.999936
 139.000000,    0.999936
 139.500000,    0.999937
 140.000000,    0.999938
 140.500000,    0.999940
 141.000000,    0.999943
 141.500000,    0.999946
 142.000000,    0.999949
 142.500000,    0.999953
 143.000000,    0.999958
 143.500000,    0.999963
 144.000000,    0.999968
 144.500000,    0.999973
 145.000000,    0.999979
 145.500000,    0.999985
 146.000000,    0.999990
 146.500000,    0.999996
 147.000000,    1.000002
 147.500000,    1.000007
 148.000000,    1.000013
 148.500000,    1.000018
 149.000000,    1.000023
 149.500000,    1.000027
 150.000000,    1.000032
 150.500000,    1.000035
 151.000000,    1.000039
 151.500000,    1.000041
 152.000000,    1.000044
 152.500000,    1.000045
 153.000000,    1.000047
 153.500000,    1.000047
 154.000000,    1.000047
 154.500000,    1.000047
 155.000000,    1.000046
 155.500000,    1.000044
 156.000000,    1.000042
 156.500000,    1.000040
 157.000000,    1.000037
 157.500000,    1.000033
 158.000000,    1.000030
 158.500000,    1.000026
 159.000000,    1.000021
 159.500000,    1.000017
 160.000000,    1.000012
 160.500000,    1.000007
 161.000000,    1.000002
 161.500000,    0.999998
 162.000000,    0.999993
 162.500000,    0.999988
 163.000000,    0.999983
 163.500000,    0.999979
 164.000000,    0.999975
 164.500000,    0.999971
 165.000000,    0.999968
 165.500000,    0.999964
 166.000000,    0.999962
 166.500000,    0.999959
 167.000000,    0.999957
 167.500000,    0.999956
 168.000000,    0.999955
 168.500000,    0.999954
 169.000000,    0.999954
 169.500000,    0.999955
 170.000000,    0.999955
 170.500000,    0.999957
 171.000000,    0.999958
 171.500000,    0.999961
 172.000000,    0.999963
 172.500000,    0.999966
 173.000000,    0.999969
 173.500000,    0.999972
 174.000000,    0.999976
 174.500000,    0.999980
 175.000000,    0.999984
 175.500000,    0.999988
 176.000000,    0.999992
 176.500000,    0.999996
 177.000000,    1.000000
 177.500000,    1.000004
 178.000000,    1.000008
 178.500000,    1.000011
 179.000000,    1.000015
 179.500000,    1.000018
 180.000000,    1.000021
 180.500000,    1.000024
 181.000000,    1.000026
 181.500000,    1.000028
 182.000000,    1.000030
 182.500000,    1.000031
 183.000000,    1.000032
 183.500000,    1.000032
 184.000000,    1.000032
 184.500000,    1.000032
 185.000000,    1.000031
 185.500000,    1.000030
 186.000000,    1.000029
 186.500000,    1.000027
 187.000000,    1.000025
 187.500000,    1.000023
 188.000000,    1.000020
 188.500000,    1.000017
 189.000000,    1.000014
 189.500000,    1.000011
 190.000000,    1.000008
 190.500000,    1.000004
 191.000000,    1.000001
 191.500000,    0.999997
 192.000000,    0.999994
 192.500000,    0.999991
 193.000000,    0.999987
 193.500000,    0.999984
 194.000000,    0.999981
 194.500000,    0.999979
 195.000000,    0.999976
 195.500000,    0.999974
 196.000000,    0.999972
 196.500000,    0.999970
 197.000000,    0.999969
 197.500000,    0.999968
 198.000000,    0.999967
 198.500000,    0.999967
 199.000000,    0.999967
 199.500000,    0.999967
