Speed (CAS), Climb Angle
 137.888739,    9.564314
 140.504885,    9.552167
 143.121030,    9.516479
 145.737176,    9.470040
 148.353321,    9.418120
 150.969467,    9.355345
 153.585613,    9.290530
 156.201758,    9.217137
 158.817904,    9.143126
 161.434049,    9.065054
 164.050195,    8.981882
 166.666341,    8.900864
 169.282486,    8.812720
 171.898632,    8.724002
 174.514777,    8.635787
 177.130923,    8.542338
 179.747069,    8.449140
 182.363214,    8.356193
 184.979360,    8.258149
 187.595505,    8.158599
 190.211651,    8.059136
 192.827797,    7.959874
 195.443942,    7.858273
 198.060088,    7.754622
 200.676233,    7.650930
 203.292379,    7.550077
 205.908525,    7.450287
 208.524670,    7.343373
 211.140816,    7.236323
 213.756961,    7.134220
 216.373107,    7.031963
 218.989253,    6.929552
 221.605398,    6.821889
 224.221544,    6.711604
 226.837689,    6.601025
 229.453835,    6.490152
 232.069981,    6.382904
 234.686126,    6.275419
 237.302272,    6.167638
 239.918417,    6.054346
 242.534563,    5.938808
 245.150709,    5.822861
 247.766854,    5.706505
 250.383000,    5.592497
 252.999145,    5.478170
 255.615291,    5.363433
 258.231437,    5.249332
 260.847582,    5.136057
 263.463728,    5.016251
 266.079873,    4.892328
 268.696019,    4.769613
 271.312164,    4.646482
 273.928310,    4.522843
 276.544456,    4.399368
 279.160601,    4.276236
 281.776747,    4.152594
 284.392892,    4.028444
 287.009038,    3.904966
 289.625184,    3.781065
 292.241329,    3.656652
 294.857475,    3.529814
 297.473620,    3.396467
 300.089766,    3.262531
 302.705912,    3.128005
 305.322057,    2.993589
 307.938203,    2.858647
 310.554348,    2.723115
 313.170494,    2.587199
 315.786640,    2.450994
 318.402785,    2.314197
 321.018931,    2.176806
 323.635076,    2.039054
 326.251222,    1.900735
 328.867368,    1.761820
 331.483513,    1.622312
 334.099659,    1.482212
 336.715804,    1.341514
 339.331950,    1.200219
 341.948096,    1.058110
 344.564241,    0.910164
 347.180387,    0.760279
 349.796532,    0.609561
 352.412678,    0.457878
 355.028824,    0.305544
 357.644969,    0.152555
 360.261115,   -0.001731
 362.877260,   -0.156777
 365.493406,   -0.312480
 368.109552,   -0.469192
 370.725697,   -0.627211
 373.341843,   -0.785891
 375.957988,   -0.945232
 378.574134,   -1.106293
 381.190280,   -1.268213
 383.806425,   -1.430800
 386.422571,   -1.594557
 389.038716,   -1.759983
 391.654862,   -1.926080
 394.271008,   -2.092849
 396.887153,   -2.261742
