Time, Fuel Used
   0.000000,    0.000000
   0.500000,    0.111445
   1.000000,    0.222894
   1.500000,    0.334349
   2.000000,    0.445810
   2.500000,    0.557278
   3.000000,    0.668753
   3.500000,    0.780234
   4.000000,    0.891721
   4.500000,    1.003215
   5.000000,    1.114716
   5.500000,    1.226222
   6.000000,    1.337736
   6.500000,    1.449256
   7.000000,    1.560782
   7.500000,    1.672315
   8.000000,    1.783855
   8.500000,    1.895402
   9.000000,    2.006955
   9.500000,    2.118516
  10.000000,    2.230083
  10.500000,    2.341657
  11.000000,    2.453238
  11.500000,    2.564826
  12.000000,    2.676421
  12.500000,    2.788023
  13.000000,    2.899632
  13.500000,    3.011249
  14.000000,    3.122872
  14.500000,    3.234503
  15.000000,    3.346141
  15.500000,    3.457786
  16.000000,    3.569438
  16.500000,    3.681098
  17.000000,    3.792765
  17.500000,    3.904439
  18.000000,    4.016120
  18.500000,    4.127808
  19.000000,    4.239504
  19.500000,    4.351207
  20.000000,    4.462917
  20.500000,    4.574634
  21.000000,    4.686359
  21.500000,    4.798092
  22.000000,    4.909831
  22.500000,    5.021578
  23.000000,    5.133333
  23.500000,    5.245096
  24.000000,    5.356866
  24.500000,    5.468644
  25.000000,    5.580429
  25.500000,    5.692222
  26.000000,    5.804023
  26.500000,    5.915832
  27.000000,    6.027648
  27.500000,    6.139473
  28.000000,    6.251305
  28.500000,    6.363144
  29.000000,    6.474992
  29.500000,    6.586848
  30.000000,    6.698712
  30.500000,    6.810584
  31.000000,    6.922464
  31.500000,    7.034351
  32.000000,    7.146248
  32.500000,    7.258152
  33.000000,    7.370064
  33.500000,    7.481984
  34.000000,    7.593913
  34.500000,    7.705849
  35.000000,    7.817794
  35.500000,    7.929748
  36.000000,    8.041710
  36.500000,    8.153680
  37.000000,    8.265659
  37.500000,    8.377646
  38.000000,    8.489642
  38.500000,    8.601647
  39.000000,    8.713660
  39.500000,    8.825682
  40.000000,    8.937713
  40.500000,    9.049752
  41.000000,    9.161800
  41.500000,    9.273856
  42.000000,    9.385921
  42.500000,    9.497994
  43.000000,    9.610076
  43.500000,    9.722167
  44.000000,    9.834267
  44.500000,    9.946375
  45.000000,   10.058492
  45.500000,   10.170617
  46.000000,   10.282752
  46.500000,   10.394895
  47.000000,   10.507048
  47.500000,   10.619209
  48.000000,   10.731379
  48.500000,   10.843559
  49.000000,   10.955747
  49.500000,   11.067945
  50.000000,   11.180152
  50.500000,   11.292368
  51.000000,   11.404593
  51.500000,   11.516827
  52.000000,   11.629071
  52.500000,   11.741324
  53.000000,   11.853587
  53.500000,   11.965858
  54.000000,   12.078140
  54.500000,   12.190430
  55.000000,   12.302730
  55.500000,   12.415039
  56.000000,   12.527358
  56.500000,   12.639686
  57.000000,   12.752024
  57.500000,   12.864370
  58.000000,   12.976727
  58.500000,   13.089092
  59.000000,   13.201467
  59.500000,   13.313851
  60.000000,   13.426244
  60.500000,   13.538647
  61.000000,   13.651058
  61.500000,   13.763479
  62.000000,   13.875909
  62.500000,   13.988347
  63.000000,   14.100795
  63.500000,   14.213252
  64.000000,   14.325718
  64.500000,   14.438192
