Ground distance, CL
   0.000000,    1.941400
   0.018967,    1.941400
   0.075829,    1.941400
   0.170530,    1.941400
   0.303013,    1.941400
   0.473220,    1.941400
   0.681093,    1.941400
   0.926575,    1.941400
   1.209607,    1.941400
   1.530130,    1.941400
   1.888085,    1.941400
   2.283413,    1.941400
   2.716055,    1.941400
   3.185950,    1.941400
   3.693039,    1.941400
   4.237260,    1.941400
   4.818554,    1.941400
   5.436858,    1.941400
   6.092112,    1.941400
   6.784254,    1.941400
   7.513221,    1.941400
   8.278953,    1.941400
   9.081386,    1.941400
   9.920457,    1.941400
  10.796104,    1.941400
  11.708263,    1.941400
  12.656871,    1.941400
  13.641864,    1.941400
  14.663178,    1.941400
  15.720747,    1.941400
  16.814509,    1.941400
  17.944397,    1.941400
  19.110347,    1.941400
  20.312293,    1.941400
  21.550170,    1.941400
  22.823911,    1.941400
  24.133450,    1.941400
  25.478722,    1.941400
  26.859660,    1.941400
  28.276196,    1.941400
  29.728264,    1.941400
  31.215796,    1.941400
  32.738724,    1.941400
  34.296981,    1.941400
  35.890499,    1.941400
  37.519210,    1.941400
  39.183044,    1.941400
  40.881934,    1.941400
  42.615810,    1.941400
  44.384603,    1.941400
  46.188243,    1.941400
  48.026663,    1.941400
  49.899790,    1.941400
  51.807557,    1.941400
  53.749891,    1.941400
  55.726724,    1.941400
  57.737984,    1.941400
  59.783601,    1.941400
  61.863502,    1.941400
  63.977619,    1.941400
  66.125878,    1.941400
  68.308208,    1.941400
  70.524538,    1.941400
  72.774796,    1.941400
  75.058909,    1.941400
  77.376806,    1.941400
  79.728414,    1.941400
  82.113660,    1.941400
  84.532471,    1.941400
  86.984775,    1.941400
  89.470499,    1.941400
  91.989568,    1.941400
  94.541909,    1.941400
  97.127450,    1.941400
  99.746115,    1.941400
 102.397831,    1.941400
 105.082524,    1.941400
 107.800120,    1.941400
 110.550545,    1.941400
 113.333723,    1.941400
 116.149580,    1.941400
 118.998042,    1.941400
 121.879033,    1.941400
 124.792478,    1.941400
 127.738303,    1.941400
 130.716431,    1.941400
 133.726787,    1.941400
 136.769295,    1.941400
 139.843879,    1.941400
 142.950465,    1.941400
 146.088975,    1.941400
 149.259333,    1.941400
 152.461464,    1.941400
 155.695291,    1.941400
 158.960738,    1.941400
 162.257728,    1.941400
 165.586184,    1.941400
 168.946031,    1.941400
 172.337190,    1.941400
 175.759584,    1.941400
 179.213138,    1.941400
 182.697773,    1.941400
 186.213411,    1.941400
 189.759977,    1.941400
 193.337392,    1.941400
 196.945579,    1.941400
 200.584460,    1.941400
 204.253957,    1.941400
 207.953994,    1.941400
 211.684491,    1.941400
 215.445372,    1.941400
 219.236558,    1.941400
 223.057972,    1.941400
 226.909534,    1.941400
 230.791168,    1.941400
 234.702794,    1.941400
 238.644335,    1.941400
 242.615712,    1.941400
 246.616847,    1.941400
 250.647662,    1.941400
 254.708077,    1.941400
 258.798015,    1.941400
 262.917397,    1.941400
 267.066145,    1.941400
 271.244179,    1.941400
 275.451422,    1.941400
 279.687794,    1.941400
 283.953217,    1.941400
 288.247612,    1.941400
 292.570902,    1.941400
 296.923005,    1.941400
 301.303845,    1.941400
 305.713343,    1.941400
 310.151419,    1.941400
 314.617995,    1.941400
 319.112992,    1.941400
 323.636331,    1.941400
 328.187934,    1.941400
 332.767721,    1.941400
 337.375614,    1.941400
 342.011535,    1.941400
 346.675403,    1.941400
 351.367141,    1.941400
 356.086669,    1.941400
 360.833910,    1.941400
 365.608783,    1.941400
 370.411211,    1.941400
 375.241115,    1.941400
 380.098417,    1.941400
 384.983037,    1.941400
 389.894897,    1.941400
 394.833918,    1.941400
 399.800023,    1.941400
 404.793132,    1.941400
 409.813167,    1.941400
 414.860049,    1.941400
 419.933700,    1.941400
 425.034042,    1.941400
 430.160995,    1.941400
 435.314483,    1.941400
 440.494426,    1.941400
 445.700746,    1.941400
 450.933365,    1.941400
 456.192205,    1.941400
 461.477187,    1.941400
 466.788234,    1.941400
 472.125267,    1.941400
 477.488209,    1.941400
 482.876981,    1.941400
 488.291506,    1.941400
 493.731706,    1.941400
 499.197502,    1.941400
 504.688818,    1.941400
 510.205576,    1.941400
 515.747697,    1.941400
 521.315105,    1.941400
 526.907722,    1.941400
 532.525470,    1.941400
 538.168271,    1.941400
 543.836050,    1.941400
 549.528727,    1.941400
 555.246226,    1.941400
 560.988470,    1.941400
 566.755379,    1.941400
 572.546879,    1.941400
 578.362890,    1.941400
 584.203336,    1.941400
 589.911221,    1.941400
 595.799650,    1.964817
 601.712173,    2.020056
 607.648549,    2.075187
 613.608540,    2.129351
 619.591896,    2.182717
 627.926750,    2.235149
 627.926750,    2.255255
 633.964772,    2.332284
 636.100921,    2.349889
 642.168956,    2.349889
 648.258856,    2.349889
 654.370393,    2.349889
 660.503327,    2.349889
 666.657408,    2.349889
 672.832379,    2.347242
 679.027982,    2.344431
 685.243954,    2.341620
 691.480024,    2.338810
 697.735917,    2.335999
 704.011349,    2.333190
 710.306028,    2.330379
 716.619659,    2.327570
 722.951938,    2.324760
 729.302558,    2.321950
 735.671202,    2.319142
 742.057552,    2.316332
 748.461283,    2.313523
 754.882063,    2.310715
 761.319559,    2.307906
 767.773429,    2.305096
 774.243330,    2.302286
 780.728914,    2.299478
 787.229828,    2.296669
 793.745716,    2.293859
 800.276218,    2.291051
 806.820971,    2.288242
 813.379609,    2.285431
 819.951762,    2.282623
 826.537058,    2.279812
 833.135123,    2.277002
 839.745580,    2.274193
 846.368049,    2.271380
 853.002149,    2.268574
 859.647497,    2.265760
 866.303706,    2.262952
 872.970392,    2.259911
 876.661868,    2.258498
 883.344057,    2.255994
 890.035736,    2.253177
 896.736523,    2.250367
 903.446033,    2.247555
 910.163881,    2.244746
 916.889683,    2.241932
 923.623052,    2.239121
 930.363604,    2.236310
 937.110954,    2.233499
 943.864718,    2.230688
 950.624512,    2.227876
 957.389954,    2.225064
 964.160660,    2.222252
 970.936252,    2.219440
 977.716350,    2.216630
 984.500576,    2.213815
 991.288553,    2.211004
 998.079908,    2.208193
1004.874268,    2.205380
1011.671263,    2.202569
1018.470524,    2.199757
1025.271685,    2.196944
1032.074383,    2.194133
1038.878257,    2.191322
1045.682949,    2.188507
1052.488104,    2.185696
1059.293370,    2.182885
1066.098397,    2.180075
1072.902840,    2.177263
1079.706356,    2.174450
1086.508606,    2.171639
1093.309254,    2.168825
1100.107969,    2.166014
1106.904423,    2.163201
1113.698291,    2.160390
1120.489254,    2.157579
1127.276995,    2.154765
1134.061203,    2.151953
1140.841570,    2.149140
1147.617794,    2.146329
1154.389576,    2.143515
1161.156621,    2.140706
1167.918641,    2.137892
1174.675351,    2.135082
1181.426472,    2.132270
1188.171728,    2.129454
1194.910850,    2.126643
1201.643573,    2.123831
1208.369639,    2.121021
1215.088791,    2.118209
1221.800783,    2.115396
1228.505369,    2.112583
1235.202313,    2.109773
1241.891380,    2.106961
1248.572345,    2.104148
1255.244985,    2.101336
1261.909082,    2.098524
1268.564426,    2.095711
1275.210811,    2.092899
1281.848037,    2.090084
1288.475911,    2.087275
1295.094244,    2.084461
1301.702856,    2.081233
1308.301569,    2.078836
1314.890215,    2.076026
1321.468629,    2.073214
1328.036654,    2.070401
1334.594139,    2.067590
1341.140937,    2.064777
1347.676911,    2.061966
1354.201928,    2.059153
1360.715862,    2.056342
1367.218593,    2.053529
1373.710008,    2.050718
1380.190001,    2.047905
1386.658471,    2.045094
1393.115326,    2.042284
1399.560477,    2.039469
1405.993845,    2.036657
1412.415355,    2.033846
1418.824942,    2.031035
1425.222543,    2.028224
1431.608107,    2.025410
1437.981585,    2.022599
1444.342938,    2.019786
1450.692132,    2.016973
1457.029141,    2.014161
1463.353944,    2.011349
1469.666529,    2.008537
1475.966889,    2.005724
1482.255025,    2.002912
1488.530944,    2.000099
1494.794661,    1.997287
1501.046197,    1.994474
1507.285578,    1.991660
1513.512842,    1.988848
1519.728028,    1.986034
1525.563025,    1.984009
1537.958771,    1.984009
1537.958771,    1.984009
1556.552389,    1.984009
1556.552389,    1.984009
1556.552389,    1.984009
1593.739626,    1.984009
1593.739626,    1.984009
1593.739626,    1.984009
1593.739626,    1.984009
1593.739626,    1.984009
1593.739626,    1.984009
1655.718355,    1.984009
1655.718355,    1.984009
1655.718355,    1.984009
1655.718355,    1.984009
1655.718355,    1.984009
1655.718355,    1.984009
1655.718355,    1.984009
1655.718355,    1.984009
1655.718355,    1.984009
1655.718355,    1.984009
1662.284410,    1.984009
1662.284410,    1.984009
1718.065265,    1.984009
1718.065265,    1.984009
1718.065265,    1.984009
1718.065265,    1.984009
1718.065265,    1.984009
1718.065265,    1.984009
1718.065265,    1.984009
1718.065265,    1.984009
1718.065265,    1.984009
1780.043994,    1.984009
1780.043994,    1.984009
1780.043994,    1.984009
1780.043994,    1.984009
1780.043994,    1.984009
1780.043994,    1.984009
1780.043994,    1.984009
1780.043994,    1.984009
1780.043994,    1.984009
1780.043994,    1.984009
1842.022722,    1.984009
1842.022722,    1.984009
1842.022722,    1.984009
1842.022722,    1.984009
1842.022722,    1.984009
1842.022722,    1.984009
1842.022722,    1.984009
1842.022722,    1.984009
1842.022722,    1.984009
1842.022722,    1.984009
1904.001450,    1.984009
1904.001450,    1.984009
1904.001450,    1.984009
1904.001450,    1.984009
1904.001450,    1.984009
1904.001450,    1.984009
1904.001450,    1.984009
1904.001450,    1.984009
1904.001450,    1.984009
1904.001450,    1.984009
1965.980179,    1.984009
1965.980179,    1.984009
1965.980179,    1.984009
1965.980179,    1.984009
1965.980179,    1.984009
1965.980179,    1.984009
1965.980179,    1.984009
1965.980179,    1.984009
1965.980179,    1.984009
1965.980179,    1.984009
2027.958907,    1.984009
2027.958907,    1.984009
2027.958907,    1.984009
