Speed(TAS), Altitude
  61.155674,    0.000000
  61.450264,  100.000000
  61.746936,  200.000000
  62.045708,  300.000000
  62.346601,  400.000000
  62.649634,  500.000000
  62.954827,  600.000000
  63.262201,  700.000000
  63.571776,  800.000000
  63.883574,  900.000000
  64.197614, 1000.000000
  64.513919, 1100.000000
  64.832510, 1200.000000
  65.153409, 1300.000000
  65.476639, 1400.000000
  65.802220, 1500.000000
  66.130176, 1600.000000
  66.460531, 1700.000000
  66.793306, 1800.000000
  67.128526, 1900.000000
  67.466214, 2000.000000
  67.806394, 2100.000000
  68.149090, 2200.000000
  68.494328, 2300.000000
  68.842132, 2400.000000
  69.192527, 2500.000000
  69.545538, 2600.000000
  69.901193, 2700.000000
  70.259515, 2800.000000
  70.620533, 2900.000000
  70.984273, 3000.000000
  71.350762, 3100.000000
  71.720027, 3200.000000
  72.092097, 3300.000000
  72.466999, 3400.000000
  72.844762, 3500.000000
  73.225415, 3600.000000
  73.608986, 3700.000000
  73.995506, 3800.000000
  74.385005, 3900.000000
  74.777513, 4000.000000
  75.173060, 4100.000000
  75.571677, 4200.000000
  75.973397, 4300.000000
  76.378251, 4400.000000
  76.786271, 4500.000000
  77.197490, 4600.000000
  77.611942, 4700.000000
  78.029659, 4800.000000
  78.450676, 4900.000000
  78.875028, 5000.000000
  79.302748, 5100.000000
  79.733873, 5200.000000
  80.168439, 5300.000000
  80.606481, 5400.000000
  81.048036, 5500.000000
  81.493142, 5600.000000
  81.941836, 5700.000000
  82.394157, 5800.000000
  82.850144, 5900.000000
  83.309834, 6000.000000
  83.773270, 6100.000000
  84.240490, 6200.000000
  84.711535, 6300.000000
  85.186447, 6400.000000
  85.665268, 6500.000000
  86.148041, 6600.000000
  86.634808, 6700.000000
  87.125614, 6800.000000
  87.620501, 6900.000000
  88.119517, 7000.000000
  88.622705, 7100.000000
  89.130112, 7200.000000
  89.641784, 7300.000000
  90.157770, 7400.000000
  90.678118, 7500.000000
  91.202875, 7600.000000
  91.732091, 7700.000000
  92.265817, 7800.000000
  92.804103, 7900.000000
  93.347001, 8000.000000
  93.894563, 8100.000000
  94.446842, 8200.000000
 114.723819, 8300.000000
 117.240467, 8200.000000
 119.574742, 8100.000000
 121.508484, 8000.000000
 123.035644, 7900.000000
 124.367139, 7800.000000
 125.717774, 7700.000000
 126.868576, 7600.000000
 128.036298, 7500.000000
 129.000100, 7400.000000
 130.200291, 7300.000000
 130.971851, 7200.000000
 131.979549, 7100.000000
 132.777218, 7000.000000
 133.361986, 6900.000000
 134.183489, 6800.000000
 134.790064, 6700.000000
 135.406949, 6600.000000
 136.034056, 6500.000000
 136.441453, 6400.000000
 137.087852, 6300.000000
 137.512600, 6200.000000
 137.945469, 6100.000000
 138.386390, 6000.000000
 138.835294, 5900.000000
 139.056996, 5800.000000
 139.520797, 5700.000000
 139.755544, 5600.000000
 139.996300, 5500.000000
 140.243012, 5400.000000
 140.495627, 5300.000000
 140.754096, 5200.000000
 141.018368, 5100.000000
 141.288392, 5000.000000
 141.564120, 4900.000000
 141.601932, 4800.000000
 141.888099, 4700.000000
 141.934613, 4600.000000
 141.985011, 4500.000000
 142.039258, 4400.000000
 142.097320, 4300.000000
 142.159162, 4200.000000
 142.224750, 4100.000000
 142.043990, 4000.000000
 142.116177, 3900.000000
 141.940368, 3800.000000
 142.019037, 3700.000000
 142.101298, 3600.000000
 141.933117, 3500.000000
 142.021689, 3400.000000
 141.858209, 3300.000000
 141.952983, 3200.000000
 141.794109, 3100.000000
 141.637122, 3000.000000
 141.223382, 2900.000000
 140.809975, 2800.000000
 140.657020, 2700.000000
 140.244998, 2600.000000
 140.094909, 2500.000000
 139.684223, 2400.000000
 139.536938, 2300.000000
 139.127541, 2200.000000
 138.983000, 2100.000000
 138.574844, 2000.000000
 138.432989, 1900.000000
 138.026030, 1800.000000
 137.886803, 1700.000000
 137.749232, 1600.000000
 137.344343, 1500.000000
 136.939643, 1400.000000
 136.535125, 1300.000000
 136.130780, 1200.000000
 135.726601, 1100.000000
 135.322581, 1000.000000
 134.918712,  900.000000
 134.514986,  800.000000
 134.111398,  700.000000
 133.707939,  600.000000
 133.304602,  500.000000
 132.901381,  400.000000
 132.498269,  300.000000
 132.095259,  200.000000
 131.692344,  100.000000
 131.289518,    0.000000
