CLe, Neutral Point
   0.156051,    0.365899
   0.231106,    0.369324
   0.306151,    0.375830
   0.381190,    0.384528
   0.456228,    0.386709
   0.531269,    0.388175
   0.606320,    0.397814
   0.681385,    0.406962
   0.756468,    0.376895
   0.832689,    0.417303
   0.906908,    0.495765
