Speed (CAS), Efficiency
 182.058270,    9.454862
 184.738327,    9.833015
 187.418385,   10.206621
 190.098443,   10.574083
 192.778500,   10.933968
 195.458558,   11.285050
 198.138616,   11.626332
 200.818674,   11.957066
 203.498731,   12.276761
 206.178789,   12.585185
 208.858847,   12.882353
 211.538904,   13.168514
 214.218962,   13.444131
 216.899020,   13.699814
 219.579077,   13.944505
 222.259135,   14.179560
 224.939193,   14.401928
 227.619250,   14.604837
 230.299308,   14.800517
 232.979366,   14.981939
 235.659423,   15.146940
 238.339481,   15.308160
 241.019539,   15.444103
 243.699596,   15.578203
 246.379654,   15.692094
 249.059712,   15.801382
 251.739769,   15.892267
 254.419827,   15.979622
 257.099885,   16.047071
 259.779942,   16.115777
 262.460000,   16.159827
 265.140058,   16.204575
 267.820115,   16.234514
 270.500173,   16.255883
 273.180231,   16.275545
 275.860288,   16.274467
 278.540346,   16.273379
 281.220404,   16.265221
 283.900461,   16.242715
 286.580519,   16.220058
 289.260577,   16.190568
 291.940635,   16.147921
 294.620692,   16.105108
 297.300750,   16.060769
 299.980808,   15.999657
 302.660865,   15.938465
 305.340923,   15.877202
 308.020981,   15.807800
 310.701038,   15.730223
 313.381096,   15.652742
 316.061154,   15.575365
 318.741211,   15.490167
 321.421269,   15.398595
 324.101327,   15.307346
 326.781384,   15.216428
 329.461442,   15.123870
 332.141500,   15.020855
 334.821557,   14.918417
 337.501615,   14.816560
 340.181673,   14.715289
 342.861730,   14.611979
 345.541788,   14.500823
 348.221846,   14.390499
 350.901903,   14.281008
 353.581961,   14.172350
 356.262019,   14.064525
 358.942076,   13.951126
 361.622134,   13.835635
 364.302192,   13.721202
 366.982249,   13.607823
 369.662307,   13.495491
 372.342365,   13.384202
 375.022422,   13.271434
 377.702480,   13.154361
 380.382538,   13.038524
 383.062595,   12.923912
 385.742653,   12.810513
 388.422711,   12.698317
 391.102769,   12.587312
 393.782826,   12.477488
 396.462884,   12.362710
 399.142942,   12.248950
 401.822999,   12.136520
 404.503057,   12.025402
 407.183115,   11.915583
 409.863172,   11.807045
 412.543230,   11.699774
 415.223288,   11.593754
 417.903345,   11.487524
 420.583403,   11.378928
 423.263461,   11.271692
 425.943518,   11.165796
 428.623576,   11.061222
 431.303634,   10.957950
 433.983691,   10.855963
 436.663749,   10.755243
 439.343807,   10.655771
 442.023864,   10.557530
 444.703922,   10.460503
 447.383980,   10.361305
