Mach, Efficiency
   0.215829,   13.949141
   0.217689,   14.021072
   0.219549,   14.096237
   0.221409,   14.168418
   0.223270,   14.235868
   0.225130,   14.298994
   0.226990,   14.359589
   0.228851,   14.415182
   0.230711,   14.466938
   0.232571,   14.516639
   0.234432,   14.559677
   0.236292,   14.601173
   0.238152,   14.637706
   0.240013,   14.671132
   0.241873,   14.701073
   0.243733,   14.726803
   0.245594,   14.749967
   0.247454,   14.768469
   0.249314,   14.784720
   0.251175,   14.796543
   0.253035,   14.805797
   0.254895,   14.811569
   0.256756,   14.813788
   0.258616,   14.814204
   0.260476,   14.809399
   0.262336,   14.804564
   0.264197,   14.793439
   0.266057,   14.781601
   0.267917,   14.766804
   0.269778,   14.748074
   0.271638,   14.729262
   0.273498,   14.704993
   0.275359,   14.679430
   0.277219,   14.653425
   0.279079,   14.621302
   0.280940,   14.589106
   0.282800,   14.556012
   0.284660,   14.517493
   0.286521,   14.478926
   0.288381,   14.440126
   0.290241,   14.395515
   0.292102,   14.350896
   0.293962,   14.306269
   0.295822,   14.257458
   0.297683,   14.207147
   0.299543,   14.156877
   0.301403,   14.105498
   0.303263,   14.049888
   0.305124,   13.994376
   0.306984,   13.938966
   0.308844,   13.881357
   0.310705,   13.821025
   0.312565,   13.760858
   0.314425,   13.700857
   0.316286,   13.639060
   0.318146,   13.574569
   0.320006,   13.510312
   0.321867,   13.446292
   0.323727,   13.382278
   0.325587,   13.314199
   0.327448,   13.246426
   0.329308,   13.178958
   0.331168,   13.111798
   0.333029,   13.043490
   0.334889,   12.972761
   0.336749,   12.902407
   0.338610,   12.832429
   0.340470,   12.762827
   0.342330,   12.692690
   0.344190,   12.619986
   0.346051,   12.547723
   0.347911,   12.475900
   0.349771,   12.404516
   0.351632,   12.333570
   0.353492,   12.260737
   0.355352,   12.187187
   0.357213,   12.114135
   0.359073,   12.041579
   0.360933,   11.969517
   0.362794,   11.897946
   0.364654,   11.825139
   0.366514,   11.751412
   0.368375,   11.678231
   0.370235,   11.605592
   0.372095,   11.533492
   0.373956,   11.461928
   0.375816,   11.390896
   0.377676,   11.318157
   0.379537,   11.245413
   0.381397,   11.173248
   0.383257,   11.101657
   0.385117,   11.030636
   0.386978,   10.960180
   0.388838,   10.890286
   0.390698,   10.820222
   0.392559,   10.748991
   0.394419,   10.678361
   0.396279,   10.608325
   0.398140,   10.538879
   0.400000,   10.470017
