Time, Rate of Climb
   0.000000, -576.131736
   0.500000, -629.984058
   1.000000, -635.284896
   1.500000, -640.251050
   2.000000, -645.107377
   2.500000, -649.451081
   3.000000, -654.281385
   3.500000, -661.382916
   4.000000, -668.107416
   4.500000, -673.072105
   5.000000, -678.009244
   5.500000, -682.817798
   6.000000, -687.586165
   6.500000, -692.166962
   7.000000, -696.681086
   7.500000, -700.884008
   8.000000, -705.171260
   8.500000, -709.852124
   9.000000, -714.670644
   9.500000, -720.131676
  10.000000, -726.186805
  10.500000, -735.014902
  11.000000, -742.842120
  11.500000, -745.997682
  12.000000, -749.967548
  12.500000, -756.036892
  13.000000, -761.926684
  13.500000, -767.353542
  14.000000, -772.060690
  14.500000, -774.912240
  15.000000, -778.213074
  15.500000, -782.672275
  16.000000, -787.107794
  16.500000, -791.482252
  17.000000, -796.574614
  17.500000, -803.517915
  18.000000, -810.690684
  18.500000, -818.455081
  19.000000, -825.760880
  19.500000, -831.884298
  20.000000, -836.897033
  20.500000, -840.244839
  21.000000, -845.598952
  21.500000, -852.313844
  22.000000, -858.440278
  22.500000, -864.167590
  23.000000, -869.791485
  23.500000, -875.345238
  24.000000, -879.328605
  24.500000, -882.246858
  25.000000, -887.634316
  25.500000, -894.696513
  26.000000, -900.837400
  26.500000, -906.353408
  27.000000, -911.183393
  27.500000, -915.548084
  28.000000, -920.862466
  28.500000, -926.820977
  29.000000, -932.283376
  29.500000, -937.409286
  30.000000, -941.591194
  30.500000, -945.132832
  31.000000, -947.625826
  31.500000, -949.407577
  32.000000, -953.128080
  32.500000, -958.163543
  33.000000, -963.070592
  33.500000, -967.890546
  34.000000, -970.692824
  34.500000, -972.126613
  35.000000, -974.391940
  35.500000, -977.221258
  36.000000, -981.098107
  36.500000, -985.685444
  37.000000, -990.219791
  37.500000, -994.718197
  38.000000, -998.755425
  38.500000, -1002.479858
  39.000000, -1004.586438
  39.500000, -1005.595709
  40.000000, -1009.124650
  40.500000, -1014.362558
  41.000000, -1018.551298
  41.500000, -1022.028439
  42.000000, -1027.068143
  42.500000, -1033.167655
  43.000000, -1037.519935
  43.500000, -1040.687154
  44.000000, -1042.302363
  44.500000, -1043.136872
  45.000000, -1047.023946
  45.500000, -1052.446531
  46.000000, -1055.944276
  46.500000, -1058.473781
  47.000000, -1061.984909
  47.500000, -1065.989818
  48.000000, -1067.538385
  48.500000, -1067.851355
  49.000000, -1068.239056
  49.500000, -1068.664348
  50.000000, -1070.778511
  50.500000, -1073.742217
  51.000000, -1076.825971
  51.500000, -1079.970112
  52.000000, -1080.419676
  52.500000, -1079.513803
  53.000000, -1079.652243
  53.500000, -1080.315996
  54.000000, -1082.287508
  54.500000, -1084.916853
  55.000000, -1086.609209
  55.500000, -1087.830237
  56.000000, -1087.576626
  56.500000, -1086.581236
  57.000000, -1086.578682
  57.500000, -1087.075550
  58.000000, -1087.279454
  58.500000, -1087.335991
  59.000000, -1089.714841
  59.500000, -1093.261870
  60.000000, -1092.922909
  60.500000, -1090.629204
  61.000000, -1094.115274
  61.500000, -1100.508707
  62.000000, -1099.901951
  62.500000, -1095.773932
  63.000000, -1094.377580
  63.500000, -1093.892053
  64.000000, -1093.244943
  64.500000, -1092.543956
  65.000000, -1091.767889
  65.500000, -1090.966789
  66.000000, -1090.219043
  66.500000, -1089.489086
  67.000000, -1091.198148
  67.500000, -1093.720456
  68.000000, -1095.471428
  68.500000, -1096.965210
  69.000000, -1095.440789
  69.500000, -1092.910004
  70.000000, -1093.553458
  70.500000, -1095.255305
  71.000000, -1094.059066
  71.500000, -1091.896515
  72.000000, -1094.951703
  72.500000, -1099.746651
  73.000000, -1098.361807
  73.500000, -1094.916424
  74.000000, -1097.875193
  74.500000, -1101.729155
  75.000000, -1099.163913
  75.500000, -1095.719776
  76.000000, -1094.904013
  76.500000, -1094.103921
  77.000000, -1095.542081
  77.500000, -1096.969504
  78.000000, -1096.863214
  78.500000, -1096.739722
  79.000000, -1094.159202
  79.500000, -1091.589623
  80.000000, -1090.582683
  80.500000, -1089.567258
  81.000000, -1087.339836
  81.500000, -1085.132753
  82.000000, -1085.830703
  82.500000, -1086.509474
  83.000000, -1084.448975
  83.500000, -1082.387006
  84.000000, -1080.115202
  84.500000, -1077.848426
  85.000000, -1076.299877
  85.500000, -1074.756411
  86.000000, -1073.938766
  86.500000, -1073.107512
  87.000000, -1070.332518
  87.500000, -1067.565665
  88.000000, -1065.961756
  88.500000, -1064.365039
  89.000000, -1063.795638
  89.500000, -1063.218804
  90.000000, -1061.580285
  90.500000, -1059.948526
  91.000000, -1059.282445
  91.500000, -1058.594426
  92.000000, -1054.773122
  92.500000, -1050.985546
  93.000000, -1052.015434
  93.500000, -1053.013576
  94.000000, -1049.477278
  94.500000, -1045.953331
  95.000000, -1044.193473
  95.500000, -1042.430057
  96.000000, -1040.158439
  96.500000, -1037.890844
  97.000000, -1036.197913
  97.500000, -1034.520010
  98.000000, -1034.988664
  98.500000, -1035.427996
  99.000000, -1031.679139
  99.500000, -1027.940760
 100.000000, -1025.699193
 100.500000, -1023.452347
 101.000000, -1020.451395
 101.500000, -1017.461443
 102.000000, -1016.042728
 102.500000, -1014.615016
 103.000000, -1011.902320
 103.500000, -1009.192623
 104.000000, -1006.911360
 104.500000, -1004.626876
 105.000000, -1001.882333
 105.500000, -999.141588
 106.000000, -996.943377
 106.500000, -994.743347
 107.000000, -992.283427
 107.500000, -989.823265
 108.000000, -987.328515
 108.500000, -984.833669
 109.000000, -982.325243
 109.500000, -979.817320
 110.000000, -977.381300
 110.500000, -974.946338
 111.000000, -972.662416
 111.500000, -970.380044
 112.000000, -968.318942
 112.500000, -966.259803
 113.000000, -964.481132
 113.500000, -962.698547
 114.000000, -960.356804
 114.500000, -958.018502
 115.000000, -956.171796
 115.500000, -954.322042
 116.000000, -952.036866
 116.500000, -949.760957
 117.000000, -948.808661
 117.500000, -947.837966
 118.000000, -944.239159
 118.500000, -940.650999
 119.000000, -938.583665
 119.500000, -936.520600
 120.000000, -935.067427
 120.500000, -933.603954
 121.000000, -930.669371
 121.500000, -927.744823
 122.000000, -926.253500
 122.500000, -924.752684
 123.000000, -921.895988
 123.500000, -919.044519
 124.000000, -916.939526
 124.500000, -914.835733
 125.000000, -912.903227
 125.500000, -910.966051
 126.000000, -908.361826
 126.500000, -905.765736
 127.000000, -904.331704
 127.500000, -902.890040
 128.000000, -900.358386
 128.500000, -897.827469
 129.000000, -895.401740
 129.500000, -892.979583
 130.000000, -891.067851
 130.500000, -889.153194
 131.000000, -886.820790
 131.500000, -884.497508
 132.000000, -883.477411
 132.500000, -882.445190
 133.000000, -879.681167
 133.500000, -876.920469
 134.000000, -874.634568
 134.500000, -872.341087
 135.000000, -868.964996
 135.500000, -865.610651
 136.000000, -865.362463
 136.500000, -865.081080
 137.000000, -860.058317
 137.500000, -855.050624
 138.000000, -852.195415
 138.500000, -849.340747
 139.000000, -846.563295
 139.500000, -843.791693
 140.000000, -841.855585
 140.500000, -839.938250
 141.000000, -840.702251
 141.500000, -841.442207
 142.000000, -838.747530
 142.500000, -836.048520
 143.000000, -832.909899
 143.500000, -829.781940
 144.000000, -827.735832
 144.500000, -825.698732
 145.000000, -824.575597
 145.500000, -823.433958
 146.000000, -820.415014
 146.500000, -817.397241
 147.000000, -814.498188
 147.500000, -811.610783
 148.000000, -809.905062
 148.500000, -808.219313
 149.000000, -808.559733
 149.500000, -808.860587
 150.000000, -805.147390
 150.500000, -801.487279
 151.000000, -800.498284
 151.500000, -799.476306
 152.000000, -796.794795
 152.500000, -794.136471
 153.000000, -792.644916
 153.500000, -791.188000
 154.000000, -791.474025
 154.500000, -791.687666
 155.000000, -788.259196
 155.500000, -784.895861
 156.000000, -783.490722
 156.500000, -782.143752
 157.000000, -782.545504
 157.500000, -782.829366
