Ground distance, CL
   0.000000,    1.955496
 221.831072,    1.955496
 443.654442,    1.955496
 665.468519,    1.955496
 887.272979,    1.955496
1109.068929,    1.955496
1330.856344,    1.955496
1552.633958,    1.955496
1774.400798,    1.955496
1996.158123,    1.955496
2217.906444,    1.955496
2439.645040,    1.955496
2661.372256,    1.955496
2883.088376,    1.955496
3104.794536,    1.955496
3326.490711,    1.955496
3548.175686,    1.955496
3769.847739,    1.955496
3991.507598,    1.955496
4213.156124,    1.955496
4434.793046,    1.955496
4656.416977,    1.955496
4878.026567,    1.955496
5099.623023,    1.955496
5321.207216,    1.955496
5542.778924,    1.955496
5764.336845,    1.955496
5985.879520,    1.955496
6207.408117,    1.955496
6428.923714,    1.955496
6650.426331,    1.955496
6871.914927,    1.955496
7093.387698,    1.955496
7314.844942,    1.955496
7536.288077,    1.955496
7757.717540,    1.955496
7979.132738,    1.955496
8200.532083,    1.955496
8421.914106,    1.955496
8643.280050,    1.955496
8864.630995,    1.955496
9085.967042,    1.955496
9307.287319,    1.955496
9528.590031,    1.955496
9749.874008,    1.955496
9971.140706,    1.955496
10192.391185,    1.955496
10413.625584,    1.955496
10634.843117,    1.955496
10856.042117,    1.955496
11077.221106,    1.955496
11298.381452,    1.955496
11519.524520,    1.955496
11740.650795,    1.955496
11961.759870,    1.955496
12182.850468,    1.955496
12403.920553,    1.955496
12624.969551,    1.955496
12845.999154,    1.955496
13067.010480,    1.955496
13288.003812,    1.955496
13508.978598,    1.955496
13729.933473,    1.955496
13950.866339,    1.955496
14171.776013,    1.955496
14392.664108,    1.955496
14613.531985,    1.955496
14834.380258,    1.955496
15055.208771,    1.955496
15276.016607,    1.955496
15496.802140,    1.955496
15717.563202,    1.955496
15938.299598,    1.955496
16159.013272,    1.955496
16379.705657,    1.955496
16600.377480,    1.955496
16821.028742,    1.955496
17041.658721,    1.955496
17262.266012,    1.955496
17482.848585,    1.955496
17703.404274,    1.955496
17923.933810,    1.955496
18144.439144,    1.955496
18364.921658,    1.955496
18585.382106,    1.955496
18805.820575,    1.955496
19026.236498,    1.955496
19246.628676,    1.955496
19466.995336,    1.955496
19687.334213,    1.955496
19907.643507,    1.955496
20127.924730,    1.955496
20348.179954,    1.955496
20568.410754,    1.955496
20788.618142,    1.955496
21008.802529,    1.955496
21228.963711,    1.955496
21449.100884,    1.955496
21669.212682,    1.955496
21889.297241,    1.955496
22109.352284,    1.955496
22329.375237,    1.955496
22549.365062,    1.955496
22769.323894,    1.955496
22989.253971,    1.955496
23209.157154,    1.955496
23429.034850,    1.955496
23648.887956,    1.955496
23868.716824,    1.955496
24088.521249,    1.955496
24308.300485,    1.955496
