Speed (CAS), Efficiency
  71.256190,   14.359550
  72.598819,   14.902339
  73.941447,   15.268732
  75.284075,   15.571569
  76.626704,   15.855038
  77.969332,   16.094738
  79.311960,   16.326266
  80.654589,   16.526310
  81.997217,   16.725145
  83.339845,   16.888161
  84.682473,   17.057112
  86.025102,   17.196235
  87.367730,   17.331872
  88.710358,   17.463893
  90.052987,   17.563879
  91.395615,   17.666545
  92.738243,   17.764268
  94.080871,   17.830570
  95.423500,   17.898333
  96.766128,   17.967584
  98.108756,   17.996281
  99.451385,   18.011118
 100.794013,   18.026180
 102.136641,   18.041471
 103.479269,   18.008433
 104.821898,   17.957880
 106.164526,   17.906964
 107.507154,   17.855693
 108.849783,   17.804076
 110.192411,   17.700508
 111.535039,   17.596069
 112.877667,   17.491613
 114.220296,   17.387162
 115.562924,   17.282737
 116.905552,   17.165982
 118.248181,   17.006863
 119.590809,   16.848899
 120.933437,   16.692108
 122.276065,   16.536507
 123.618694,   16.382109
 124.961322,   16.228928
 126.303950,   16.075493
 127.646579,   15.883270
 128.989207,   15.693628
 130.331835,   15.506548
 131.674463,   15.322006
 133.017092,   15.139981
 134.359720,   14.960447
 135.702348,   14.783382
 137.044977,   14.608759
 138.387605,   14.436555
 139.730233,   14.244517
 141.072861,   14.047055
 142.415490,   13.853182
 143.758118,   13.662825
 145.100746,   13.475915
 146.443375,   13.292382
 147.786003,   13.112158
 149.128631,   12.935178
 150.471259,   12.761374
 151.813888,   12.590682
 153.156516,   12.423040
 154.499144,   12.258385
 155.841773,   12.096657
 157.184401,   11.918900
 158.527029,   11.743747
 159.869658,   11.572242
 161.212286,   11.404290
 162.554914,   11.239798
 163.897542,   11.078678
 165.240171,   10.920842
 166.582799,   10.766206
 167.925427,   10.614689
 169.268056,   10.466212
 170.610684,   10.320697
 171.953312,   10.178071
 173.295940,   10.038260
 174.638569,    9.901195
 175.981197,    9.766807
 177.323825,    9.635030
 178.666454,    9.505799
 180.009082,    9.379054
 181.351710,    9.254732
 182.694338,    9.125440
 184.036967,    8.997766
 185.379595,    8.872719
 186.722223,    8.750229
 188.064852,    8.630226
 189.407480,    8.512645
 190.750108,    8.397422
 192.092736,    8.284495
 193.435365,    8.173804
 194.777993,    8.065291
 196.120621,    7.958901
 197.463250,    7.854578
 198.805878,    7.752271
 200.148506,    7.651928
 201.491134,    7.553499
 202.833763,    7.456937
 204.176391,    7.362196
