Speed (CAS), Rate of Climb
 121.965363,  402.862633
 123.329300,  405.320166
 124.693237,  407.152044
 126.057174,  408.364036
 127.421111,  408.964135
 128.785048,  409.332962
 130.148985,  409.933235
 131.512923,  409.985119
 132.876860,  409.491670
 134.240797,  408.280117
 135.604734,  406.545010
 136.968671,  404.310085
 138.332608,  401.461581
 139.696545,  397.966585
 141.060483,  394.018286
 142.424420,  389.428790
 143.788357,  384.237695
 145.152294,  378.647901
 146.516231,  372.218432
 147.880168,  365.434346
 149.244105,  357.990088
 150.608043,  351.181901
 151.971980,  343.747858
 153.335917,  335.824350
 154.699854,  327.284395
 156.063791,  318.280312
 157.427728,  308.597171
 158.791665,  298.556082
 160.155602,  287.694632
 161.519540,  276.561583
 162.883477,  264.596684
 164.247414,  252.233370
 165.611351,  239.335183
 166.975288,  225.711346
 168.339225,  211.776548
 169.703162,  197.042421
 171.067100,  182.644798
 172.431037,  168.152262
 173.794974,  152.735860
 175.158911,  136.927352
 176.522848,  120.784502
 177.886785,  103.715236
 179.250722,   86.216223
 180.614660,   68.362495
 181.978597,   49.736514
 183.342534,   30.490043
 184.706471,   10.868548
 186.070408,   -9.196274
 187.434345,  -30.243207
 188.798282,  -51.685355
 190.162220,  -73.524576
 191.526157,  -95.421921
 192.890094, -117.738585
 194.254031, -140.458175
 195.617968, -163.582655
 196.981905, -187.179860
 198.345842, -211.789634
 199.709780, -236.824285
 201.073717, -262.285874
 202.437654, -288.176463
 203.801591, -314.843990
 205.165528, -342.273861
 206.529465, -370.152610
 207.893402, -398.482391
 209.257340, -427.265358
 210.621277, -456.813676
 211.985214, -486.827477
 213.349151, -516.340163
 214.713088, -546.310711
 216.077025, -576.741361
 217.440962, -607.634354
 218.804900, -639.558963
 220.168837, -672.061720
 221.532774, -705.046322
 222.896711, -738.515091
 224.260648, -772.470348
 225.624585, -806.914414
 226.988522, -842.221418
 228.352460, -878.324194
 229.716397, -914.935003
 231.080334, -952.056241
 232.444271, -989.684719
 233.808208, -1027.169698
 235.172145, -1065.164425
 236.536082, -1103.967342
 237.900020, -1143.661012
 239.263957, -1183.883355
 240.627894, -1224.636833
 241.991831, -1265.923910
 243.355768, -1307.747049
 244.719705, -1350.108715
 246.083642, -1393.011371
 247.447580, -1436.665642
 248.811517, -1481.327952
 250.175454, -1526.549834
 251.539391, -1572.333813
 252.903328, -1618.682416
 254.267265, -1665.394074
 255.631202, -1712.603704
 256.995140, -1760.382564
