Speed (TAS), Efficiency
 198.202652,   14.399407
 199.818898,   14.498308
 201.435145,   14.594933
 203.051392,   14.689532
 204.667638,   14.778816
 206.283885,   14.865570
 207.900132,   14.950364
 209.516378,   15.029162
 211.132625,   15.106668
 212.748872,   15.179822
 214.365118,   15.249682
 215.981365,   15.317185
 217.597612,   15.379543
 219.213858,   15.441018
 220.830105,   15.496116
 222.446352,   15.551225
 224.062598,   15.599403
 225.678845,   15.647851
 227.295091,   15.689541
 228.911338,   15.731077
 230.527585,   15.766805
 232.143831,   15.801227
 233.760078,   15.831600
 235.376325,   15.858752
 236.992571,   15.884461
 238.608818,   15.904234
 240.225065,   15.924192
 241.841311,   15.938372
 243.457558,   15.950806
 245.073805,   15.961972
 246.690051,   15.966879
 248.306298,   15.971821
 249.922545,   15.973355
 251.538791,   15.970755
 253.155038,   15.968140
 254.771285,   15.961211
 256.387531,   15.951107
 258.003778,   15.940953
 259.620025,   15.926864
 261.236271,   15.909339
 262.852518,   15.891743
 264.468764,   15.871906
 266.085011,   15.847113
 267.701258,   15.822247
 269.317504,   15.797309
 270.933751,   15.766306
 272.549998,   15.734403
 274.166244,   15.702440
 275.782491,   15.668964
 277.398738,   15.630310
 279.014984,   15.591622
 280.631231,   15.552902
 282.247478,   15.512177
 283.863724,   15.467105
 285.479971,   15.422040
 287.096218,   15.376982
 288.712464,   15.331195
 290.328711,   15.280165
 291.944958,   15.229190
 293.561204,   15.178275
 295.177451,   15.127421
 296.793698,   15.073130
 298.409944,   15.016761
 300.026191,   14.960509
 301.642438,   14.904376
 303.258684,   14.848365
 304.874931,   14.788485
 306.491177,   14.727441
 308.107424,   14.666579
 309.723671,   14.605902
 311.339917,   14.545412
 312.956164,   14.482765
 314.572411,   14.417727
 316.188657,   14.352941
 317.804904,   14.288406
 319.421151,   14.224124
 321.037397,   14.160097
 322.653644,   14.093016
 324.269891,   14.024981
 325.886137,   13.957264
 327.502384,   13.889867
 329.118631,   13.822789
 330.734877,   13.756030
 332.351124,   13.687795
 333.967371,   13.617542
 335.583617,   13.547672
 337.199864,   13.478182
 338.816111,   13.409073
 340.432357,   13.340344
 342.048604,   13.271994
 343.664850,   13.202149
 345.281097,   13.130840
 346.897344,   13.059968
 348.513590,   12.989532
 350.129837,   12.919529
 351.746084,   12.849957
 353.362330,   12.780816
 354.978577,   12.712103
 356.594824,   12.641111
 358.211070,   12.569973
