Ground distance, Vertical Forces
   0.000000,    0.000004
   0.000002,    0.000122
   0.000024,    0.001537
   0.000213,    0.013909
   0.001223,    0.079770
   0.005427,    0.354039
   0.017414,    1.135781
   0.036164,    2.358330
   0.061885,    4.034817
   0.094405,    6.153897
   0.133774,    8.718540
   0.180311,   11.749241
   0.233793,   15.231153
   0.294480,   19.181043
   0.362803,   23.626559
   0.438568,   28.554904
   0.520746,   33.898717
   0.610180,   39.712701
   0.708579,   46.107491
   0.814399,   52.982477
   0.927723,   60.342742
   1.048619,   68.192355
   1.179096,   76.661508
   1.317420,   85.637072
   1.463609,   95.120124
   1.617910,  105.126120
   1.782053,  115.767021
   1.954722,  126.957032
   2.137004,  138.766213
   2.328640,  151.177298
   2.528440,  164.112936
   2.736883,  177.603651
   2.955769,  191.765637
   3.184975,  206.590324
   3.425114,  222.116872
   3.676159,  238.343039
   3.937829,  255.250157
   4.210668,  272.872755
   4.495574,  291.268326
   4.788442,  310.171306
   5.093948,  329.883002
   5.413497,  350.493425
   5.745207,  371.880352
   6.091047,  394.170137
   6.447489,  417.134712
   6.811662,  440.588713
   7.194696,  465.248152
   7.590569,  490.724478
   7.992856,  516.603728
   8.411049,  543.496023
   8.844679,  571.370217
   9.287027,  599.793735
   9.746863,  629.329509
  10.217314,  659.535119
  10.704270,  690.788117
  11.209956,  723.230182
  11.733331,  756.793322
  12.272476,  791.353526
  12.832336,  827.226644
  13.404761,  863.889390
  13.991004,  901.421334
  14.590686,  939.797295
  15.210135,  979.421317
  15.844722, 1019.996207
  16.492690, 1061.408649
  17.165952, 1104.418836
  17.851486, 1148.193670
  18.556243, 1193.175907
  19.277679, 1239.202148
  20.019481, 1286.506330
  20.773073, 1334.540582
  21.562827, 1384.856568
  22.357464, 1435.460197
  23.179772, 1487.801514
  24.020085, 1541.263602
  24.874962, 1595.626605
  25.758410, 1651.779594
  26.659661, 1709.036495
  27.578403, 1767.376300
  28.511819, 1826.619067
  29.475571, 1887.757262
  30.459782, 1950.162307
  31.460039, 2013.553217
  32.477707, 2078.015310
  33.529449, 2144.602136
  34.603523, 2212.568092
  35.689857, 2281.274586
  36.795406, 2351.160507
  37.936611, 2423.262944
  39.092774, 2496.272213
