Time, Load Factor
   0.000100,    0.000000
   0.000656,    0.000000
   0.003553,    0.000000
   0.009873,    0.000000
   0.021049,    0.000001
   0.042892,    0.000003
   0.074376,    0.000009
   0.106697,    0.000018
   0.139153,    0.000031
   0.171554,    0.000046
   0.204172,    0.000066
   0.236845,    0.000089
   0.269898,    0.000115
   0.302670,    0.000144
   0.335927,    0.000178
   0.369272,    0.000215
   0.402835,    0.000256
   0.436125,    0.000300
   0.470142,    0.000348
   0.504071,    0.000400
   0.538516,    0.000456
   0.573350,    0.000517
   0.608344,    0.000582
   0.643621,    0.000651
   0.679128,    0.000725
   0.714847,    0.000803
   0.751093,    0.000886
   0.786957,    0.000972
   0.823221,    0.001064
   0.860450,    0.001162
   0.897682,    0.001264
   0.935264,    0.001371
   0.972803,    0.001483
   1.010898,    0.001601
   1.049837,    0.001726
   1.088578,    0.001855
   1.128126,    0.001992
   1.167569,    0.002132
   1.207484,    0.002280
   1.247171,    0.002431
   1.287779,    0.002591
   1.328257,    0.002756
   1.369662,    0.002929
   1.411172,    0.003108
   1.453456,    0.003296
   1.495246,    0.003486
   1.537709,    0.003686
   1.580691,    0.003893
   1.623720,    0.004106
   1.667850,    0.004331
   1.711521,    0.004559
   1.755513,    0.004794
   1.800997,    0.005043
   1.846590,    0.005300
   1.891887,    0.005560
   1.938157,    0.005833
   1.984157,    0.006111
   2.030676,    0.006398
   2.077935,    0.006696
   2.125456,    0.007002
   2.173495,    0.007319
   2.221372,    0.007642
   2.270176,    0.007977
   2.319343,    0.008323
   2.368948,    0.008678
   2.418354,    0.009040
   2.468115,    0.009411
   2.518802,    0.009797
   2.569407,    0.010190
   2.620936,    0.010597
   2.672357,    0.011012
   2.723833,    0.011434
   2.775992,    0.011870
   2.828395,    0.012317
   2.881235,    0.012774
   2.934128,    0.013241
   2.988038,    0.013725
   3.042775,    0.014225
   3.097764,    0.014736
   3.152673,    0.015255
   3.207564,    0.015782
   3.263442,    0.016328
   3.318612,    0.016876
   3.374122,    0.017436
   3.429510,    0.018003
   3.486137,    0.018592
   3.543322,    0.019197
   3.600707,    0.019812
   3.657840,    0.020435
   3.716052,    0.021079
   3.774138,    0.021730
   3.832916,    0.022400
   3.891655,    0.023078
   3.950889,    0.023773
   4.010427,    0.024480
   4.070427,    0.025203
   4.130498,    0.025938
   4.190843,    0.026685
