Speed (TAS), Efficiency
  66.830791,   14.635897
  67.578158,   14.764284
  68.325526,   14.886057
  69.072894,   15.001254
  69.820262,   15.109967
  70.567630,   15.212343
  71.314998,   15.308585
  72.062366,   15.398949
  72.809734,   15.480964
  73.557102,   15.556511
  74.304470,   15.626689
  75.051837,   15.691201
  75.799205,   15.746659
  76.546573,   15.797617
  77.293941,   15.843152
  78.041309,   15.880060
  78.788677,   15.913665
  79.536045,   15.939288
  80.283413,   15.960043
  81.030781,   15.975615
  81.778149,   15.984284
  82.525517,   15.989649
  83.272884,   15.987169
  84.020252,   15.982274
  84.767620,   15.969733
  85.514988,   15.954626
  86.262356,   15.933240
  87.009724,   15.908062
  87.757092,   15.879154
  88.504460,   15.844128
  89.251828,   15.808962
  89.999196,   15.764527
  90.746563,   15.719835
  91.493931,   15.671077
  92.241299,   15.617245
  92.988667,   15.563348
  93.736035,   15.503139
  94.483403,   15.440606
  95.230771,   15.378084
  95.978139,   15.308821
  96.725507,   15.238238
  97.472875,   15.167763
  98.220243,   15.091882
  98.967610,   15.013971
  99.714978,   14.936278
 100.462346,   14.856195
 101.209714,   14.771717
 101.957082,   14.687580
 102.704450,   14.603786
 103.451818,   14.515369
 104.199186,   14.425571
 104.946554,   14.336243
 105.693922,   14.247387
 106.441289,   14.154020
 107.188657,   14.059933
 107.936025,   13.966442
 108.683393,   13.873550
 109.430761,   13.778391
 110.178129,   13.681008
 110.925497,   13.584342
 111.672865,   13.488394
 112.420233,   13.393160
 113.167601,   13.294555
 113.914969,   13.195633
 114.662336,   13.097536
 115.409704,   13.000259
 116.157072,   12.903798
 116.904440,   12.805430
 117.651808,   12.706002
 118.399176,   12.607487
 119.146544,   12.509879
 119.893912,   12.413170
 120.641280,   12.317355
 121.388648,   12.219132
 122.136015,   12.121068
 122.883383,   12.023977
 123.630751,   11.927852
 124.378119,   11.832682
 125.125487,   11.738459
 125.872855,   11.644003
 126.620223,   11.548128
 127.367591,   11.453266
 128.114959,   11.359405
 128.862327,   11.266533
 129.609695,   11.174641
 130.357062,   11.083718
 131.104430,   10.993734
 131.851798,   10.901702
 132.599166,   10.810687
 133.346534,   10.720678
 134.093902,   10.631661
 134.841270,   10.543626
 135.588638,   10.456559
 136.336006,   10.370449
 137.083374,   10.285284
 137.830741,   10.199453
 138.578109,   10.113685
 139.325477,   10.028895
 140.072845,    9.945070
 140.820213,    9.862198
