Mach, Efficiency
   0.189492,   14.629365
   0.191821,   14.763273
   0.194149,   14.896494
   0.196477,   15.022050
   0.198806,   15.139212
   0.201134,   15.248236
   0.203462,   15.349316
   0.205791,   15.442643
   0.208119,   15.528475
   0.210448,   15.607140
   0.212776,   15.677963
   0.215104,   15.739215
   0.217433,   15.794012
   0.219761,   15.842909
   0.222089,   15.882062
   0.224418,   15.914540
   0.226746,   15.942406
   0.229074,   15.959529
   0.231403,   15.972316
   0.233731,   15.978296
   0.236060,   15.976899
   0.238388,   15.971625
   0.240716,   15.957152
   0.243045,   15.940642
   0.245373,   15.914383
   0.247701,   15.886774
   0.250030,   15.850172
   0.252358,   15.811717
   0.254686,   15.766331
   0.257015,   15.717379
   0.259343,   15.664857
   0.261671,   15.605839
   0.264000,   15.546743
   0.266328,   15.479295
   0.268657,   15.410721
   0.270985,   15.340019
   0.273313,   15.262540
   0.275642,   15.185187
   0.277970,   15.104533
   0.280298,   15.019008
   0.282627,   14.933744
   0.284955,   14.845946
   0.287283,   14.753285
   0.289612,   14.661033
   0.291940,   14.568838
   0.294269,   14.469977
   0.296597,   14.371680
   0.298925,   14.273950
   0.301254,   14.173584
   0.303582,   14.070174
   0.305910,   13.967484
   0.308239,   13.865514
   0.310567,   13.760767
   0.312895,   13.654011
   0.315224,   13.548119
   0.317552,   13.443091
   0.319880,   13.337415
   0.322209,   13.228431
   0.324537,   13.120442
   0.326866,   13.013444
   0.329194,   12.907431
   0.331522,   12.799688
   0.333851,   12.690593
   0.336179,   12.582598
   0.338507,   12.475694
   0.340836,   12.369872
   0.343164,   12.263916
   0.345492,   12.155768
   0.347821,   12.048799
   0.350149,   11.942997
   0.352478,   11.838349
   0.354806,   11.734843
   0.357134,   11.631007
   0.359463,   11.525900
   0.361791,   11.422009
   0.364119,   11.319323
   0.366448,   11.217825
   0.368776,   11.117501
   0.371104,   11.018337
   0.373433,   10.917970
   0.375761,   10.817846
   0.378090,   10.718937
   0.380418,   10.621226
   0.382746,   10.524697
   0.385075,   10.429333
   0.387403,   10.335119
   0.389731,   10.241791
   0.392060,   10.147093
   0.394388,   10.053581
   0.396716,    9.961238
   0.399045,    9.870047
   0.401373,    9.779991
   0.403701,    9.691055
   0.406030,    9.603220
   0.408358,    9.516472
   0.410687,    9.430202
   0.413015,    9.343380
   0.415343,    9.257664
   0.417672,    9.173038
   0.420000,    9.089485
