Mach, Rate of Climb
   0.209396,   11.008026
   0.213341,   11.216838
   0.217287,   11.357212
   0.221232,   11.469816
   0.225178,   11.569460
   0.229123,   11.649144
   0.233069,   11.719975
   0.237014,   11.775145
   0.240960,   11.823737
   0.244905,   11.875985
   0.248851,   11.926930
   0.252796,   11.963772
   0.256742,   11.994182
   0.260687,   12.018109
   0.264633,   12.027257
   0.268578,   12.031702
   0.272524,   12.029202
   0.276469,   12.015603
   0.280415,   12.017525
   0.284360,   12.014967
   0.288306,   11.995227
   0.292251,   11.966109
   0.296197,   11.931835
   0.300142,   11.892407
   0.304088,   11.832377
   0.308033,   11.761006
   0.311979,   11.693981
   0.315924,   11.636020
   0.319870,   11.572697
   0.323815,   11.485906
   0.327761,   11.392776
   0.331706,   11.293576
   0.335652,   11.188290
   0.339597,   11.076901
   0.343543,   10.954486
   0.347488,   10.825838
   0.351434,   10.699188
   0.355379,   10.566182
   0.359325,   10.426795
   0.363270,   10.281001
   0.367216,   10.128776
   0.371161,    9.969368
   0.375107,    9.783234
   0.379052,    9.589927
   0.382998,    9.407124
   0.386943,    9.218701
   0.390889,    9.023401
   0.394834,    8.821191
   0.398780,    8.612039
   0.402725,    8.395913
   0.406671,    8.172782
   0.410616,    7.927330
   0.414562,    7.670699
   0.418507,    7.416976
   0.422453,    7.155735
   0.426398,    6.886940
   0.430344,    6.610552
   0.434289,    6.326532
   0.438235,    6.034843
   0.442180,    5.735447
   0.446126,    5.428306
   0.450071,    5.113503
   0.454017,    4.791028
   0.457962,    4.460697
   0.461908,    4.101601
   0.465853,    3.732789
   0.469799,    3.355434
   0.473744,    2.969495
   0.477690,    2.574928
   0.481635,    2.171690
   0.485581,    1.753575
   0.489526,    1.324130
   0.493472,    0.885745
   0.497417,    0.438378
   0.501363,   -0.018014
   0.505308,   -0.483474
   0.509254,   -0.958045
   0.513199,   -1.441770
   0.517145,   -1.934691
   0.521090,   -2.445171
   0.525036,   -2.965270
   0.528981,   -3.494823
   0.532927,   -4.033874
   0.536872,   -4.598543
   0.540818,   -5.175493
   0.544763,   -5.762478
   0.548709,   -6.359545
   0.552654,   -6.964976
   0.556600,   -7.574791
   0.560545,   -8.194719
   0.564491,   -8.824805
   0.568436,   -9.465095
   0.572382,  -10.115635
   0.576327,  -10.776471
   0.580273,  -11.447648
   0.584218,  -12.129213
   0.588164,  -12.818598
   0.592109,  -13.515753
   0.596055,  -14.223363
   0.600000,  -14.941472
