Mach, Rate of Climb
   0.265134,    7.787014
   0.268517,    7.933268
   0.271899,    8.039079
   0.275282,    8.125124
   0.278664,    8.203623
   0.282047,    8.278480
   0.285429,    8.346408
   0.288812,    8.403409
   0.292194,    8.460141
   0.295577,    8.507399
   0.298959,    8.548392
   0.302342,    8.588672
   0.305724,    8.622490
   0.309107,    8.648460
   0.312489,    8.680962
   0.315872,    8.717004
   0.319254,    8.742203
   0.322637,    8.765946
   0.326019,    8.788588
   0.329402,    8.809419
   0.332784,    8.819430
   0.336167,    8.828051
   0.339549,    8.835290
   0.342932,    8.841153
   0.346314,    8.844930
   0.349696,    8.851034
   0.353079,    8.855744
   0.356461,    8.859063
   0.359844,    8.860997
   0.363226,    8.853735
   0.366609,    8.838760
   0.369991,    8.822022
   0.373374,    8.803521
   0.376756,    8.783259
   0.380139,    8.764463
   0.383521,    8.743025
   0.386904,    8.713611
   0.390286,    8.682217
   0.393669,    8.648840
   0.397051,    8.613478
   0.400434,    8.576126
   0.403816,    8.536782
   0.407199,    8.486161
   0.410581,    8.427602
   0.413964,    8.367282
   0.417346,    8.316277
   0.420729,    8.263082
   0.424111,    8.207691
   0.427494,    8.150098
   0.430876,    8.090297
   0.434258,    8.026240
   0.437641,    7.943791
   0.441023,    7.858692
   0.444406,    7.770933
   0.447788,    7.680505
   0.451171,    7.596656
   0.454553,    7.511828
   0.457936,    7.424465
   0.461318,    7.334557
   0.464701,    7.242095
   0.468083,    7.147070
   0.471466,    7.041024
   0.474848,    6.923579
   0.478231,    6.803174
   0.481613,    6.679795
   0.484996,    6.545812
   0.488378,    6.404797
   0.491761,    6.260613
   0.495143,    6.113247
   0.498526,    5.962687
   0.501908,    5.808921
   0.505291,    5.651938
   0.508673,    5.491725
   0.512056,    5.328270
   0.515438,    5.161561
   0.518820,    4.970714
   0.522203,    4.762166
   0.525585,    4.549757
   0.528968,    4.333472
   0.532350,    4.113298
   0.535733,    3.889219
   0.539115,    3.661222
   0.542498,    3.429293
   0.545880,    3.193416
   0.549263,    2.953579
   0.552645,    2.711343
   0.556028,    2.469378
   0.559410,    2.223480
   0.562793,    1.973634
   0.566175,    1.719827
   0.569558,    1.462044
   0.572940,    1.200270
   0.576323,    0.934492
   0.579705,    0.664695
   0.583088,    0.375169
   0.586470,    0.079128
   0.589853,   -0.219291
   0.593235,   -0.522079
   0.596618,   -0.829253
   0.600000,   -1.140829
