Ground Distance, Acceleration
   0.000000,    3.795210
   0.473227,    3.766973
   1.888194,    3.738595
   4.237807,    3.710082
   7.514938,    3.681443
  11.712427,    3.652695
  16.823087,    3.623817
  22.839699,    3.594845
  29.755021,    3.565775
  37.561785,    3.536598
  46.252697,    3.507355
  55.820445,    3.478015
  66.257696,    3.448604
  77.557098,    3.419152
  89.711284,    3.389598
 102.712869,    3.360013
 116.554457,    3.330402
 131.228642,    3.300703
 146.728004,    3.271003
 163.045116,    3.241289
 180.172549,    3.211516
 198.102861,    3.181767
 216.828616,    3.152032
 236.342379,    3.122297
 256.636717,    3.092606
 277.704207,    3.062968
 299.537441,    3.033395
 322.129025,    3.003883
 345.471582,    2.974449
 369.557754,    2.945149
 394.380214,    2.915927
 419.931658,    2.886788
 446.204803,    2.857771
 473.192391,    2.828851
 500.887195,    2.800030
 529.282007,    2.771199
 556.222784,    2.744500
 585.946984,    2.735994
 616.355510,    2.731304
 647.446876,    2.724750
 654.254791,    2.723234
 686.170078,    2.605843
 694.037340,    2.561919
 726.751558,    2.260980
 760.025389,    1.731580
 793.735013,    1.307907
 827.775147,    1.049073
 862.079069,    0.864588
 883.055682,    0.771014
 917.689834,    0.639987
 952.484440,    0.528093
 987.411505,    0.433445
1022.447358,    0.356157
1057.572695,    0.295601
1092.772337,    0.250778
1128.035125,    0.223378
1163.354201,    0.213145
1198.726911,    0.217569
1230.285250,    0.235583
1265.764496,    0.233143
1301.301994,    0.229069
1336.896725,    0.223410
1372.547278,    0.216233
1408.251859,    0.207616
1444.008316,    0.197651
1479.814160,    0.186439
1515.666589,    0.174093
1551.562522,    0.160733
1587.498619,    0.146487
1623.471322,    0.131487
1659.476884,    0.115873
1695.511404,    0.099785
1731.570864,    0.083367
1735.507567,    0.081561
1771.589729,    0.061147
1807.687180,    0.040818
1843.794840,    0.020750
1879.907697,    0.001115
1882.257028,   -0.000143
1918.370790,   -0.001029
1954.484443,   -0.000862
1990.598016,    0.000074
2026.711518,    0.000074
2062.824993,   -0.000410
2098.938376,   -0.000424
2135.051662,    0.000031
2171.164966,    0.000947
2207.278320,   -0.000023
2243.391677,    0.000899
2279.505101,   -0.000003
2315.618537,    0.000924
2351.732036,    0.000009
2387.845548,    0.000940
2423.959123,    0.000021
2429.012968,    0.000125
2465.126444,    0.000045
2501.239790,   -0.000581
2537.353015,   -0.000837
2573.466150,   -0.000138
2609.579219,   -0.000510
2645.692180,    0.000102
2681.805169,    0.000042
2717.918234,    0.000020
2754.031401,    0.000240
2790.144700,    0.000139
2826.258091,    0.000847
2862.371564,    0.000410
2898.485109,    0.000845
2934.598715,   -0.000338
2970.712370,    0.000906
3006.826073,    0.000235
3042.939831,   -0.000336
3079.053602,    0.000262
3115.167440,   -0.000383
3151.281291,    0.000088
3187.395172,    0.000946
3223.509116,   -0.000093
3259.623046,    0.000640
3295.737071,   -0.000241
3331.851069,    0.000367
3367.965149,   -0.000377
3404.079217,    0.000105
3440.193320,    0.000973
3476.307476,   -0.000083
3512.421620,    0.000661
3548.535854,   -0.000238
3584.650058,    0.000381
3620.764344,   -0.000362
3656.878619,    0.000132
3692.992934,    0.001010
3729.107299,   -0.000057
3765.221657,    0.000698
3801.336103,   -0.000218
3837.450519,    0.000413
3873.565022,   -0.000345
3909.679510,    0.000163
3945.794046,    0.000057
3981.908621,   -0.000038
4018.023194,    0.000729
4054.137862,   -0.000174
4090.252511,    0.000469
4126.367254,   -0.000303
4162.481987,    0.000216
4198.596780,   -0.000387
4234.711609,   -0.000010
4270.826444,    0.000750
4306.941359,   -0.000208
4343.056241,    0.000431
4379.171213,   -0.000306
4415.286181,    0.000210
4451.401209,   -0.000397
4487.516269,   -0.000004
4523.631336,    0.000771
4559.746494,   -0.000152
4595.861635,    0.000501
4631.976873,   -0.000277
4668.092102,    0.000254
4704.207400,   -0.000369
4740.322728,    0.000039
4776.438073,    0.000827
4812.553495,   -0.000152
4848.668893,    0.000516
4884.784381,   -0.000293
4920.899846,    0.000255
4957.015379,   -0.000374
4993.130934,    0.000052
5029.246509,    0.000855
5065.362153,   -0.000138
5101.477773,    0.000547
5137.593492,   -0.000241
5173.709201,    0.000323
5209.824989,   -0.000359
5245.940784,    0.000084
5282.056607,    0.000902
5318.172506,   -0.000081
5354.288396,    0.000618
5390.404381,   -0.000230
5426.520345,    0.000349
5462.636393,   -0.000339
5498.752445,    0.000120
5534.868535,    0.000953
5570.984693,   -0.000054
5607.100846,    0.000661
5643.217095,   -0.000204
5679.333325,    0.000392
5715.449640,   -0.000333
5751.565950,    0.000144
5787.682303,    0.000992
5823.798706,   -0.000049
5859.915105,    0.000683
5896.031602,   -0.000172
5932.148085,    0.000440
5968.264664,   -0.000287
6004.381242,    0.000206
6040.497879,    0.000838
6076.614694,    0.000535
6112.731651,    0.000629
6148.848770,   -0.000401
6184.965906,   -0.000376
6221.082956,    0.000048
6257.200026,    0.000866
6293.317176,   -0.000048
6329.434325,    0.000694
6365.551568,   -0.000144
6401.668802,    0.000522
6437.786133,   -0.000272
6473.903452,    0.000317
6510.020847,   -0.000430
6546.138241,    0.000082
6582.255662,    0.000980
6618.373124,   -0.000089
6654.490571,    0.000732
6690.608091,   -0.000215
6726.725577,    0.000525
6762.843153,   -0.000289
6798.960710,    0.000368
6835.078343,   -0.000400
6871.195958,    0.000174
6907.313622,   -0.000466
6943.431309,    0.000022
6979.549009,    0.000891
7015.666764,   -0.000131
7051.784497,    0.000652
7087.902309,   -0.000262
7124.020083,    0.000431
7160.137942,   -0.000339
7196.255788,    0.000264
7232.373701,   -0.000430
7268.491619,    0.000080
7304.609565,    0.000965
7340.727566,   -0.000075
7376.845558,    0.000716
7412.963632,   -0.000216
7449.081677,    0.000480
7485.199805,   -0.000349
7521.317904,    0.000250
7557.436067,   -0.000426
7593.554242,    0.000073
7629.672443,    0.000942
7665.790703,   -0.000091
7701.908950,    0.000678
7738.027285,   -0.000234
7774.145591,    0.000433
7810.263983,   -0.000358
7846.382356,    0.000204
7882.500786,   -0.000457
7918.619234,   -0.000000
7954.737689,    0.000821
7990.856216,   -0.000175
8000.000000,   -0.000040
