alpha body, CLh_e
 -10.000000,    4.854793
  -9.090909,    4.261076
  -8.181818,    3.667448
  -7.272727,    3.074118
  -6.363636,    2.481066
  -5.454545,    1.888385
  -4.545455,    1.296233
  -3.636364,    0.704726
  -2.727273,    0.113887
  -1.818182,   -0.476698
  -0.909091,   -1.066012
