alpha body, CLh_e
 -10.000000,    4.180292
  -9.090909,    3.667229
  -8.181818,    3.154159
  -7.272727,    2.641274
  -6.363636,    2.128543
  -5.454545,    1.616045
  -4.545455,    1.103924
  -3.636364,    0.592288
  -2.727273,    0.081148
  -1.818182,   -0.429614
  -0.909091,   -0.939557
