Mach, Climb Angle
   0.215984,    4.570899
   0.218044,    4.557243
   0.220105,    4.542014
   0.222166,    4.525316
   0.224227,    4.507256
   0.226287,    4.487450
   0.228348,    4.466026
   0.230409,    4.443479
   0.232470,    4.419637
   0.234531,    4.393991
   0.236591,    4.367484
   0.238652,    4.339604
   0.240713,    4.310292
   0.242774,    4.283794
   0.244834,    4.256914
   0.246895,    4.229556
   0.248956,    4.200717
   0.251017,    4.171054
   0.253077,    4.140251
   0.255138,    4.108470
   0.257199,    4.075700
   0.259260,    4.041998
   0.261321,    4.007262
   0.263381,    3.971847
   0.265442,    3.935150
   0.267503,    3.898238
   0.269564,    3.859587
   0.271624,    3.820932
   0.273685,    3.780810
   0.275746,    3.740197
   0.277807,    3.702739
   0.279868,    3.664073
   0.281928,    3.625373
   0.283989,    3.585481
   0.286050,    3.544842
   0.288111,    3.504155
   0.290171,    3.461925
   0.292232,    3.419308
   0.294293,    3.376630
   0.296354,    3.332393
   0.298414,    3.287798
   0.300475,    3.243130
   0.302536,    3.197237
   0.304597,    3.150669
   0.306658,    3.104016
   0.308718,    3.056838
   0.310779,    3.008948
   0.312840,    2.963366
   0.314901,    2.917688
   0.316961,    2.870901
   0.319022,    2.823358
   0.321083,    2.775708
   0.323144,    2.727951
   0.325204,    2.678990
   0.327265,    2.629389
   0.329326,    2.579670
   0.331387,    2.529835
   0.333448,    2.479210
   0.335508,    2.427555
   0.337569,    2.375774
   0.339630,    2.323865
   0.341691,    2.271829
   0.343751,    2.218423
   0.345812,    2.166516
   0.347873,    2.116579
   0.349934,    2.066505
   0.351995,    2.016294
   0.354055,    1.964794
   0.356116,    1.912813
   0.358177,    1.860687
   0.360238,    1.808416
   0.362298,    1.756000
   0.364359,    1.703078
   0.366420,    1.648925
   0.368481,    1.594619
   0.370541,    1.540159
   0.372602,    1.485546
   0.374663,    1.430780
   0.376724,    1.375645
   0.378785,    1.319175
   0.380845,    1.264986
   0.382906,    1.211471
   0.384967,    1.157795
   0.387028,    1.103957
   0.389088,    1.049958
   0.391149,    0.995288
   0.393210,    0.939618
   0.395271,    0.883780
   0.397332,    0.827773
   0.399392,    0.771597
   0.401453,    0.715253
   0.403514,    0.658739
   0.405575,    0.602057
   0.407635,    0.544184
   0.409696,    0.485866
   0.411757,    0.427372
   0.413818,    0.368734
   0.415878,    0.312491
   0.417939,    0.256072
   0.420000,    0.199478
