V (EAS), 
  45.806157,    0.000000
  45.806157,    1.000000
  47.914327,    1.094165
  50.022497,    1.192567
  52.130667,    1.295206
  54.238838,    1.402081
  56.347008,    1.513192
  58.455178,    1.628539
  60.563348,    1.748123
  62.671518,    1.871943
  64.779688,    2.000000
  80.363375,    2.000000
  80.363375,    0.000000
