V (EAS), 
  46.808252,    0.000000
  46.808252,    1.000000
  48.962543,    1.094165
  51.116833,    1.192567
  53.271123,    1.295206
  55.425414,    1.402081
  57.579704,    1.513192
  59.733994,    1.628539
  61.888285,    1.748123
  64.042575,    1.871943
  66.196865,    2.000000
  82.121474,    2.000000
  82.121474,    0.000000
