alpha body, Neutral Point
 -10.000000,    0.363066
  -9.090909,    0.366941
  -8.181818,    0.374352
  -7.272727,    0.384073
  -6.363636,    0.387076
  -5.454545,    0.389365
  -4.545455,    0.400155
  -3.636364,    0.410466
  -2.727273,    0.385323
  -1.818182,    0.428489
  -0.909091,    0.505979
  -0.000000,    0.513978
   0.909091,    0.521191
   1.818182,    0.527720
   2.727273,    0.534070
   3.636364,    0.539636
   4.545455,    0.543860
