Speed (TAS), Rate of Climb
 134.957152, -329.284566
 136.576358, -227.501623
 138.195564, -156.293287
 139.814770, -115.432175
 141.433977,  -75.188286
 143.053183,  -53.008349
 144.672389,  -29.914345
 146.291595,   -7.710191
 147.910801,    7.373559
 149.530008,   23.076540
 151.149214,   39.408032
 152.768420,   52.138911
 154.387626,   63.823888
 156.006833,   75.974450
 157.626039,   88.995131
 159.245245,   98.322845
 160.864451,  107.073156
 162.483658,  116.161276
 164.102864,  125.592668
 165.722070,  133.444213
 167.341276,  138.240162
 168.960483,  143.237084
 170.579689,  148.438874
 172.198895,  153.849424
 173.818101,  158.350675
 175.437308,  158.742482
 177.056514,  159.200200
 178.675720,  159.797263
 180.294926,  161.329987
 181.914133,  162.953080
 183.533339,  163.846730
 185.152545,  160.017841
 186.771751,  156.135157
 188.390958,  152.199763
 190.010164,  148.212745
 191.629370,  144.175186
 193.248576,  140.088173
 194.867783,  135.952788
 196.486989,  126.759803
 198.106195,  116.749757
 199.725401,  106.550584
 201.344608,   96.819997
 202.963814,   87.392810
 204.583020,   77.794766
 206.202226,   68.025748
 207.821433,   58.085643
 209.440639,   47.974335
 211.059845,   32.855018
 212.679051,   17.312115
 214.298258,    1.479793
 215.917464,  -14.642977
 217.536670,  -31.057222
 219.155876,  -47.763971
 220.775082,  -64.764252
 222.394289,  -81.962207
 224.013495,  -98.356205
 225.632701, -115.029242
 227.251907, -131.982348
 228.871114, -152.501067
 230.490320, -175.070363
 232.109526, -198.030927
 233.728732, -221.384557
 235.347939, -245.133054
 236.967145, -269.278218
 238.586351, -293.821849
 240.205557, -318.765748
 241.824764, -344.111714
 243.443970, -369.861547
 245.063176, -395.512651
 246.682382, -421.202953
 248.301589, -447.290937
 249.920795, -473.778403
 251.540001, -500.667150
 253.159207, -531.151006
 254.778414, -563.859536
 256.397620, -597.071627
 258.016826, -630.789704
 259.636032, -665.016192
 261.255239, -699.753516
 262.874445, -735.004101
 264.493651, -770.770372
 266.112857, -807.003749
 267.732064, -843.215997
 269.351270, -879.943940
 270.970476, -917.190003
 272.589682, -954.956610
 274.208889, -993.246188
 275.828095, -1032.061160
 277.447301, -1071.403951
 279.066507, -1111.276987
 280.685714, -1151.682692
 282.304920, -1192.623491
 283.924126, -1234.101809
 285.543332, -1276.120072
 287.162539, -1320.391225
 288.781745, -1368.667156
 290.400951, -1417.620535
 292.020157, -1467.212375
 293.639363, -1517.445596
 295.258570, -1568.323117
