Speed (TAS), Rate of Climb
 126.464484, -223.411822
 128.215372, -116.475766
 129.966259,  -50.959406
 131.717147,   -6.818652
 133.468035,   24.770108
 135.218923,   48.649439
 136.969810,   72.992724
 138.720698,   89.885495
 140.471586,  107.537479
 142.222473,  125.411389
 143.973361,  138.332183
 145.724249,  151.816061
 147.475136,  165.873379
 149.226024,  176.439790
 150.976912,  185.665054
 152.727800,  195.281574
 154.478687,  205.297179
 156.229575,  211.008486
 157.980463,  215.969981
 159.731350,  221.847304
 161.482238,  228.694872
 163.233126,  233.787882
 164.984013,  235.248273
 166.734901,  236.793503
 168.485789,  238.427063
 170.236677,  240.152442
 171.987564,  241.451899
 173.738452,  237.278299
 175.489340,  233.018441
 177.240227,  228.673881
 178.991115,  224.246171
 180.742003,  219.736866
 182.492890,  216.182626
 184.243778,  208.057428
 185.994666,  198.407349
 187.745554,  188.527980
 189.496441,  178.419156
 191.247329,  168.080713
 192.998217,  157.512486
 194.749104,  146.714312
 196.499992,  135.442829
 198.250880,  118.797375
 200.001768,  101.775765
 201.752655,   84.376526
 203.503543,   66.717321
 205.254431,   49.766881
 207.005318,   32.455325
 208.756206,   14.781182
 210.507094,   -3.257022
 212.257981,  -21.660761
 214.008869,  -41.645019
 215.759757,  -66.201401
 217.510645,  -91.261950
 219.261532, -116.829244
 221.012420, -142.905862
 222.763308, -169.494384
 224.514195, -196.597389
 226.265083, -223.566607
 228.015971, -250.076667
 229.766858, -277.083634
 231.517746, -304.590087
 233.268634, -332.598604
 235.019522, -361.111766
 236.770409, -391.161134
 238.521297, -426.065453
 240.272185, -461.602420
 242.023072, -497.775510
 243.773960, -534.588197
 245.524848, -572.043955
 247.275736, -610.146258
 249.026623, -648.325141
 250.777511, -686.911206
 252.528399, -726.142698
 254.279286, -766.023090
 256.030174, -806.555858
 257.781062, -847.744474
 259.531949, -889.592413
 261.282837, -932.103149
 263.033725, -975.280156
 264.784613, -1019.126907
 266.535500, -1063.646878
 268.286388, -1108.843541
 270.037276, -1158.533407
 271.788163, -1210.326775
 273.539051, -1262.911667
 275.289939, -1316.292265
 277.040826, -1370.472754
 278.791714, -1425.457316
 280.542602, -1481.250135
 282.293490, -1537.855394
 284.044377, -1595.277276
 285.795265, -1653.519965
 287.546153, -1712.587643
 289.297040, -1772.484494
 291.047928, -1833.214701
 292.798816, -1894.808387
 294.549703, -1957.300455
 296.300591, -2020.639419
 298.051479, -2084.829464
 299.802367, -2149.874772
