Speed (CAS), Efficiency
  58.627897,   14.629365
  59.144049,   14.723130
  59.660202,   14.820645
  60.176355,   14.915046
  60.692507,   15.005077
  61.208660,   15.089906
  61.724813,   15.172037
  62.240965,   15.249936
  62.757118,   15.322539
  63.273271,   15.393065
  63.789423,   15.457596
  64.305576,   15.518958
  64.821729,   15.576868
  65.337882,   15.629260
  65.854034,   15.680179
  66.370187,   15.723912
  66.886340,   15.767421
  67.402492,   15.803020
  67.918645,   15.838910
  68.434798,   15.866856
  68.950950,   15.895114
  69.467103,   15.915851
  69.983256,   15.936185
  70.499408,   15.950589
  71.015561,   15.962909
  71.531714,   15.971795
  72.047866,   15.976069
  72.564019,   15.980325
  73.080172,   15.976574
  73.596324,   15.972798
  74.112477,   15.965443
  74.628630,   15.953671
  75.144782,   15.941835
  75.660935,   15.924159
  76.177088,   15.904437
  76.693240,   15.884629
  77.209393,   15.858074
  77.725546,   15.830564
  78.241698,   15.802966
  78.757851,   15.769096
  79.274004,   15.734042
  79.790157,   15.698915
  80.306309,   15.659375
  80.822462,   15.617092
  81.338615,   15.574768
  81.854767,   15.531251
  82.370920,   15.482112
  82.887073,   15.432977
  83.403225,   15.383849
  83.919378,   15.331613
  84.435531,   15.276097
  84.951683,   15.220644
  85.467836,   15.165258
  85.983989,   15.106725
  86.500141,   15.045415
  87.016294,   14.984238
  87.532447,   14.923198
  88.048599,   14.860772
  88.564752,   14.794292
  89.080905,   14.728022
  89.597057,   14.661962
  90.113210,   14.596116
  90.629363,   14.526961
  91.145515,   14.456241
  91.661668,   14.385810
  92.177821,   14.315670
  92.693974,   14.245823
  93.210126,   14.173024
  93.726279,   14.098861
  94.242432,   14.025067
  94.758584,   13.951643
  95.274737,   13.878588
  95.790890,   13.805014
  96.307042,   13.728180
  96.823195,   13.651791
  97.339348,   13.575845
  97.855500,   13.500342
  98.371653,   13.425282
  98.887806,   13.349806
  99.403958,   13.271537
  99.920111,   13.193780
 100.436264,   13.116534
 100.952416,   13.039795
 101.468569,   12.963563
 101.984722,   12.887834
 102.500874,   12.810399
 103.017027,   12.732043
 103.533180,   12.654254
 104.049332,   12.577028
 104.565485,   12.500361
 105.081638,   12.424251
 105.597791,   12.348694
 106.113943,   12.272853
 106.630096,   12.195175
 107.146249,   12.118105
 107.662401,   12.041637
 108.178554,   11.965768
 108.694707,   11.890493
 109.210859,   11.815808
 109.727012,   11.741707
