Mach, Rate of Climb
   0.469222,   -1.453133
   0.472361,   -1.387651
   0.475500,   -1.321534
   0.478639,   -1.256884
   0.481778,   -1.192986
   0.484917,   -1.130463
   0.488057,   -1.069418
   0.491196,   -1.009193
   0.494335,   -0.949765
   0.497474,   -0.890824
   0.500613,   -0.833674
   0.503752,   -0.777319
   0.506892,   -0.722309
   0.510031,   -0.668039
   0.513170,   -0.613555
   0.516309,   -0.561469
   0.519448,   -0.508471
   0.522588,   -0.459356
   0.525727,   -0.409122
   0.528866,   -0.360341
   0.532005,   -0.312342
   0.535144,   -0.264295
   0.538283,   -0.219555
   0.541423,   -0.173931
   0.544562,   -0.130722
   0.547701,   -0.088977
   0.550840,   -0.046426
   0.553979,   -0.007525
   0.557118,    0.031410
   0.560258,    0.070675
   0.563397,    0.104781
   0.566536,    0.139533
   0.569675,    0.174834
   0.572814,    0.205719
   0.575954,    0.237178
   0.579093,    0.269875
   0.582232,    0.298742
   0.585371,    0.327454
   0.588510,    0.356680
   0.591649,    0.383590
   0.594789,    0.410124
   0.597928,    0.438610
   0.601067,    0.467344
   0.604206,    0.491615
   0.607345,    0.516287
   0.610484,    0.541637
   0.613624,    0.568129
   0.616763,    0.591586
   0.619902,    0.615406
   0.623041,    0.639590
   0.626180,    0.662075
   0.629320,    0.682524
   0.632459,    0.703585
   0.635598,    0.724952
   0.638737,    0.745498
   0.641876,    0.762298
   0.645015,    0.779558
   0.648155,    0.797579
   0.651294,    0.815845
   0.654433,    0.830424
   0.657572,    0.843963
   0.660711,    0.857678
   0.663850,    0.872700
   0.666990,    0.888034
   0.670129,    0.898396
   0.673268,    0.908874
   0.676407,    0.919473
   0.679546,    0.930728
   0.682686,    0.942641
   0.685825,    0.950079
   0.688964,    0.957030
   0.692103,    0.964044
   0.695242,    0.971186
   0.698381,    0.978953
   0.701521,    0.984739
   0.704660,    0.987455
   0.707799,    0.990174
   0.710938,    0.992895
   0.714077,    0.996562
   0.717216,    1.000638
   0.720356,    1.002327
   0.723495,    1.001238
   0.726634,    1.000096
   0.729773,    0.999416
   0.732912,    0.999861
   0.736052,    1.000267
   0.739191,    1.000457
   0.742330,    0.995623
   0.745469,    0.990685
   0.748608,    0.985912
   0.751747,    0.981064
   0.754887,    0.976114
   0.758026,    0.971060
   0.761165,    0.965758
   0.764304,    0.955128
   0.767443,    0.944126
   0.770582,    0.932953
   0.773722,    0.921607
   0.776861,    0.910088
   0.780000,    0.898555
