Mach, Rate of Climb
   0.495047,   -0.246637
   0.497926,   -0.194727
   0.500804,   -0.141813
   0.503682,   -0.091955
   0.506561,   -0.041303
   0.509439,    0.007118
   0.512317,    0.056649
   0.515195,    0.104287
   0.518074,    0.151369
   0.520952,    0.197649
   0.523830,    0.242182
   0.526709,    0.287586
   0.529587,    0.329957
   0.532465,    0.373062
   0.535344,    0.414492
   0.538222,    0.454821
   0.541100,    0.495765
   0.543979,    0.532773
   0.546857,    0.570026
   0.549735,    0.606434
   0.552614,    0.640683
   0.555492,    0.675490
   0.558370,    0.708489
   0.561248,    0.739639
   0.564127,    0.771023
   0.567005,    0.800156
   0.569883,    0.828283
   0.572762,    0.856850
   0.575640,    0.883303
   0.578518,    0.909674
   0.581397,    0.936773
   0.584275,    0.962525
   0.587153,    0.986193
   0.590032,    1.010207
   0.592910,    1.034290
   0.595788,    1.057765
   0.598666,    1.081924
   0.601545,    1.106410
   0.604423,    1.128933
   0.607301,    1.149832
   0.610180,    1.171011
   0.613058,    1.194819
   0.615936,    1.215406
   0.618815,    1.235549
   0.621693,    1.255935
   0.624571,    1.276565
   0.627450,    1.293559
   0.630328,    1.310468
   0.633206,    1.327567
   0.636085,    1.344859
   0.638963,    1.359037
   0.641841,    1.372458
   0.644719,    1.385883
   0.647598,    1.398982
   0.650476,    1.410525
   0.653354,    1.419660
   0.656233,    1.428877
   0.659111,    1.438175
   0.661989,    1.447668
   0.664868,    1.454315
   0.667746,    1.459946
   0.670624,    1.465609
   0.673503,    1.471306
   0.676381,    1.477036
   0.679259,    1.479953
   0.682137,    1.482605
   0.685016,    1.485247
   0.687894,    1.487880
   0.690772,    1.490504
   0.693651,    1.490998
   0.696529,    1.489851
   0.699407,    1.489026
   0.702286,    1.488148
   0.705164,    1.487217
   0.708042,    1.486233
   0.710921,    1.481649
   0.713799,    1.477004
   0.716677,    1.472602
   0.719555,    1.468104
   0.722434,    1.463509
   0.725312,    1.458818
   0.728190,    1.450833
   0.731069,    1.442569
   0.733947,    1.434405
   0.736825,    1.426103
   0.739704,    1.417662
   0.742582,    1.409081
   0.745460,    1.399505
   0.748339,    1.386686
   0.751217,    1.373709
   0.754095,    1.360545
   0.756974,    1.347192
   0.759852,    1.333651
   0.762730,    1.319921
   0.765608,    1.305689
   0.768487,    1.287506
   0.771365,    1.269085
   0.774243,    1.250426
   0.777122,    1.231529
   0.780000,    1.212598
