Ground Distance, Angular Velocity
   0.000000,    0.000000
   6.194905,    0.000000
  24.655653,    0.000000
  55.195012,    0.000000
  97.624172,    0.000000
 151.752927,    0.000000
 217.389834,    0.000000
 294.342389,    0.000000
 382.417203,    0.000000
 481.420189,    0.000000
 591.156710,    0.000000
 711.431786,    0.000000
 842.050386,    0.000000
 982.817726,    0.000000
1133.539670,    0.000000
1294.023010,    0.000000
1464.075793,    0.000000
1643.507320,    0.000000
1824.409304,    0.000000
2021.696916,    3.420382
2149.034841,    3.108596
2276.503659,    0.000000
2383.837296,    0.000000
2603.607095,   -0.800000
2827.838413,   -0.800000
2895.986184,   -0.800000
3123.764987,   -0.800000
3353.294246,   -0.800000
3584.008104,   -0.800000
3815.560393,   -0.800000
4036.541841,   -0.800000
4269.515434,   -0.800000
4503.234678,   -0.800000
4737.658365,   -0.800000
4972.726505,   -0.800000
5208.362818,   -0.800000
5444.477738,   -0.800000
5680.971788,   -0.800000
5692.450013,   -0.800000
5929.223795,   -0.800000
6166.132993,   -0.800000
6176.733942,    0.000000
6413.666558,   -0.280000
6650.598104,   -0.080000
6887.529135,    0.000000
7124.459735,    0.020000
7361.390807,    0.000000
7598.322359,    0.020000
7835.254335,    0.020000
8072.186676,    0.020000
8309.119390,    0.020000
8546.052557,    0.020000
8782.986202,    0.020000
9019.920316,    0.020000
9256.854979,    0.020000
9493.790194,    0.020000
9730.725921,    0.020000
9967.662113,    0.020000
10204.598719,    0.020000
10441.535770,    0.020000
10678.473300,    0.020000
10915.411295,    0.020000
11152.349772,    0.020000
11389.288786,    0.020000
11626.228350,    0.020000
11863.168402,    0.020000
12100.108946,    0.020000
12337.050068,    0.020000
12573.991799,    0.020000
12810.934021,    0.020000
13047.876799,    0.020000
13284.820063,    0.020000
13521.763858,    0.020000
13758.708219,    0.020000
13995.653090,    0.020000
14232.598554,    0.020000
14469.544538,    0.020000
14706.491078,    0.020000
14943.438245,    0.020000
15180.385965,    0.020000
15417.334295,    0.020000
15654.283149,    0.020000
15891.232508,    0.020000
16128.182356,    0.020000
16365.132681,    0.020000
16602.083513,    0.020000
16839.034897,    0.020000
17075.986835,    0.020000
17312.939284,    0.020000
17549.892272,    0.020000
17786.845906,    0.020000
18023.800124,    0.020000
18260.754752,    0.000000
18497.709537,    0.000000
18734.665158,    0.020000
18971.621325,    0.020000
19208.578173,    0.020000
19445.535645,    0.020000
19682.493736,    0.020000
19919.452420,    0.020000
20156.411826,    0.040000
20393.371903,    0.020000
20630.332700,    0.020000
20867.294024,    0.020000
21104.255700,    0.020000
21341.217822,    0.020000
21578.180318,    0.020000
21815.143261,    0.020000
22052.106652,    0.020000
22289.070488,    0.020000
22526.034852,    0.020000
22762.999684,    0.020000
22999.964953,    0.020000
23236.930665,    0.020000
23473.896886,    0.020000
23710.863573,    0.020000
23947.830616,    0.020000
24184.798123,    0.020000
24421.766157,    0.020000
24658.734680,    0.020000
24895.703709,    0.020000
25132.673164,    0.020000
25369.643100,    0.020000
25606.613466,    0.020000
25843.584353,    0.020000
26080.555739,    0.020000
26246.719160,    0.028523
