Ground Roll distance, Vertical Forces
1082.832036, 33530.607882
1106.800277, 33399.757329
1270.110435, 32515.070641
1302.510253, 32340.973472
1334.823214, 32167.809081
1367.049552, 31995.571585
1399.189498, 31824.255148
1400.473302, 31817.421567
1403.040497, 31803.758795
1404.067221, 31798.295326
1404.503194, 31795.975538
1405.375092, 31791.336469
1405.447329, 31790.952139
1405.509101, 31790.623484
1405.543006, 31790.443096
1405.560146, 31790.351904
1405.566797, 31790.316520
1405.570893, 31790.294729
1405.573567, 31790.280503
1405.574361, 31790.274929
1405.575173, 31790.257379
1405.583292, 31790.081884
1405.664479, 31788.326867
1406.476231, 31770.770264
1414.581379, 31594.560450
1494.351293, 29767.866859
1592.710502, 27260.792208
1683.605589, 24654.678349
1766.011091, 22011.106728
1840.093214, 19368.646031
1906.164398, 16765.094398
1964.609302, 14237.392400
1985.793746, 13262.659860
1999.124324, 12632.005879
2012.663321, 11977.202870
2025.131301, 11361.258807
2036.256996, 10801.042707
2056.652454, 9747.041870
2069.402173, 9069.603465
2075.083503, 8762.948677
2080.534093, 8465.881630
2116.221658, 6447.194779
2124.200113, 5977.305360
2134.140209, 5381.670162
2136.894178, 5214.589065
2139.706209, 5043.097058
2165.193827, 3445.946639
2187.781639, 1959.694927
2191.763119, 1689.937620
2195.989727, 1400.756555
2196.731233, 1349.712914
2197.066946, 1326.571873
2197.446910, 1300.355108
2201.037210, 1051.211400
2212.265813,  253.097517
2214.081235,  120.649310
2214.773309,   69.784274
2215.230538,   36.032046
2215.521706,   14.457596
2215.693408,    1.690616
2215.706242,    0.734011
2215.713613,    0.184273
2215.715475,    0.045274
2215.716013,    0.005111
2215.716082,    0.000000
