Ground Roll distance, Vertical Forces
1082.832036, 46213.221447
1106.800277, 46213.221447
1270.110435, 46213.221447
1302.510253, 46213.221447
1334.823214, 46213.221447
1367.049552, 46213.221447
1399.189498, 46213.221447
1400.473302, 46213.221447
1403.040497, 46213.221447
1404.067221, 46213.221447
1404.503194, 46213.221447
1405.375092, 46213.221447
1405.447329, 46213.221447
1405.509101, 46213.221447
1405.543006, 46213.221447
1405.560146, 46213.221447
1405.566797, 46213.221447
1405.570893, 46213.221447
1405.573567, 46213.221447
1405.574361, 46213.221447
1405.575173, 46213.221447
1405.583292, 46213.221447
1405.664479, 46213.221447
1406.476231, 46213.221447
1414.581379, 46213.221447
1494.351293, 46213.221447
1592.710502, 46213.221447
1683.605589, 46213.221447
1766.011091, 46213.221447
1840.093214, 46213.221447
1906.164398, 46213.221447
1964.609302, 46213.221447
1985.793746, 46213.221447
1999.124324, 46213.221447
2012.663321, 46213.221447
2025.131301, 46213.221447
2036.256996, 46213.221447
2056.652454, 46213.221447
2069.402173, 46213.221447
2075.083503, 46213.221447
2080.534093, 46213.221447
2116.221658, 46213.221447
2124.200113, 46213.221447
2134.140209, 46213.221447
2136.894178, 46213.221447
2139.706209, 46213.221447
2165.193827, 46213.221447
2187.781639, 46213.221447
2191.763119, 46213.221447
2195.989727, 46213.221447
2196.731233, 46213.221447
2197.066946, 46213.221447
2197.446910, 46213.221447
2201.037210, 46213.221447
2212.265813, 46213.221447
2214.081235, 46213.221447
2214.773309, 46213.221447
2215.230538, 46213.221447
2215.521706, 46213.221447
2215.693408, 46213.221447
2215.706242, 46213.221447
2215.713613, 46213.221447
2215.715475, 46213.221447
2215.716013, 46213.221447
2215.716082, 46213.221447
