Speed (TAS), Efficiency
 109.956771,   17.419609
 110.889287,   17.493232
 111.821803,   17.568109
 112.754318,   17.649069
 113.686834,   17.731758
 114.619350,   17.815916
 115.551865,   17.892441
 116.484381,   17.958613
 117.416897,   18.025815
 118.349413,   18.094064
 119.281928,   18.150626
 120.214444,   18.200042
 121.146960,   18.250116
 122.079475,   18.300857
 123.011991,   18.343791
 123.944507,   18.375266
 124.877023,   18.407088
 125.809538,   18.439261
 126.742054,   18.471787
 127.674570,   18.489242
 128.607085,   18.502223
 129.539601,   18.515317
 130.472117,   18.528525
 131.404633,   18.541846
 132.337148,   18.543739
 133.269664,   18.537755
 134.202180,   18.531733
 135.134695,   18.525672
 136.067211,   18.519574
 136.999727,   18.513438
 137.932243,   18.492746
 138.864758,   18.467914
 139.797274,   18.442982
 140.729790,   18.417951
 141.662305,   18.392823
 142.594821,   18.367597
 143.527337,   18.338973
 144.459853,   18.296132
 145.392368,   18.253216
 146.324884,   18.210227
 147.257400,   18.167166
 148.189915,   18.124037
 149.122431,   18.080842
 150.054947,   18.037584
 150.987463,   17.984256
 151.919978,   17.924932
 152.852494,   17.865637
 153.785010,   17.806373
 154.717525,   17.747144
 155.650041,   17.687954
 156.582557,   17.628804
 157.515073,   17.569700
 158.447588,   17.510643
 159.380104,   17.439867
 160.312620,   17.366742
 161.245135,   17.293806
 162.177651,   17.221062
 163.110167,   17.148513
 164.042683,   17.076163
 164.975198,   17.004013
 165.907714,   16.932066
 166.840230,   16.860326
 167.772746,   16.788793
 168.705261,   16.712459
 169.637777,   16.629110
 170.570293,   16.546136
 171.502808,   16.463538
 172.435324,   16.381317
 173.367840,   16.299473
 174.300356,   16.218009
 175.232871,   16.136924
 176.165387,   16.056220
 177.097903,   15.975897
 178.030418,   15.895957
 178.962934,   15.816398
 179.895450,   15.737223
 180.827966,   15.650235
 181.760481,   15.561833
 182.692997,   15.473977
 183.625513,   15.386666
 184.558028,   15.299898
 185.490544,   15.213670
 186.423060,   15.127982
 187.355576,   15.042830
 188.288091,   14.958215
 189.220607,   14.874133
 190.153123,   14.790582
 191.085638,   14.707561
 192.018154,   14.625068
 192.950670,   14.543100
 193.883186,   14.461655
 194.815701,   14.379582
 195.748217,   14.291356
 196.680733,   14.203794
 197.613248,   14.116888
 198.545764,   14.030637
 199.478280,   13.945034
 200.410796,   13.860076
 201.343311,   13.775757
 202.275827,   13.692074
