Mach, Climb Angle
   0.291200,    6.262666
   0.296137,    6.296105
   0.301074,    6.323772
   0.306012,    6.345171
   0.310949,    6.359255
   0.315886,    6.368198
   0.320824,    6.372178
   0.325761,    6.371359
   0.330699,    6.365965
   0.335636,    6.356227
   0.340573,    6.342597
   0.345511,    6.325563
   0.350448,    6.304926
   0.355385,    6.280958
   0.360323,    6.254733
   0.365260,    6.224384
   0.370198,    6.191336
   0.375135,    6.156164
   0.380072,    6.118279
   0.385010,    6.077213
   0.389947,    6.034525
   0.394885,    5.988882
   0.399822,    5.941171
   0.404759,    5.891576
   0.409697,    5.839974
   0.414634,    5.788004
   0.419571,    5.732754
   0.424509,    5.677574
   0.429446,    5.623458
   0.434384,    5.568401
   0.439321,    5.511169
   0.444258,    5.457467
   0.449196,    5.405091
   0.454133,    5.349481
   0.459070,    5.295501
   0.464008,    5.243553
   0.468945,    5.189878
   0.473883,    5.136052
   0.478820,    5.081319
   0.483757,    5.025755
   0.488695,    4.970004
   0.493632,    4.911792
   0.498569,    4.851897
   0.503507,    4.791781
   0.508444,    4.730804
   0.513382,    4.666224
   0.518319,    4.601389
   0.523256,    4.536300
   0.528194,    4.469426
   0.533131,    4.400056
   0.538068,    4.330403
   0.543006,    4.260518
   0.547943,    4.190346
   0.552881,    4.117149
   0.557818,    4.043642
   0.562755,    3.970718
   0.567693,    3.897876
   0.572630,    3.823895
   0.577568,    3.747689
   0.582505,    3.671745
   0.587442,    3.595466
   0.592380,    3.518853
   0.597317,    3.441971
   0.602254,    3.362627
   0.607192,    3.282258
   0.612129,    3.201538
   0.617067,    3.120470
   0.622004,    3.039045
   0.626941,    2.957261
   0.631879,    2.874279
   0.636816,    2.789244
   0.641753,    2.703831
   0.646691,    2.618151
   0.651628,    2.532193
   0.656566,    2.445855
   0.661503,    2.359196
   0.666440,    2.272697
   0.671378,    2.183698
   0.676315,    2.093904
   0.681252,    2.004465
   0.686190,    1.915006
   0.691127,    1.825148
   0.696065,    1.735168
   0.701002,    1.645702
   0.705939,    1.555837
   0.710877,    1.465572
   0.715814,    1.373459
   0.720751,    1.280584
   0.725689,    1.187294
   0.730626,    1.093578
   0.735564,    0.999430
   0.740501,    0.904866
   0.745438,    0.809884
   0.750376,    0.714644
   0.755313,    0.618998
   0.760250,    0.522934
   0.765188,    0.426952
   0.770125,    0.329576
   0.775063,    0.231056
   0.780000,    0.132249
