Mach, Climb Angle
   0.265134,    1.458997
   0.268517,    1.522882
   0.271899,    1.558406
   0.275282,    1.582311
   0.278664,    1.591671
   0.282047,    1.599128
   0.285429,    1.601989
   0.288812,    1.600122
   0.292194,    1.598646
   0.295577,    1.590119
   0.298959,    1.581972
   0.302342,    1.574110
   0.305724,    1.560797
   0.309107,    1.546103
   0.312489,    1.533242
   0.315872,    1.518412
   0.319254,    1.500027
   0.322637,    1.481837
   0.326019,    1.465273
   0.329402,    1.445575
   0.332784,    1.423563
   0.336167,    1.401626
   0.339549,    1.381025
   0.342932,    1.359114
   0.346314,    1.333456
   0.349696,    1.307821
   0.353079,    1.283147
   0.356461,    1.258566
   0.359844,    1.231765
   0.363226,    1.200291
   0.366609,    1.169421
   0.369991,    1.138598
   0.373374,    1.107731
   0.376756,    1.076821
   0.380139,    1.041720
   0.383521,    1.003085
   0.386904,    0.964333
   0.390286,    0.925464
   0.393669,    0.886629
   0.397051,    0.847722
   0.400434,    0.808698
   0.403816,    0.764718
   0.407199,    0.718776
   0.410581,    0.672660
   0.413964,    0.626371
   0.417346,    0.579908
   0.420729,    0.533257
   0.424111,    0.486423
   0.427494,    0.439416
   0.430876,    0.388871
   0.434258,    0.333959
   0.437641,    0.278806
   0.441023,    0.223420
   0.444406,    0.167800
   0.447788,    0.111937
   0.451171,    0.055834
   0.454553,   -0.000503
   0.457936,   -0.057074
   0.461318,   -0.113885
   0.464701,   -0.171693
   0.468083,   -0.235517
   0.471466,   -0.299623
   0.474848,   -0.364015
   0.478231,   -0.428694
   0.481613,   -0.493655
   0.484996,   -0.558899
   0.488378,   -0.624428
   0.491761,   -0.690241
   0.495143,   -0.756337
   0.498526,   -0.822717
   0.501908,   -0.889379
   0.505291,   -0.956325
   0.508673,   -1.023554
   0.512056,   -1.095446
   0.515438,   -1.169375
   0.518820,   -1.243627
   0.522203,   -1.318204
   0.525585,   -1.393106
   0.528968,   -1.468331
   0.532350,   -1.543876
   0.535733,   -1.619747
   0.539115,   -1.695943
   0.542498,   -1.772463
   0.545880,   -1.849300
   0.549263,   -1.926463
   0.552645,   -2.003953
   0.556028,   -2.081767
   0.559410,   -2.159895
   0.562793,   -2.238349
   0.566175,   -2.317131
   0.569558,   -2.396239
   0.572940,   -2.477684
   0.576323,   -2.563047
   0.579705,   -2.648773
   0.583088,   -2.734861
   0.586470,   -2.821289
   0.589853,   -2.908079
   0.593235,   -2.995233
   0.596618,   -3.082751
   0.600000,   -3.170606
