Mach, Efficiency
   0.377899,    9.454862
   0.381040,    9.667748
   0.384181,    9.881069
   0.387323,   10.095256
   0.390464,   10.303180
   0.393606,   10.509923
   0.396747,   10.718277
   0.399889,   10.916999
   0.403030,   11.117463
   0.406172,   11.314277
   0.409313,   11.506370
   0.412454,   11.699791
   0.415596,   11.883293
   0.418737,   12.071048
   0.421879,   12.246829
   0.425020,   12.427019
   0.428162,   12.595904
   0.431303,   12.768956
   0.434445,   12.929795
   0.437586,   13.095950
   0.440728,   13.248124
   0.443869,   13.404574
   0.447010,   13.550850
   0.450152,   13.696722
   0.453293,   13.838252
   0.456435,   13.972825
   0.459576,   14.110891
   0.462718,   14.233602
   0.465859,   14.359324
   0.469001,   14.480016
   0.472142,   14.592922
   0.475283,   14.708374
   0.478425,   14.813103
   0.481566,   14.915008
   0.484708,   15.019005
   0.487849,   15.109652
   0.490991,   15.199604
   0.494132,   15.291222
   0.497274,   15.370039
   0.500415,   15.447342
   0.503557,   15.525919
   0.506698,   15.595428
   0.509839,   15.659634
   0.512981,   15.724774
   0.516122,   15.787653
   0.519264,   15.838555
   0.522405,   15.890099
   0.525547,   15.942294
   0.528688,   15.986699
   0.531830,   16.024707
   0.534971,   16.063122
   0.538112,   16.101950
   0.541254,   16.131759
   0.544395,   16.156692
   0.547537,   16.181847
   0.550678,   16.207226
   0.553820,   16.226537
   0.556961,   16.238515
   0.560103,   16.250577
   0.563244,   16.262726
   0.566386,   16.274960
   0.569527,   16.275065
   0.572668,   16.274454
   0.575810,   16.273841
   0.578951,   16.273224
   0.582093,   16.271814
   0.585234,   16.259148
   0.588376,   16.246434
   0.591517,   16.233673
   0.594659,   16.220863
   0.597800,   16.208006
   0.600941,   16.186566
   0.604083,   16.162495
   0.607224,   16.138370
   0.610366,   16.114193
   0.613507,   16.089964
   0.616649,   16.065683
   0.619790,   16.031309
   0.622932,   15.996786
   0.626073,   15.962238
   0.629215,   15.927666
   0.632356,   15.893072
   0.635497,   15.858457
   0.638639,   15.817855
   0.641780,   15.774029
   0.644922,   15.730233
   0.648063,   15.686466
   0.651205,   15.642732
   0.654346,   15.599032
   0.657488,   15.555366
   0.660629,   15.506371
   0.663770,   15.454589
   0.666912,   15.402909
   0.670053,   15.351332
   0.673195,   15.299858
   0.676336,   15.248491
   0.679478,   15.197231
   0.682619,   15.146078
   0.685761,   15.088674
   0.688902,   15.030541
