Time, Aircraft mass
   0.000000, 53610.000000
   0.466899, 53582.953727
  16.158155, 52974.022684
 243.738928, 48153.022321
 262.738928, 47936.106995
 267.621702, 47717.696418
 284.468118, 47199.935039
 293.468118, 47092.774619
 323.468118, 46523.318318
 324.434784, 46510.360600
 324.669405, 46510.360600
