Ground Roll Distance, Horizontal Forces
1083.406240, -637.411850
1107.420384, -635.630910
1271.101815, -623.492850
1303.575928, -621.084786
1335.963196, -618.683168
1368.263852, -616.287966
1400.478128, -613.899151
1401.764905, -613.803731
1404.338047, -613.612922
1405.367149, -613.536609
1405.804446, -613.504181
1406.678993, -613.439330
1406.751491, -613.433954
1406.813538, -613.429353
1406.847612, -613.426826
1406.870830, -613.425104
1406.878621, -613.424527
1406.883076, -613.424196
1406.885252, -613.424035
1406.886598, -613.423903
1406.887837, -613.423530
1406.900230, -613.419800
1407.024161, -613.382492
1408.263179, -613.009124
1420.624632, -609.245906
1522.609738, -575.306621
1620.215114, -537.097558
1709.340831, -495.926098
1789.930728, -451.981237
1862.221035, -405.418188
1926.550529, -356.400487
1983.320891, -305.090850
1998.345541, -289.894055
2010.764819, -276.724497
2016.189351, -270.786075
2018.901147, -267.772816
2021.901266, -264.404055
2050.861652, -229.825162
2066.849106, -208.911588
2077.914021, -193.542108
2081.388148, -189.456673
2084.641752, -187.017140
2115.304913, -161.856050
2124.755743, -153.153460
2131.099024, -147.003819
2138.580026, -139.391359
2140.715707, -137.140015
2144.543661, -133.011715
2147.967470, -129.212685
2175.272674,  -94.251149
2196.866030,  -56.751829
2200.683815,  -48.396750
2202.615222,  -43.853134
2203.663374,  -41.282156
2204.596358,  -38.924094
2212.563547,  -15.007543
2219.973511,   23.721717
2220.710729,   31.907549
2221.067024,   37.789969
2221.268089,   43.211589
2221.346334,   48.274165
2221.349411,   49.369965
2221.349447,   49.507425
