Mach, Rate of Climb
   0.263943,   10.014612
   0.267338,   10.157855
   0.270732,   10.279285
   0.274127,   10.394133
   0.277522,   10.499519
   0.280916,   10.598595
   0.284311,   10.697865
   0.287705,   10.783436
   0.291100,   10.865553
   0.294494,   10.951837
   0.297889,   11.027139
   0.301283,   11.098373
   0.304678,   11.168925
   0.308072,   11.238396
   0.311467,   11.300662
   0.314861,   11.362010
   0.318256,   11.422453
   0.321650,   11.477998
   0.325045,   11.529296
   0.328439,   11.579447
   0.331834,   11.628459
   0.335228,   11.675055
   0.338623,   11.714338
   0.342017,   11.752241
   0.345412,   11.788768
   0.348806,   11.826038
   0.352201,   11.856959
   0.355595,   11.877591
   0.358990,   11.896495
   0.362384,   11.915134
   0.365779,   11.933797
   0.369173,   11.950795
   0.372568,   11.956307
   0.375962,   11.956788
   0.379357,   11.956784
   0.382751,   11.954781
   0.386146,   11.950779
   0.389540,   11.945243
   0.392935,   11.938895
   0.396329,   11.918450
   0.399724,   11.894692
   0.403118,   11.868808
   0.406513,   11.841406
   0.409907,   11.811690
   0.413302,   11.779655
   0.416696,   11.745385
   0.420091,   11.709523
   0.423485,   11.657864
   0.426880,   11.597558
   0.430274,   11.534466
   0.433669,   11.469259
   0.437063,   11.401247
   0.440458,   11.330420
   0.443853,   11.256769
   0.447247,   11.180834
   0.450642,   11.102107
   0.454036,   11.020541
   0.457431,   10.928292
   0.460825,   10.822793
   0.464220,   10.714095
   0.467614,   10.602115
   0.471009,   10.486843
   0.474403,   10.368504
   0.477798,   10.246930
   0.481192,   10.122034
   0.484587,    9.993804
   0.487981,    9.862338
   0.491376,    9.727572
   0.494770,    9.589441
   0.498165,    9.447932
   0.501559,    9.300907
   0.504954,    9.133711
   0.508348,    8.962722
   0.511743,    8.787925
   0.515137,    8.609226
   0.518532,    8.426607
   0.521926,    8.240136
   0.525321,    8.049799
   0.528715,    7.855446
   0.532110,    7.656994
   0.535504,    7.454630
   0.538899,    7.248339
   0.542293,    7.037944
   0.545688,    6.823231
   0.549082,    6.604543
   0.552477,    6.381867
   0.555871,    6.155024
   0.559266,    5.923604
   0.562660,    5.688145
   0.566055,    5.431725
   0.569449,    5.168351
   0.572844,    4.899744
   0.576238,    4.626678
   0.579633,    4.349136
   0.583027,    4.067045
   0.586422,    3.779364
   0.589816,    3.487146
   0.593211,    3.190375
   0.596605,    2.889034
   0.600000,    2.581799
