Time, Acceleration
   0.000000,    3.795210
   0.500000,    3.766973
   1.000000,    3.738595
   1.500000,    3.710082
   2.000000,    3.681443
   2.500000,    3.652695
   3.000000,    3.623817
   3.500000,    3.594845
   4.000000,    3.565775
   4.500000,    3.536598
   5.000000,    3.507355
   5.500000,    3.478015
   6.000000,    3.448604
   6.500000,    3.419152
   7.000000,    3.389598
   7.500000,    3.360013
   8.000000,    3.330402
   8.500000,    3.300703
   9.000000,    3.271003
   9.500000,    3.241289
  10.000000,    3.211516
  10.500000,    3.181767
  11.000000,    3.152032
  11.500000,    3.122297
  12.000000,    3.092606
  12.500000,    3.062968
  13.000000,    3.033395
  13.500000,    3.003883
  14.000000,    2.974449
  14.500000,    2.945149
  15.000000,    2.915927
  15.500000,    2.886788
  16.000000,    2.857771
  16.500000,    2.828851
  17.000000,    2.800030
  17.500000,    2.771199
  17.963497,    2.744500
  18.463497,    2.735994
  18.963497,    2.731304
  19.463497,    2.724750
  19.571539,    2.723234
  20.071539,    2.605843
  20.193228,    2.561919
  20.693228,    2.260980
  21.193228,    1.731580
  21.693228,    1.307907
  22.193228,    1.049073
  22.693228,    0.864588
  22.997390,    0.771014
  23.497390,    0.639987
  23.997390,    0.528093
  24.497390,    0.433445
  24.997390,    0.356157
  25.497390,    0.295601
  25.997390,    0.250778
  26.497390,    0.223378
  26.997390,    0.213145
  27.497390,    0.217569
  27.942823,    0.235583
  28.442823,    0.233143
  28.942823,    0.229069
  29.442823,    0.223410
  29.942823,    0.216233
  30.442823,    0.207616
  30.942823,    0.197651
  31.442823,    0.186439
  31.942823,    0.174093
  32.442823,    0.160733
  32.942823,    0.146487
  33.442823,    0.131487
  33.942823,    0.115873
  34.442823,    0.099785
  34.942823,    0.083367
  34.997390,    0.081561
  35.497390,    0.061147
  35.997390,    0.040818
  36.497390,    0.020750
  36.997390,    0.001115
  37.029917,   -0.000143
  37.529917,   -0.001029
  38.029917,   -0.000862
  38.529917,    0.000074
  39.029917,    0.000074
  39.529917,   -0.000410
  40.029917,   -0.000424
  40.529917,    0.000031
  41.029917,    0.000947
  41.529917,   -0.000023
  42.029917,    0.000899
  42.529917,   -0.000003
  43.029917,    0.000924
  43.529917,    0.000009
  44.029917,    0.000940
  44.529917,    0.000021
  45.029917,    0.000963
  45.529917,    0.000028
  46.029917,    0.000993
  46.529917,    0.000078
  47.029917,    0.000692
  47.529917,    0.000081
  48.029917,   -0.000011
  48.529917,    0.000075
  49.029917,    0.000002
  49.529917,    0.000086
  50.029917,   -0.000446
  50.529917,    0.000090
  51.029917,    0.000075
  51.529917,    0.000126
  52.029917,   -0.000402
  52.529917,    0.000146
  53.029917,   -0.000396
  53.529917,    0.000158
  54.029917,   -0.000395
  54.529917,    0.000166
  55.029917,   -0.000386
  55.529917,    0.000181
  56.029917,   -0.000394
  56.529917,    0.000180
  57.029917,   -0.000373
  57.529917,    0.000208
  58.029917,   -0.000348
  58.529917,    0.000239
  59.029917,   -0.000344
  59.529917,    0.000251
  60.029917,   -0.000350
  60.529917,    0.000252
  61.029917,   -0.000328
  61.529917,    0.000281
  62.029917,   -0.000321
  62.529917,    0.000296
  63.029917,   -0.000309
  63.529917,    0.000315
  64.029917,   -0.000331
  64.529917,    0.000301
  65.029917,   -0.000333
  65.529917,    0.000308
  66.029917,   -0.000329
  66.529917,    0.000297
  67.029917,   -0.000324
  67.529917,    0.000312
  68.029917,   -0.000288
  68.529917,    0.000356
  69.029917,   -0.000294
  69.529917,    0.000359
  70.029917,   -0.000270
  70.529917,    0.000393
  71.029917,   -0.000287
  71.529917,    0.000386
  72.029917,   -0.000252
  72.529917,    0.000430
  73.029917,   -0.000251
  73.529917,    0.000441
  74.029917,   -0.000227
  74.529917,    0.000474
  75.029917,   -0.000227
  75.529917,    0.000484
  76.029917,   -0.000189
  76.529917,    0.000532
  77.029917,   -0.000186
  77.529917,    0.000545
  78.029917,   -0.000163
  78.529917,    0.000578
  79.029917,   -0.000138
  79.529917,    0.000612
  80.029917,   -0.000138
  80.529917,    0.000622
  81.029917,   -0.000132
  81.529917,    0.000638
  82.029917,   -0.000112
  82.529917,    0.000669
  83.029917,   -0.000103
  83.529917,    0.000688
  84.029917,   -0.000102
  84.529917,    0.000700
  85.029917,   -0.000064
  85.529917,    0.000749
  86.029917,   -0.000064
  86.529917,    0.000759
  87.029917,   -0.000047
  87.529917,    0.000570
  88.029917,   -0.000165
  88.529917,   -0.000420
  89.029917,   -0.000195
  89.529917,    0.000505
  90.029917,   -0.000150
  90.529917,    0.000626
  91.029917,   -0.000093
  91.529917,    0.000759
  92.029917,    0.000040
  92.529917,    0.000965
  93.029917,    0.000162
  93.529917,   -0.000325
  94.029917,    0.000277
  94.529917,   -0.000285
  95.029917,    0.000385
  95.529917,   -0.000184
  96.029917,    0.000552
  96.529917,   -0.000110
  97.029917,    0.000690
  97.529917,   -0.000088
  98.029917,    0.000775
  98.529917,   -0.000099
  99.029917,    0.000827
  99.529917,   -0.000020
 100.029917,    0.000967
 100.529917,    0.000097
 101.029917,   -0.000467
 101.529917,    0.000183
 102.029917,   -0.000386
 102.529917,    0.000321
 103.029917,   -0.000346
 103.529917,    0.000414
 104.029917,   -0.000247
 104.529917,    0.000563
 105.029917,   -0.000173
 105.529917,    0.000685
 106.029917,   -0.000085
 106.529917,    0.000819
 107.029917,   -0.000018
 107.529917,    0.000931
 108.029917,    0.000066
 108.529917,   -0.000482
 109.029917,    0.000108
 109.529917,   -0.000456
 110.029917,    0.000177
 110.529917,   -0.000394
 111.029917,    0.000217
 111.529917,   -0.000385
 112.029917,    0.000263
 112.529917,   -0.000346
 113.029917,    0.000339
 113.529917,   -0.000310
 114.029917,    0.000407
 114.529917,   -0.000279
 115.029917,    0.000470
 115.529917,   -0.000248
 116.029917,    0.000530
