Speed (TAS), Efficiency
 211.532799,   15.258212
 214.270126,   15.494531
 217.007452,   15.725073
 219.744778,   15.949539
 222.482105,   16.167703
 225.219431,   16.379421
 227.956757,   16.584113
 230.694084,   16.780416
 233.431410,   16.969546
 236.168736,   17.151679
 238.906063,   17.327098
 241.643389,   17.496194
 244.380715,   17.654237
 247.118042,   17.804918
 249.855368,   17.949949
 252.592694,   18.085846
 255.330021,   18.212025
 258.067347,   18.333933
 260.804673,   18.444028
 263.542000,   18.547719
 266.279326,   18.644804
 269.016652,   18.730705
 271.753979,   18.813745
 274.491305,   18.882682
 277.228631,   18.950821
 279.965958,   19.004007
 282.703284,   19.056579
 285.440610,   19.095594
 288.177937,   19.132130
 290.915263,   19.158884
 293.652589,   19.179113
 296.389916,   19.195809
 299.127242,   19.199650
 301.864568,   19.203527
 304.601895,   19.196283
 307.339221,   19.183733
 310.076547,   19.171088
 312.813874,   19.143248
 315.551200,   19.114417
 318.288526,   19.085391
 321.025853,   19.040875
 323.763179,   18.996188
 326.500505,   18.951333
 329.237831,   18.894349
 331.975158,   18.834503
 334.712484,   18.774544
 337.449810,   18.709616
 340.187137,   18.635528
 342.924463,   18.561433
 345.661789,   18.487337
 348.399116,   18.405872
 351.136442,   18.318760
 353.873768,   18.231796
 356.611095,   18.144989
 359.348421,   18.053423
 362.085747,   17.954832
 364.823074,   17.856576
 367.560400,   17.758662
 370.297726,   17.661096
 373.035053,   17.554877
 375.772379,   17.446998
 378.509705,   17.339664
 381.247032,   17.232876
 383.984358,   17.126641
 386.721684,   17.014015
 389.459011,   16.898935
 392.196337,   16.784606
 394.933663,   16.671029
 397.670990,   16.558205
 400.408316,   16.446134
 403.145642,   16.326394
 405.882969,   16.207055
 408.620295,   16.088658
 411.357621,   15.971200
 414.094948,   15.854677
 416.832274,   15.739086
 419.569600,   15.621087
 422.306927,   15.499643
 425.044253,   15.379301
 427.781579,   15.260055
 430.518906,   15.141895
 433.256232,   15.024815
 435.993558,   14.908806
 438.730885,   14.793861
 441.468211,   14.673656
 444.205537,   14.554375
 446.942863,   14.436297
 449.680190,   14.319412
 452.417516,   14.203708
 455.154842,   14.089173
 457.892169,   13.975797
 460.629495,   13.863567
 463.366821,   13.750976
 466.104148,   13.635610
 468.841474,   13.521501
 471.578800,   13.408634
 474.316127,   13.296996
 477.053453,   13.186570
 479.790779,   13.077344
 482.528106,   12.969303
