Time, Load Factor
   0.000100,    0.000000
   0.001100,    0.000000
   0.003671,    0.000000
   0.010362,    0.000000
   0.028882,    0.000001
   0.060165,    0.000004
   0.091278,    0.000009
   0.122690,    0.000017
   0.154123,    0.000027
   0.185567,    0.000039
   0.217045,    0.000053
   0.248920,    0.000070
   0.280657,    0.000089
   0.312410,    0.000110
   0.344202,    0.000133
   0.376445,    0.000159
   0.408747,    0.000188
   0.441602,    0.000219
   0.474516,    0.000253
   0.507488,    0.000289
   0.540309,    0.000327
   0.573983,    0.000369
   0.607864,    0.000414
   0.641841,    0.000462
   0.676000,    0.000512
   0.710884,    0.000566
   0.745482,    0.000622
   0.780390,    0.000681
   0.815977,    0.000745
   0.851617,    0.000811
   0.887533,    0.000881
   0.923127,    0.000952
   0.959042,    0.001028
   0.996038,    0.001108
   1.033163,    0.001192
   1.070231,    0.001279
   1.108148,    0.001370
   1.145881,    0.001465
   1.184041,    0.001563
   1.222380,    0.001666
   1.230232,    0.001687
   1.246482,    0.001732
   1.253238,    0.001750
   1.253977,    0.001752
   1.254256,    0.001753
   1.254359,    0.001754
   1.254478,    0.001754
   1.255109,    0.001756
   1.257770,    0.001763
   1.265851,    0.001786
   1.288354,    0.001849
   1.328544,    0.001966
   1.368777,    0.002086
   1.409213,    0.002210
   1.449512,    0.002338
   1.490090,    0.002469
   1.531731,    0.002609
   1.573020,    0.002750
   1.615359,    0.002899
   1.657669,    0.003052
   1.699631,    0.003207
   1.742582,    0.003370
   1.786424,    0.003540
   1.829601,    0.003712
   1.872805,    0.003888
   1.916663,    0.004071
   1.961416,    0.004261
   2.005981,    0.004455
   2.051153,    0.004656
   2.096504,    0.004863
   2.141941,    0.005074
   2.187657,    0.005291
   2.233774,    0.005514
   2.280446,    0.005744
   2.327534,    0.005981
   2.375408,    0.006227
   2.423614,    0.006480
   2.471563,    0.006736
   2.519928,    0.006999
   2.521872,    0.007010
   2.522617,    0.007014
   2.522684,    0.007014
   2.522814,    0.007015
   2.523636,    0.007020
   2.527321,    0.007040
   2.539416,    0.007107
   2.568574,    0.007269
   2.618722,    0.007552
   2.668231,    0.007837
   2.717782,    0.008127
   2.767572,    0.008424
   2.817925,    0.008729
   2.868273,    0.009040
   2.919188,    0.009359
   2.969866,    0.009683
   3.020862,    0.010014
   3.072582,    0.010355
   3.125032,    0.010706
   3.177533,    0.011064
   3.230151,    0.011428
   3.283734,    0.011805
   3.337179,    0.012186
   3.390155,    0.012570
   3.443742,    0.012964
   3.497829,    0.013368
   3.551434,    0.013774
   3.605852,    0.014193
   3.660892,    0.014622
   3.716130,    0.015059
   3.771366,    0.015502
   3.782419,    0.015592
   3.790691,    0.015659
   3.796185,    0.015704
   3.800448,    0.015738
   3.805251,    0.015777
   3.805478,    0.015779
   3.805639,    0.015781
   3.805732,    0.015781
   3.805772,    0.015782
   3.805809,    0.015782
   3.806184,    0.015785
   3.808168,    0.015801
   3.816515,    0.015869
   3.843168,    0.016088
   3.899238,    0.016552
   3.955430,    0.017024
   4.012363,    0.017509
   4.069268,    0.018000
   4.126566,    0.018500
   4.183741,    0.019007
   4.241286,    0.019523
   4.299330,    0.020050
   4.358443,    0.020594
   4.417221,    0.021142
   4.476275,    0.021699
   4.535101,    0.022262
   4.595139,    0.022842
   4.655306,    0.023431
   4.715248,    0.024025
   4.775618,    0.024631
   4.836405,    0.025248
   4.897346,    0.025874
   4.958366,    0.026507
   5.019778,    0.027153
   5.081466,    0.027808
   5.093856,    0.027941
   5.102107,    0.028029
   5.103017,    0.028039
   5.104085,    0.028050
   5.104318,    0.028053
   5.104505,    0.028055
   5.104608,    0.028056
   5.104777,    0.028058
   5.104928,    0.028060
   5.105957,    0.028071
   5.110706,    0.028122
   5.127163,    0.028299
   5.178478,    0.028854
   5.240850,    0.029536
   5.303274,    0.030227
   5.365764,    0.030925
   5.428584,    0.031635
