Ground Distance, Acceleration
   0.000000,    0.000000
   5.687038,    0.006603
  11.374478,    0.007748
  17.062113,    0.008970
  22.749748,    0.010192
  28.437384,    0.011414
  34.125019,    0.012636
  39.812654,    0.013857
  45.500289,    0.015079
  51.187925,    0.016301
  56.875560,    0.017523
  62.563195,    0.018745
  68.252122,    0.020187
  73.941696,    0.021739
  79.631270,    0.023292
  85.320843,    0.024845
  91.010417,    0.026397
  96.699991,    0.027950
 102.389565,    0.029503
 108.079139,    0.031056
 113.768713,    0.032608
 119.458287,    0.034161
 125.150040,    0.035398
 130.842887,    0.036477
 136.535733,    0.037556
 142.228579,    0.038636
 147.921426,    0.039715
 153.614272,    0.040794
 159.307118,    0.041873
 164.999964,    0.042952
 170.692811,    0.044031
 176.385657,    0.045110
 182.081505,    0.046002
 187.778858,    0.046799
 193.476211,    0.047597
 199.173564,    0.048394
 204.870917,    0.049192
 210.568269,    0.049989
 216.265622,    0.050787
 221.962975,    0.051584
 227.660328,    0.052382
 233.357681,    0.053179
 239.058860,    0.055015
 244.761957,    0.057372
 250.465053,    0.059729
 256.168150,    0.062086
 261.871247,    0.064442
 267.574344,    0.066799
 273.277440,    0.069156
 278.980537,    0.071513
 284.683634,    0.073870
 290.386730,    0.076226
 296.094549,    0.077092
 301.804733,    0.077211
 307.514918,    0.077329
 313.225102,    0.077448
 318.935287,    0.077567
 324.645471,    0.077685
 330.355656,    0.077804
 336.065841,    0.077922
 341.776025,    0.078041
 347.486210,    0.078159
 353.201844,    0.078729
 358.920210,    0.079524
 364.638577,    0.080319
 370.356943,    0.081114
 376.075309,    0.081909
 381.793675,    0.082704
 387.512041,    0.083500
 393.230407,    0.084295
 398.948774,    0.085090
 404.667140,    0.085885
 410.391720,    0.087631
 416.119415,    0.089853
 421.847110,    0.092076
 427.574805,    0.094298
 433.302500,    0.096520
 439.030195,    0.098742
 444.757890,    0.100965
 450.485585,    0.103187
 456.213280,    0.105409
 461.940975,    0.107632
 467.675736,    0.109163
 473.414037,    0.110347
 479.152339,    0.111531
 484.890641,    0.112716
 490.628943,    0.113900
 496.367244,    0.115085
 502.105546,    0.116269
 507.843848,    0.117454
 513.582150,    0.118638
 519.320451,    0.119822
 525.066629,    0.121064
 530.816754,    0.122334
 536.566879,    0.123604
 542.317004,    0.124874
 548.067129,    0.126144
 553.817254,    0.127414
 559.567378,    0.128684
 565.317503,    0.129953
 571.067628,    0.131223
 576.817753,    0.132493
 582.576537,    0.133331
 588.339660,    0.133953
 594.102783,    0.134575
 599.865906,    0.135196
 605.629029,    0.135818
 611.392152,    0.136439
 617.155275,    0.137061
 622.918398,    0.137683
 628.681521,    0.138304
 634.444644,    0.138926
 640.217130,    0.139446
 645.994308,    0.139915
 651.771485,    0.140385
 657.548663,    0.140854
 663.325841,    0.141323
 669.103019,    0.141793
 674.880196,    0.142262
 680.657374,    0.142731
 686.434552,    0.143201
 692.211730,    0.143670
 697.998940,    0.144962
 703.791179,    0.146666
 709.583419,    0.148370
 715.375658,    0.150074
 721.167897,    0.151778
 726.960136,    0.153482
 732.752375,    0.155186
 738.544614,    0.156890
 744.336853,    0.158594
 750.129092,    0.160298
 755.932100,    0.161484
 761.740506,    0.162409
 767.548911,    0.163335
 773.357317,    0.164260
 779.165723,    0.165186
 784.974128,    0.166111
 790.782534,    0.167037
 796.590940,    0.167963
 802.399345,    0.168888
 808.207751,    0.169814
 814.027596,    0.171256
 819.853173,    0.172959
 825.678751,    0.174661
 831.504329,    0.176363
 837.329907,    0.178065
 843.155485,    0.179767
 848.981063,    0.181469
 854.806640,    0.183171
 860.632218,    0.184873
 866.457796,    0.186575
 872.295546,    0.187829
 878.139398,    0.188857
 883.983249,    0.189886
 889.827100,    0.190915
 895.670951,    0.191943
 901.514802,    0.192972
 907.358653,    0.194001
 913.202504,    0.195029
 919.046355,    0.196058
 924.890206,    0.197087
 930.746905,    0.197656
 936.610044,    0.197996
 942.473183,    0.198336
 948.336321,    0.198676
 954.199460,    0.199016
 960.062599,    0.199355
 965.925738,    0.199695
 971.788876,    0.200035
 977.652015,    0.200375
 983.515154,    0.200714
 989.391744,    0.201867
 995.275075,    0.203428
1001.158407,    0.204989
1007.041739,    0.206550
1012.925070,    0.208111
1018.808402,    0.209672
1024.691734,    0.211233
1030.575065,    0.212794
1036.458397,    0.214355
1042.341729,    0.215916
1048.239189,    0.217073
1054.143729,    0.218027
1060.048270,    0.218981
1065.952810,    0.219935
1071.857351,    0.220889
1077.761891,    0.221843
1083.666432,    0.222797
1089.570972,    0.223751
1095.475513,    0.224705
1101.380053,    0.225659
1107.299353,    0.226539
1113.226048,    0.227381
1119.152744,    0.228223
1125.079440,    0.229065
1131.006136,    0.229907
1136.932832,    0.230749
1142.859528,    0.231591
1148.786224,    0.232434
1154.712920,    0.233276
1160.639616,    0.234118
1166.581609,    0.234174
1172.531269,    0.233837
1178.480929,    0.233500
1184.430589,    0.233163
1190.380249,    0.232826
1196.329909,    0.232489
1202.279569,    0.232152
1208.229229,    0.231815
1214.178889,    0.231478
1220.128549,    0.231141
1226.093960,    0.232312
1232.067266,    0.234238
1238.040571,    0.236164
1244.013876,    0.238091
1249.987182,    0.240017
1255.960487,    0.241943
1261.933792,    0.243870
1267.907098,    0.245796
1273.880403,    0.247722
1279.853708,    0.249648
1285.843317,    0.249940
1291.841096,    0.249411
1297.838875,    0.248883
1303.836654,    0.248355
1309.834433,    0.247826
1315.832212,    0.247298
1321.829991,    0.246770
1327.827770,    0.246241
1333.825549,    0.245713
1339.823328,    0.245185
1345.837793,    0.246197
1351.860622,    0.247981
