Speed (TAS), Efficiency
  93.861872,   12.993710
  94.665656,   13.111845
  95.469439,   13.227998
  96.273223,   13.342368
  97.077006,   13.453469
  97.880790,   13.560884
  98.684573,   13.666844
  99.488357,   13.769281
 100.292140,   13.868127
 101.095923,   13.966047
 101.899707,   14.058316
 102.703490,   14.149247
 103.507274,   14.236796
 104.311057,   14.320755
 105.114841,   14.403080
 105.918624,   14.480190
 106.722408,   14.556818
 107.526191,   14.627311
 108.329975,   14.697806
 109.133758,   14.762026
 109.937541,   14.825993
 110.741325,   14.884395
 111.545108,   14.941485
 112.348892,   14.994633
 113.152675,   15.044547
 113.956459,   15.093109
 114.760242,   15.135595
 115.564026,   15.178623
 116.367809,   15.215200
 117.171593,   15.250465
 117.975376,   15.284075
 118.779159,   15.311444
 119.582943,   15.339099
 120.386726,   15.362460
 121.190510,   15.382031
 121.994293,   15.401784
 122.798077,   15.416003
 123.601860,   15.427568
 124.405644,   15.439225
 125.209427,   15.445612
 126.013211,   15.449057
 126.816994,   15.452525
 127.620777,   15.452559
 128.424561,   15.447866
 129.228344,   15.443146
 130.032128,   15.438400
 130.835911,   15.425687
 131.639695,   15.412869
 132.443478,   15.399994
 133.247262,   15.384489
 134.051045,   15.363742
 134.854829,   15.342926
 135.658612,   15.322043
 136.462395,   15.298026
 137.266179,   15.269524
 138.069962,   15.240963
 138.873746,   15.212342
 139.677529,   15.182267
 140.481313,   15.146352
 141.285096,   15.110403
 142.088880,   15.074420
 142.892663,   15.038406
 143.696447,   14.997927
 144.500230,   14.955034
 145.304013,   14.912148
 146.107797,   14.869272
 146.911580,   14.826407
 147.715364,   14.778871
 148.519147,   14.729602
 149.322931,   14.680396
 150.126714,   14.631254
 150.930498,   14.582179
 151.734281,   14.530940
 152.538064,   14.475970
 153.341848,   14.421127
 154.145631,   14.366414
 154.949415,   14.311831
 155.753198,   14.257381
 156.556982,   14.200182
 157.360765,   14.140423
 158.164549,   14.080862
 158.968332,   14.021501
 159.772116,   13.962342
 160.575899,   13.903385
 161.379682,   13.844245
 162.183466,   13.780563
 162.987249,   13.717152
 163.791033,   13.654013
 164.594816,   13.591145
 165.398600,   13.528551
 166.202383,   13.466230
 167.006167,   13.404182
 167.809950,   13.337989
 168.613734,   13.271910
 169.417517,   13.206171
 170.221300,   13.140773
 171.025084,   13.075713
 171.828867,   13.010993
 172.632651,   12.946612
 173.436434,   12.882520
