Mach, Climb Angle
   0.203576,    5.463853
   0.205762,    5.446857
   0.207948,    5.429659
   0.210134,    5.410459
   0.212320,    5.389367
   0.214507,    5.366499
   0.216693,    5.341975
   0.218879,    5.315309
   0.221065,    5.286916
   0.223251,    5.257137
   0.225437,    5.225985
   0.227623,    5.192634
   0.229809,    5.158191
   0.231995,    5.122541
   0.234181,    5.084858
   0.236368,    5.046403
   0.238554,    5.006271
   0.240740,    4.964943
   0.242926,    4.922610
   0.245112,    4.878613
   0.247298,    4.834070
   0.249484,    4.787621
   0.251670,    4.745006
   0.253856,    4.701750
   0.256042,    4.658200
   0.258229,    4.612959
   0.260415,    4.567199
   0.262601,    4.520225
   0.264787,    4.472265
   0.266973,    4.423821
   0.269159,    4.373674
   0.271345,    4.323467
   0.273531,    4.271719
   0.275717,    4.219326
   0.277903,    4.166711
   0.280090,    4.112152
   0.282276,    4.057502
   0.284462,    4.002275
   0.286648,    3.945470
   0.288834,    3.888559
   0.291020,    3.831112
   0.293206,    3.772062
   0.295392,    3.712892
   0.297578,    3.653601
   0.299764,    3.592350
   0.301951,    3.533402
   0.304137,    3.474618
   0.306323,    3.414812
   0.308509,    3.353923
   0.310695,    3.292888
   0.312881,    3.231705
   0.315067,    3.169114
   0.317253,    3.105847
   0.319439,    3.042420
   0.321625,    2.978834
   0.323812,    2.914040
   0.325998,    2.848397
   0.328184,    2.782582
   0.330370,    2.716597
   0.332556,    2.650220
   0.334742,    2.582210
   0.336928,    2.514019
   0.339114,    2.445645
   0.341300,    2.377089
   0.343486,    2.307990
   0.345673,    2.237440
   0.347859,    2.166697
   0.350045,    2.095895
   0.352231,    2.031281
   0.354417,    1.966473
   0.356603,    1.900207
   0.358789,    1.833432
   0.360975,    1.766455
   0.363161,    1.699274
   0.365347,    1.631889
   0.367534,    1.564301
   0.369720,    1.495322
   0.371906,    1.425805
   0.374092,    1.356075
   0.376278,    1.286133
   0.378464,    1.215978
   0.380650,    1.145610
   0.382836,    1.074971
   0.385022,    1.002720
   0.387208,    0.930249
   0.389395,    0.857555
   0.391581,    0.784641
   0.393767,    0.711504
   0.395953,    0.638146
   0.398139,    0.564567
   0.400325,    0.490889
   0.402511,    0.420192
   0.404697,    0.349265
   0.406883,    0.278107
   0.409069,    0.206720
   0.411256,    0.135102
   0.413442,    0.063254
   0.415628,   -0.008824
   0.417814,   -0.081133
   0.420000,   -0.154600
